locus_tag	ftype	length_bp	gene	EC_number	COG	product
CLFOJONO_00001	CDS	2091	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
CLFOJONO_00002	CDS	264				hypothetical protein
CLFOJONO_00003	CDS	978				hypothetical protein
CLFOJONO_00004	CDS	453				hypothetical protein
CLFOJONO_00005	CDS	618	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
CLFOJONO_00006	CDS	588				hypothetical protein
CLFOJONO_00007	CDS	462				hypothetical protein
CLFOJONO_00008	CDS	645				hypothetical protein
CLFOJONO_00009	CDS	399				hypothetical protein
CLFOJONO_00010	CDS	705				hypothetical protein
CLFOJONO_00011	CDS	672				hypothetical protein
CLFOJONO_00012	CDS	1299	aspS	6.1.1.23	COG0017	Aspartate--tRNA(Asp/Asn) ligase
	repeat_region	6957				
CLFOJONO_00013	CDS	264	cas2_1	3.1.-.-	COG1343	CRISPR-associated endoribonuclease Cas2
CLFOJONO_00014	CDS	1002	cas1_1	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
CLFOJONO_00015	CDS	618				hypothetical protein
CLFOJONO_00016	CDS	2301				hypothetical protein
CLFOJONO_00017	CDS	705				hypothetical protein
CLFOJONO_00018	CDS	1149				hypothetical protein
CLFOJONO_00019	CDS	1707				hypothetical protein
CLFOJONO_00020	CDS	231				hypothetical protein
CLFOJONO_00021	CDS	930				hypothetical protein
CLFOJONO_00022	CDS	660				hypothetical protein
CLFOJONO_00023	CDS	216				hypothetical protein
CLFOJONO_00024	CDS	600				hypothetical protein
CLFOJONO_00025	CDS	288				hypothetical protein
CLFOJONO_00026	CDS	840	thi4_1	2.4.2.59	COG1635	Thiamine thiazole synthase
CLFOJONO_00027	CDS	381				hypothetical protein
CLFOJONO_00028	CDS	2568	ileS_1	6.1.1.5	COG0060	Isoleucine--tRNA ligase
CLFOJONO_00029	CDS	675	rnp3	3.1.26.5	COG1603	Ribonuclease P protein component 3
CLFOJONO_00030	CDS	363	rnp2	3.1.26.5	COG1369	Ribonuclease P protein component 2
CLFOJONO_00031	CDS	753	psmA	3.4.25.1	COG0638	Proteasome subunit alpha
CLFOJONO_00032	CDS	696			COG1500	Ribosome maturation protein SDO1 
