	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000098.1_1	QGNH01000098.1	QGNH01000098.1	1	1	1191	1	C	K06909	phage terminase large subunit	YP_006546303.1	YP_006546303.1 terminase large subunit [Thermoanaerobacterium phage THSA-485A]	False	0.339	201.0	1.869e-54								Phage terminase large subunit [PF04466.16]; Terminase RNAseH like domain [PF17288.5]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000098.1_2	QGNH01000098.1	QGNH01000098.1	2	1198	2766	1	D			YP_010082625.1	YP_010082625.1 portal protein [Arthrobacter phage Salgado]	False	0.276	174.0	2.997e-44								Protein of unknown function (DUF935) [PF06074.15]	VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
QGNH01000098.1_3	QGNH01000098.1	QGNH01000098.1	3	2770	4821	1	D			YP_009830712.1	YP_009830712.1 head maturation protease [Bacillus phage vB_BtS_BMBtp14]	False	0.371	69.0	1.32e-10								Putative phage serine protease XkdF [PF14550.9]				0	False	F
QGNH01000098.1_4	QGNH01000098.1	QGNH01000098.1	4	4838	5569	1	E																				0	False	F
QGNH01000098.1_5	QGNH01000098.1	QGNH01000098.1	5	5569	6363	1	E																				0	False	
QGNH01000098.1_6	QGNH01000098.1	QGNH01000098.1	6	6378	7376	1	D			YP_010082733.1	YP_010082733.1 major head protein [Arthrobacter phage Wheelbite]	False	0.32	163.0	2.0400000000000002e-42								Phage major capsid protein E [PF03864.18]	VOG10432	sp|Q6QIB5|CAPSD_BPBMU Major capsid protein; XhXs	Xh;Xs	0	False	V
QGNH01000098.1_7	QGNH01000098.1	QGNH01000098.1	7	7403	7816	1	E																				0	False	
QGNH01000098.1_8	QGNH01000098.1	QGNH01000098.1	8	7795	8157	1	E																				0	False	
QGNH01000098.1_9	QGNH01000098.1	QGNH01000098.1	9	8170	8388	1	E																				0	False	
QGNH01000098.1_10	QGNH01000098.1	QGNH01000098.1	10	8430	9137	1	E																				0	False	
QGNH01000098.1_11	QGNH01000098.1	QGNH01000098.1	11	9147	9800	1	E																				0	False	
QGNH01000098.1_12	QGNH01000098.1	QGNH01000098.1	12	9803	10567	1	E																				0	False	
QGNH01000098.1_13	QGNH01000098.1	QGNH01000098.1	13	10564	11865	1	E			YP_010358689.1	YP_010358689.1 tail protein [uncultured phage cr30_1]	False	0.204	61.0	2.116e-08												0	False	
QGNH01000098.1_14	QGNH01000098.1	QGNH01000098.1	14	11820	13004	1	E																				0	False	
QGNH01000098.1_15	QGNH01000098.1	QGNH01000098.1	15	13001	13816	1	E																				0	False	
QGNH01000098.1_16	QGNH01000098.1	QGNH01000098.1	16	13823	14272	1	E																				0	False	
QGNH01000098.1_17	QGNH01000098.1	QGNH01000098.1	17	14283	14729	1	E																				0	False	
QGNH01000098.1_18	QGNH01000098.1	QGNH01000098.1	18	14729	15301	1	E																				0	False	
QGNH01000098.1_19	QGNH01000098.1	QGNH01000098.1	19	15566	16045	1	E																				0	False	
QGNH01000098.1_20	QGNH01000098.1	QGNH01000098.1	20	16054	16359	1	E																				0	False	
QGNH01000098.1_21	QGNH01000098.1	QGNH01000098.1	21	16356	17180	1	E																				0	False	
QGNH01000098.1_22	QGNH01000098.1	QGNH01000098.1	22	17180	17986	1	E																				0	False	
QGNH01000098.1_23	QGNH01000098.1	QGNH01000098.1	23	17983	18504	1	E																				0	False	
QGNH01000098.1_24	QGNH01000098.1	QGNH01000098.1	24	18761	19105	1	E																				0	False	
QGNH01000098.1_25	QGNH01000098.1	QGNH01000098.1	25	19115	19777	1	E																				0	False	
QGNH01000098.1_26	QGNH01000098.1	QGNH01000098.1	26	19823	20305	1	E																				0	False	
QGNH01000098.1_27	QGNH01000098.1	QGNH01000098.1	27	20302	20709	1	E																				0	False	
QGNH01000098.1_28	QGNH01000098.1	QGNH01000098.1	28	20760	21215	1	D																Phage tail tube protein [PF06199.14]				0	False	
QGNH01000098.1_29	QGNH01000098.1	QGNH01000098.1	29	21227	21790	1	E																				0	False	
QGNH01000098.1_30	QGNH01000098.1	QGNH01000098.1	30	21791	22285	1	E																				0	False	
QGNH01000098.1_31	QGNH01000098.1	QGNH01000098.1	31	22294	22845	1	E																				0	False	
QGNH01000098.1_32	QGNH01000098.1	QGNH01000098.1	32	22902	23261	1	E																				0	False	
QGNH01000098.1_33	QGNH01000098.1	QGNH01000098.1	33	23263	27039	1	E																				0	False	
QGNH01000098.1_34	QGNH01000098.1	QGNH01000098.1	34	27044	31390	1	E																				2	False	
