	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000767.1_1	QGNH01000767.1	QGNH01000767.1	1	30	431	-1	E											0	False	F
QGNH01000767.1_2	QGNH01000767.1	QGNH01000767.1	2	443	733	-1	E											0	False	F
QGNH01000767.1_3	QGNH01000767.1	QGNH01000767.1	3	733	1461	-1	E											0	False	F
QGNH01000767.1_4	QGNH01000767.1	QGNH01000767.1	4	1531	2883	-1	E											0	False	F
QGNH01000767.1_5	QGNH01000767.1	QGNH01000767.1	5	2909	3505	-1	E											0	False	F
QGNH01000767.1_6	QGNH01000767.1	QGNH01000767.1	6	3526	4176	-1	E											0	False	F
QGNH01000767.1_7	QGNH01000767.1	QGNH01000767.1	7	4424	4720	-1	E											0	False	F
QGNH01000767.1_8	QGNH01000767.1	QGNH01000767.1	8	4733	5668	-1	E											0	False	F
QGNH01000767.1_9	QGNH01000767.1	QGNH01000767.1	9	6017	6673	-1	E											0	False	
QGNH01000767.1_10	QGNH01000767.1	QGNH01000767.1	10	7115	7852	-1	E	YP_010052629.1	YP_010052629.1 HNH endonuclease [Xanthomonas virus phiXaf18]	False	0.343	132.0	3.051e-33		VOG00117	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000767.1_11	QGNH01000767.1	QGNH01000767.1	11	8034	8180	-1	E											0	False	
QGNH01000767.1_12	QGNH01000767.1	QGNH01000767.1	12	8551	9087	-1	E								VOG01567	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000767.1_13	QGNH01000767.1	QGNH01000767.1	13	9493	9657	-1	E											0	False	
QGNH01000767.1_14	QGNH01000767.1	QGNH01000767.1	14	9987	10436	-1	D							Acetyltransferase (GNAT) family [PF00583.28]; Acetyltransferase (GNAT) domain [PF13508.10]	VOG02005	sp|A0A0S0MX59|AT_BPPAM 5-NmdU N-acetyltransferase; XhXp	Xp;Xh	0	False	
QGNH01000767.1_15	QGNH01000767.1	QGNH01000767.1	15	10438	11427	-1	E											0	False	
QGNH01000767.1_16	QGNH01000767.1	QGNH01000767.1	16	11424	11780	-1	E											0	False	
QGNH01000767.1_17	QGNH01000767.1	QGNH01000767.1	17	11782	11934	-1	E											0	False	
QGNH01000767.1_18	QGNH01000767.1	QGNH01000767.1	18	11994	14114	-1	E								VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xr;Xs;Xp	0	False	V
QGNH01000767.1_19	QGNH01000767.1	QGNH01000767.1	19	14114	14293	-1	E											0	False	
QGNH01000767.1_20	QGNH01000767.1	QGNH01000767.1	20	14307	14417	-1	E											0	False	
QGNH01000767.1_21	QGNH01000767.1	QGNH01000767.1	21	14426	16471	-1	E	YP_009056232.1	YP_009056232.1 hypothetical protein LD36_gp20 [Vibrio phage ICP2_2013_A_Haiti]	False	0.176	68.0	2.287e-10		VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xr;Xh	0	False	V
QGNH01000767.1_22	QGNH01000767.1	QGNH01000767.1	22	16499	17068	-1	E											0	False	F
QGNH01000767.1_23	QGNH01000767.1	QGNH01000767.1	23	17118	17672	-1	E											0	False	F
QGNH01000767.1_24	QGNH01000767.1	QGNH01000767.1	24	17704	18051	-1	E											0	False	F
QGNH01000767.1_25	QGNH01000767.1	QGNH01000767.1	25	18053	18847	-1	E											0	False	F
QGNH01000767.1_26	QGNH01000767.1	QGNH01000767.1	26	18857	19216	-1	E											0	False	F
QGNH01000767.1_27	QGNH01000767.1	QGNH01000767.1	27	19235	19447	-1	E											0	False	F
QGNH01000767.1_28	QGNH01000767.1	QGNH01000767.1	28	19447	19812	-1	E											0	False	F
QGNH01000767.1_29	QGNH01000767.1	QGNH01000767.1	29	19812	20306	-1	D							Dual specificity phosphatase, catalytic domain [PF00782.23]				0	False	F
QGNH01000767.1_30	QGNH01000767.1	QGNH01000767.1	30	20386	20613	-1	E											0	False	F
QGNH01000767.1_31	QGNH01000767.1	QGNH01000767.1	31	20610	21167	-1	E											0	False	F
QGNH01000767.1_32	QGNH01000767.1	QGNH01000767.1	32	21213	21641	-1	D							Prokaryotic homologs of the JAB domain [PF14464.9]				0	False	F
QGNH01000767.1_33	QGNH01000767.1	QGNH01000767.1	33	21752	22018	-1	E											0	False	F
