	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001189.1_1	QGNH01001189.1	QGNH01001189.1	1	50	2419	1	E			YP_006989173.1	YP_006989173.1 hypothetical protein D869_gp288 [Caulobacter phage CcrRogue]	False	0.332	198.0	2.639e-50					0	False	F
QGNH01001189.1_2	QGNH01001189.1	QGNH01001189.1	2	2479	3180	1	E													0	False	F
QGNH01001189.1_3	QGNH01001189.1	QGNH01001189.1	3	3336	3662	1	E													0	False	F
QGNH01001189.1_4	QGNH01001189.1	QGNH01001189.1	4	3718	3993	1	E													0	False	F
QGNH01001189.1_5	QGNH01001189.1	QGNH01001189.1	5	4308	5216	1	C	K03497	ParB family transcriptional regulator, chromosome partitioning protein	YP_009221546.1	YP_009221546.1 DNA methyltransferase [Verrucomicrobia phage P8625]	False	0.588	235.0	9.343e-68	ParB/Sulfiredoxin domain [PF02195.21]; DNA methylase [PF01555.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xh;Xp	0	False	F
QGNH01001189.1_6	QGNH01001189.1	QGNH01001189.1	6	5165	5773	1	D			YP_009147004.1	YP_009147004.1 DNA methyltransferase [Aurantimonas phage AmM-1]	False	0.399	81.0	3.517e-16	DNA methylase [PF01555.21]	VOG06731	sp|P14751|MTR1_CERSP Type II methyltransferase M.RsrI; XhXp	Xh;Xp	0	False	
QGNH01001189.1_7	QGNH01001189.1	QGNH01001189.1	7	5812	6378	1	E													0	False	
QGNH01001189.1_8	QGNH01001189.1	QGNH01001189.1	8	6443	6718	1	E													0	False	
QGNH01001189.1_9	QGNH01001189.1	QGNH01001189.1	9	6715	7971	1	C	K03497	ParB family transcriptional regulator, chromosome partitioning protein	YP_009221546.1	YP_009221546.1 DNA methyltransferase [Verrucomicrobia phage P8625]	False	0.426	302.0	5.926e-89	DNA methylase [PF01555.21]; ParB/Sulfiredoxin domain [PF02195.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xh;Xp	0	False	F
QGNH01001189.1_10	QGNH01001189.1	QGNH01001189.1	10	8101	8361	1	E													0	False	F
QGNH01001189.1_11	QGNH01001189.1	QGNH01001189.1	11	8388	8939	-1	D			YP_009601797.1	YP_009601797.1 hypothetical protein FDH51_gp10 [Pseudomonas phage LKO4]	False	0.25	64.0	8.673e-11	Protein of unknown function (DUF3489) [PF11994.11]	VOG02839	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001189.1_12	QGNH01001189.1	QGNH01001189.1	12	9603	10157	1	E													0	False	F
QGNH01001189.1_13	QGNH01001189.1	QGNH01001189.1	13	10157	12094	1	D			YP_009797490.1	YP_009797490.1 terminase large subunit [Faecalibacterium phage FP_Toutatis]	False	0.355	338.0	1.085e-97	Phage terminase large subunit gpA, ATPase domain [PF05876.15]; Terminase large subunit gpA, endonuclease domain [PF20454.1]	VOG00695	sp|P03708|TERL_LAMBD Terminase, large subunit; XhXr	Xh;Xr	0	False	VF
QGNH01001189.1_14	QGNH01001189.1	QGNH01001189.1	14	12091	12303	1	E													0	False	F
