	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001640.1_1	QGNH01001640.1	QGNH01001640.1	1	215	667	1	D																Protein of unknown function (DUF2924) [PF11149.11]				0	False	TF
QGNH01001640.1_2	QGNH01001640.1	QGNH01001640.1	2	664	1143	1	C	K06400	site-specific DNA recombinase	YP_007236363.1	YP_007236363.1 integrase [Bacillus phage vB_BtS_BMBtp2]	False	0.446	120.0	2.151e-30								Resolvase, N terminal domain [PF00239.24]				0	False	TF
QGNH01001640.1_3	QGNH01001640.1	QGNH01001640.1	3	1153	2382	1	D			YP_006990320.1	YP_006990320.1 integrase [Streptococcus phage phiNJ2]	False	0.334	72.0	6.97e-12								Recombinase [PF07508.16]				0	False	TF
QGNH01001640.1_4	QGNH01001640.1	QGNH01001640.1	4	2420	3652	-1	C	K06909	phage terminase large subunit	YP_003856795.1	YP_003856795.1 terminase large subunit [Clostridium phage phiCTP1]	False	0.387	259.0	3.457e-74								Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Phage terminase large subunit [PF04466.16]; Terminase RNAseH like domain [PF17288.5]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	TF
QGNH01001640.1_5	QGNH01001640.1	QGNH01001640.1	5	3734	4153	-1	D																Family of unknown function (DUF5681) [PF18932.3]				0	False	TF
QGNH01001640.1_6	QGNH01001640.1	QGNH01001640.1	6	4146	4358	-1	D			YP_007673350.1	YP_007673350.1 DNA methyltransferase [Psychrobacter phage pOW20-A]	False	0.581	79.0	8.323e-18								DNA methylase [PF01555.21]				0	False	TF
QGNH01001640.1_7	QGNH01001640.1	QGNH01001640.1	7	4319	5479	-1	D			YP_007673350.1	YP_007673350.1 DNA methyltransferase [Psychrobacter phage pOW20-A]	False	0.43	164.0	2.7290000000000007e-42								ParB/Sulfiredoxin domain [PF02195.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	TF
QGNH01001640.1_8	QGNH01001640.1	QGNH01001640.1	8	6515	7549	-1	E																				0	False	T
QGNH01001640.1_9	QGNH01001640.1	QGNH01001640.1	9	7566	7721	-1	E																				0	False	T
QGNH01001640.1_10	QGNH01001640.1	QGNH01001640.1	10	7705	7908	-1	E																				0	False	T
QGNH01001640.1_11	QGNH01001640.1	QGNH01001640.1	11	8254	9720	1	D			YP_002274238.1	YP_002274238.1 transposase [Stx2-converting phage 1717]	True	0.584	520.0	1.046e-162								Transposase IS66 family [PF03050.17]; zinc-finger binding domain of transposase IS66 [PF13005.10]; IS66 C-terminal element [PF13817.9]; Transposase C of IS166 homeodomain [PF13007.10]	VOG13879	sp|P50360|Y4HP_SINFN Uncharacterized protein y4hP; Xh	Xh	0	True	TF
QGNH01001640.1_12	QGNH01001640.1	QGNH01001640.1	12	9795	12524	-1	C	K18988	serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase [EC:3.4.16.4 3.4.21.-]							MER0176760	S12	MER0176760 - family S12 unassigned peptidases (Solibacter usitatus) [S12.UPW]#S12#{peptidase unit: 191-497}~source YP_826871~	True	367.0	2.982e-104	0.599	Beta-lactamase [PF00144.27]; Anaphase-promoting complex, cyclosome, subunit 3 [PF12895.10]; TPR repeat [PF13414.9]; Tetratricopeptide repeat [PF13432.9]; Tetratricopeptide repeat [PF13429.9]; MalT-like TPR region [PF17874.4]; Tetratricopeptide repeat [PF13371.9]; Outer membrane lipoprotein [PF13525.9]; Tetratricopeptide repeat-like domain [PF09976.12]				1	False	PTF
QGNH01001640.1_13	QGNH01001640.1	QGNH01001640.1	13	12611	13417	-1	D																Bacterial protein of unknown function (DUF899) [PF05988.15]				0	False	TF
QGNH01001640.1_14	QGNH01001640.1	QGNH01001640.1	14	13404	13565	-1	E																				0	False	TF
QGNH01001640.1_15	QGNH01001640.1	QGNH01001640.1	15	14202	14588	-1	D																Glyoxalase-like domain [PF12681.10]				0	False	TF
