	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001023.1_1	QGNH01001023.1	QGNH01001023.1	1	266	697	-1	C	K02456	general secretion pathway protein G															VOG00821	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001023.1_2	QGNH01001023.1	QGNH01001023.1	2	819	1172	-1	E																	VOG00821	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001023.1_3	QGNH01001023.1	QGNH01001023.1	3	1377	1754	-1	E																				0	False	F
QGNH01001023.1_4	QGNH01001023.1	QGNH01001023.1	4	2204	3145	1	C	K02377	GDP-L-fucose synthase [EC:1.1.1.271]	YP_009325657.1	YP_009325657.1 nucleotide-sugar epimerase [Only Syngen Nebraska virus 5]	True	0.614	368.0	1.625e-113								GDP-mannose 4,6 dehydratase [PF16363.8]; NAD dependent epimerase/dehydratase family [PF01370.24]; RmlD substrate binding domain [PF04321.20]; 3-beta hydroxysteroid dehydrogenase/isomerase family [PF01073.22]	VOG00055	sp|Q9SYM5|RHM1_ARATH Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1; Xh	Xh	0	False	MKF
QGNH01001023.1_5	QGNH01001023.1	QGNH01001023.1	5	3174	4187	-1	C	K01711	GDPmannose 4,6-dehydratase [EC:4.2.1.47]	YP_010669814.1	YP_010669814.1 nucleotide-sugar epimerase [Synechococcus phage S-SCSM1]	True	0.646	421.0	3.1120000000000003e-131								GDP-mannose 4,6 dehydratase [PF16363.8]; NAD dependent epimerase/dehydratase family [PF01370.24]; RmlD substrate binding domain [PF04321.20]; 3-beta hydroxysteroid dehydrogenase/isomerase family [PF01073.22]; Male sterility protein [PF07993.15]	VOG00055	sp|Q9SYM5|RHM1_ARATH Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1; Xh	Xh	0	False	MKF
QGNH01001023.1_6	QGNH01001023.1	QGNH01001023.1	6	4314	4829	1	E																				0	False	F
QGNH01001023.1_7	QGNH01001023.1	QGNH01001023.1	7	4942	9963	-1	C	K02346	DNA polymerase IV [EC:2.7.7.7]	YP_009616478.1	YP_009616478.1 DNA polymerase [Streptomyces phage Aaronocolus]	True	0.25	371.0	8.342e-102								Bacterial DNA polymerase III alpha NTPase domain [PF07733.15]; impB/mucB/samB family [PF00817.23]; Bacterial DNA polymerase III alpha subunit finger domain [PF17657.4]; PHP domain [PF02811.22]; impB/mucB/samB family C-terminal domain [PF11799.11]; Helix-hairpin-helix motif [PF14579.9]	VOG07446	sp|O67125|DPO3A_AQUAE DNA polymerase III subunit alpha; XhXr	Xh;Xr	0	False	VF
QGNH01001023.1_8	QGNH01001023.1	QGNH01001023.1	8	9973	10596	-1	C	K01356	repressor LexA [EC:3.4.21.88]	YP_007238155.1	YP_007238155.1 UmuD-like protein [Cronobacter phage ENT39118]	False	0.337	70.0	1.173e-12	MER0139109	S24	MER0139109 - repressor LexA (Chthoniobacter flavus) [S24.001]#S24#{peptidase unit: 88-201}~source EDY17708~	False	117.0	4.034e-28	0.526	Peptidase S24-like [PF00717.26]; LexA DNA binding domain [PF01726.19]	VOG03747	sp|P0AG11|UMUD_ECOLI Protein UmuD; Xh	Xh	0	False	PF
QGNH01001023.1_9	QGNH01001023.1	QGNH01001023.1	9	10817	11113	-1	C	K19092	toxin ParE1/3/4																		0	False	F
QGNH01001023.1_10	QGNH01001023.1	QGNH01001023.1	10	11110	11436	-1	C	K07746	antitoxin ParD1/3/4														Bacterial antitoxin of ParD toxin-antitoxin type II system and RHH [PF03693.17]				0	False	F
