	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001099.1_1	QGNH01001099.1	QGNH01001099.1	1	1	1095	-1	D			YP_010676997.1	YP_010676997.1 major head protein [Shewanella phage X14]	False	0.232	105.0	1.127e-22	P22 coat protein - gene protein 5 [PF11651.11]				0	False	F
QGNH01001099.1_2	QGNH01001099.1	QGNH01001099.1	2	1105	2070	-1	E										VOG04366	REFSEQ head scaffolding protein; Xu	Xu	0	False	F
QGNH01001099.1_3	QGNH01001099.1	QGNH01001099.1	3	2273	2470	-1	E													0	False	F
QGNH01001099.1_4	QGNH01001099.1	QGNH01001099.1	4	2467	2673	-1	E													0	False	F
QGNH01001099.1_5	QGNH01001099.1	QGNH01001099.1	5	2688	2912	1	E													0	False	F
QGNH01001099.1_6	QGNH01001099.1	QGNH01001099.1	6	2897	4135	-1	E													0	False	F
QGNH01001099.1_7	QGNH01001099.1	QGNH01001099.1	7	4290	5252	1	E													0	False	F
QGNH01001099.1_8	QGNH01001099.1	QGNH01001099.1	8	5249	5671	-1	E													0	False	F
QGNH01001099.1_9	QGNH01001099.1	QGNH01001099.1	9	5668	5937	-1	E													0	False	F
QGNH01001099.1_10	QGNH01001099.1	QGNH01001099.1	10	5934	6203	-1	E													0	False	F
QGNH01001099.1_11	QGNH01001099.1	QGNH01001099.1	11	6200	6379	-1	E													0	False	F
QGNH01001099.1_12	QGNH01001099.1	QGNH01001099.1	12	6752	8227	-1	E			YP_009007069.1	YP_009007069.1 terminase [Pseudomonas phage vB_PaeP_Tr60_Ab31]	False	0.413	338.0	7.244e-100		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001099.1_13	QGNH01001099.1	QGNH01001099.1	13	8224	8397	-1	E													0	False	F
QGNH01001099.1_14	QGNH01001099.1	QGNH01001099.1	14	8563	9147	-1	C	K07474	phage terminase small subunit	YP_010078722.1	YP_010078722.1 terminase small subunit [Ralstonia phage Gervaise]	False	0.289	72.0	2.478e-13	Terminase small subunit [PF03592.19]	VOG01634	sp|P68928|TERS_BPSF6 Terminase small subunit; Xr	Xr	0	False	VF
QGNH01001099.1_15	QGNH01001099.1	QGNH01001099.1	15	9144	9515	-1	E													0	False	F
QGNH01001099.1_16	QGNH01001099.1	QGNH01001099.1	16	9580	9933	-1	E													0	False	F
