	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001073.1_1	QGNH01001073.1	QGNH01001073.1	1	3	578	-1	E																				0	False	F
QGNH01001073.1_2	QGNH01001073.1	QGNH01001073.1	2	761	943	1	E																				0	False	F
QGNH01001073.1_3	QGNH01001073.1	QGNH01001073.1	3	1006	1353	1	E																				0	False	F
QGNH01001073.1_4	QGNH01001073.1	QGNH01001073.1	4	1366	1599	1	E																				0	False	F
QGNH01001073.1_5	QGNH01001073.1	QGNH01001073.1	5	2360	2617	1	E																				0	False	F
QGNH01001073.1_6	QGNH01001073.1	QGNH01001073.1	6	2618	3328	1	D																Sigma-70, region 4 [PF08281.15]; Sigma-70, region 4 [PF04545.19]				0	False	F
QGNH01001073.1_7	QGNH01001073.1	QGNH01001073.1	7	3328	3513	1	E																				0	False	F
QGNH01001073.1_8	QGNH01001073.1	QGNH01001073.1	8	3712	4563	1	E																				0	False	F
QGNH01001073.1_9	QGNH01001073.1	QGNH01001073.1	9	4560	6311	1	C	K02314	replicative DNA helicase [EC:5.6.2.3]	YP_009807799.1	YP_009807799.1 dsDNA helicase [Gordonia phage Ronaldo]	False	0.217	141.0	3.819e-33								DnaB-like helicase C terminal domain [PF03796.18]; CHC2 zinc finger [PF01807.23]; AAA domain [PF13481.9]; KaiC [PF06745.16]; Toprim-like [PF13155.9]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	VF
QGNH01001073.1_10	QGNH01001073.1	QGNH01001073.1	10	6301	6426	1	E																				0	False	F
QGNH01001073.1_11	QGNH01001073.1	QGNH01001073.1	11	6423	6683	1	E																				0	False	F
QGNH01001073.1_12	QGNH01001073.1	QGNH01001073.1	12	6684	7295	1	C	K06904	uncharacterized protein	YP_007236659.1	YP_007236659.1 head maturation protease [Staphylococcus phage StB20]	False	0.422	115.0	9.049e-28	MER0221532	S78	MER0221532 - family S78 unassigned peptidases (Spirochaeta smaragdinae) [S78.UPW]#S78#{peptidase unit: 16-160}~source YP_003804204~	False	120.0	2.88e-29	0.472	Caudovirus prohead serine protease [PF04586.20]				0	False	PF
QGNH01001073.1_13	QGNH01001073.1	QGNH01001073.1	13	7398	8648	1	D			NP_536362.1	NP_536362.1 major capsid protein [Burkholderia phage phiE125]	False	0.397	240.0	1.726e-67								Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	VF
QGNH01001073.1_14	QGNH01001073.1	QGNH01001073.1	14	8651	9214	1	E																				0	False	F
QGNH01001073.1_15	QGNH01001073.1	QGNH01001073.1	15	9415	9642	1	E																				0	False	F
QGNH01001073.1_16	QGNH01001073.1	QGNH01001073.1	16	9704	10189	1	E																				0	False	F
