	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000037.1_1	QGNH01000037.1	QGNH01000037.1	1	2	772	-1	D									PAP2 superfamily [PF14378.9]								0	False	F
QGNH01000037.1_2	QGNH01000037.1	QGNH01000037.1	2	769	975	-1	E																	0	False	F
QGNH01000037.1_3	QGNH01000037.1	QGNH01000037.1	3	936	1208	-1	E																	0	False	F
QGNH01000037.1_4	QGNH01000037.1	QGNH01000037.1	4	2223	2774	1	D			YP_009168759.1	YP_009168759.1 minor head protein and DNA pilot [Pseudomonas phage JBD25]	False	0.266	64.0	6.38e-11	Phage Mu protein F like protein [PF04233.17]								0	False	F
QGNH01000037.1_5	QGNH01000037.1	QGNH01000037.1	5	3035	3262	1	E																	0	False	F
QGNH01000037.1_6	QGNH01000037.1	QGNH01000037.1	6	3325	3780	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_005098158.1	YP_005098158.1 endolysin [Pseudomonas phage Bf7]	False	0.375	97.0	1.8009999999999997e-22	Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	F
QGNH01000037.1_7	QGNH01000037.1	QGNH01000037.1	7	3985	4644	1	E																	0	False	F
QGNH01000037.1_8	QGNH01000037.1	QGNH01000037.1	8	4644	4901	1	E																	0	False	F
QGNH01000037.1_9	QGNH01000037.1	QGNH01000037.1	9	4979	5230	1	E																	0	False	F
QGNH01000037.1_10	QGNH01000037.1	QGNH01000037.1	10	5227	5814	1	E																	0	False	
QGNH01000037.1_11	QGNH01000037.1	QGNH01000037.1	11	6258	6704	1	E																	0	False	
QGNH01000037.1_12	QGNH01000037.1	QGNH01000037.1	12	6701	7264	1	E																	0	False	
QGNH01000037.1_13	QGNH01000037.1	QGNH01000037.1	13	7254	7574	1	E																	0	False	
QGNH01000037.1_14	QGNH01000037.1	QGNH01000037.1	14	7718	8443	1	E																	0	False	
QGNH01000037.1_15	QGNH01000037.1	QGNH01000037.1	15	8436	9863	1	D			YP_009285918.1	YP_009285918.1 terminase large subunit [Rhodovulum phage vB_RhkS_P1]	False	0.312	215.0	2.774e-58	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000037.1_16	QGNH01000037.1	QGNH01000037.1	16	9863	12022	1	D			YP_009797325.1	YP_009797325.1 portal protein [Faecalibacterium phage FP_Mushu]	False	0.276	140.0	2.362e-32	Protein of unknown function (DUF935) [PF06074.15]; Phage Mu protein F like protein [PF04233.17]					VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	
QGNH01000037.1_17	QGNH01000037.1	QGNH01000037.1	17	12091	13416	1	D			YP_001111207.1	YP_001111207.1 head maturation protease [Burkholderia phage phiE255]	False	0.27	124.0	1.8899999999999999e-28	Mu-like prophage I protein [PF10123.12]					VOG01958	sp|Q01267|PRO_BPMU Protease I; XhXs	Xh;Xs	0	False	V
QGNH01000037.1_18	QGNH01000037.1	QGNH01000037.1	18	13501	13917	1	E																	0	False	
QGNH01000037.1_19	QGNH01000037.1	QGNH01000037.1	19	14007	15074	1	E			YP_004934685.1	YP_004934685.1 major head protein [Rhodobacter phage RcapMu]	False	0.258	78.0	4.627e-14						VOG10432	sp|Q6QIB5|CAPSD_BPBMU Major capsid protein; XhXs	Xh;Xs	0	False	V
QGNH01000037.1_20	QGNH01000037.1	QGNH01000037.1	20	15143	15373	1	E																	0	False	
QGNH01000037.1_21	QGNH01000037.1	QGNH01000037.1	21	15409	15651	1	E																	0	False	
QGNH01000037.1_22	QGNH01000037.1	QGNH01000037.1	22	15664	16107	1	D									Bacteriophage Mu, Gp36 [PF07030.15]					VOG01664	sp|Q9T1V9|GPJ_BPMU Gene product J; Xh	Xh	0	False	
QGNH01000037.1_23	QGNH01000037.1	QGNH01000037.1	23	16104	16754	1	D									Phage virion morphogenesis family [PF05069.16]					VOG00556	sp|P36934|VPS_BPP2 Tail completion protein S; Xu	Xu	0	False	
QGNH01000037.1_24	QGNH01000037.1	QGNH01000037.1	24	16754	17272	1	E																	0	False	
QGNH01000037.1_25	QGNH01000037.1	QGNH01000037.1	25	17269	17601	1	E																	0	False	
QGNH01000037.1_26	QGNH01000037.1	QGNH01000037.1	26	17601	18626	1	E																	0	False	
QGNH01000037.1_27	QGNH01000037.1	QGNH01000037.1	27	18930	19664	1	E																	0	False	
QGNH01000037.1_28	QGNH01000037.1	QGNH01000037.1	28	19676	20071	1	E																	0	False	
QGNH01000037.1_29	QGNH01000037.1	QGNH01000037.1	29	20075	23371	1	E																	0	False	F
QGNH01000037.1_30	QGNH01000037.1	QGNH01000037.1	30	23371	24228	1	E																	0	False	F
QGNH01000037.1_31	QGNH01000037.1	QGNH01000037.1	31	24770	25420	1	E																	0	False	F
QGNH01000037.1_32	QGNH01000037.1	QGNH01000037.1	32	25420	27060	1	E			YP_009818323.1	YP_009818323.1 tail protein [Pantoea phage vB_PagS_AAS23]	False	0.293	62.0	1.04e-08									0	False	F
QGNH01000037.1_33	QGNH01000037.1	QGNH01000037.1	33	27054	27728	1	E																	0	False	F
