	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001783.1_1	QGNH01001783.1	QGNH01001783.1	1	20	493	1	E													0	False	F
QGNH01001783.1_2	QGNH01001783.1	QGNH01001783.1	2	490	1530	1	D									DnaB-like helicase C terminal domain [PF03796.18]; AAA domain [PF13481.9]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	VF
QGNH01001783.1_3	QGNH01001783.1	QGNH01001783.1	3	1527	1751	1	E													0	False	F
QGNH01001783.1_4	QGNH01001783.1	QGNH01001783.1	4	1843	2328	1	E													0	False	F
QGNH01001783.1_5	QGNH01001783.1	QGNH01001783.1	5	2329	2742	1	D									Protein of unknown function (DUF1064) [PF06356.14]				0	False	F
QGNH01001783.1_6	QGNH01001783.1	QGNH01001783.1	6	2739	2933	1	E													0	False	F
QGNH01001783.1_7	QGNH01001783.1	QGNH01001783.1	7	2999	3379	1	D			YP_009854501.1	YP_009854501.1 terminase small subunit [Flavobacterium phage vB_FspM_lotta8-1]	False	0.379	71.0	7.203e-14	DNA-packaging protein gp3 [PF16677.8]				0	False	F
QGNH01001783.1_8	QGNH01001783.1	QGNH01001783.1	8	3376	4806	1	C	K06909	phage terminase large subunit							Phage terminase large subunit [PF04466.16]				0	False	F
QGNH01001783.1_9	QGNH01001783.1	QGNH01001783.1	9	4820	5086	1	E													0	False	F
QGNH01001783.1_10	QGNH01001783.1	QGNH01001783.1	10	5133	5582	1	E													0	False	
QGNH01001783.1_11	QGNH01001783.1	QGNH01001783.1	11	5582	5839	1	E													0	False	
QGNH01001783.1_12	QGNH01001783.1	QGNH01001783.1	12	5842	7482	1	D			YP_007517703.1	YP_007517703.1 head-tail adaptor [Pelagibacter phage HTVC010P]	False	0.283	218.0	1.458e-58	Bacteriophage head to tail connecting protein [PF12236.11]	VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xp;Xr;Xs	0	False	VF
QGNH01001783.1_13	QGNH01001783.1	QGNH01001783.1	13	7673	8167	1	E													0	False	F
QGNH01001783.1_14	QGNH01001783.1	QGNH01001783.1	14	8167	8373	1	E													0	False	F
QGNH01001783.1_15	QGNH01001783.1	QGNH01001783.1	15	8348	9154	1	E													0	False	F
QGNH01001783.1_16	QGNH01001783.1	QGNH01001783.1	16	9147	9416	1	E													0	False	F
QGNH01001783.1_17	QGNH01001783.1	QGNH01001783.1	17	9413	9838	1	E													0	False	F
QGNH01001783.1_18	QGNH01001783.1	QGNH01001783.1	18	9877	10713	1	E													0	False	F
QGNH01001783.1_19	QGNH01001783.1	QGNH01001783.1	19	10917	11390	1	D			YP_007517707.1	YP_007517707.1 major head protein [Pelagibacter phage HTVC010P]	False	0.37	82.0	2.467e-17	Phage capsid protein [PF19821.2]				0	False	F
