locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
KC292021.1_1												Hypothetical
KC292021.1_2												Hypothetical
KC292021.1_3					phrog_9231	VOG05559	VOG:VOG05559	296	9.1e-111	362.0		REFSEQ terminase small subunit
KC292021.1_4												Hypothetical
KC292021.1_5												Hypothetical
KC292021.1_6												Hypothetical
KC292021.1_7												Hypothetical
KC292021.1_8												Hypothetical
KC292021.1_9		K21523	COG4373		phrog_9	VOG07294	COG:COG4373	591	1.2e-47	154.4		:
KC292021.1_10			COG5511		phrog_9232	VOG00562	PHROG:phrog_9232	506	8e-203	667.2		portal protein
KC292021.1_11												Hypothetical
KC292021.1_12												Hypothetical
KC292021.1_13												Hypothetical
KC292021.1_14					phrog_3990	VOG01973	PHROG:phrog_3990	325	3.9e-88	288.3		major head protein
KC292021.1_15												Hypothetical
KC292021.1_16												Hypothetical
KC292021.1_17												Hypothetical
KC292021.1_18												Hypothetical
KC292021.1_19												Hypothetical
KC292021.1_20					phrog_12281	VOG04913	PHROG:phrog_12281	171	2.9e-80	260.5		tail tube protein
KC292021.1_21			COG3497		phrog_10244	VOG01001	PHROG:phrog_10244	438	6e-187	614.5		tail sheath
KC292021.1_22					phrog_12452	VOG14384	PHROG:phrog_12452	163	2.2e-82	267.5		tail tube protein
KC292021.1_23					phrog_14268	VOG04953	PHROG:phrog_14268	178	1.3e-79	258.1		tail assembly chaperone
KC292021.1_24					phrog_12163	VOG04953	PHROG:phrog_12163	90	3.8e-42	135.9		tail assembly chaperone
KC292021.1_25					phrog_14901	VOG14385	PHROG:phrog_14901	655	7.6e-284	935.3		tail length tape measure protein
KC292021.1_26												Hypothetical
KC292021.1_27												Hypothetical
KC292021.1_28												Hypothetical
KC292021.1_29												Hypothetical
KC292021.1_30												Hypothetical
KC292021.1_31			COG3299		phrog_6	VOG00521	VOG:VOG00521	430	2.2e-80	263.5		sp|P51767|BPJ_BPP2 Baseplate protein J
KC292021.1_32					phrog_1160	VOG00207	PHROG:phrog_1160	231	1.8e-53	174.2		baseplate protein
KC292021.1_33												Hypothetical
KC292021.1_34												Hypothetical
KC292021.1_35												Hypothetical
KC292021.1_36												Hypothetical
KC292021.1_37												Hypothetical
KC292021.1_38					phrog_7084	VOG14391	VOG:VOG14391	295	1.6e-119	390.6		REFSEQ hypothetical protein
KC292021.1_39	K03465	K03465	COG1351		phrog_85	VOG03899	VOG:VOG03899	244	1.1e-61	202.4		sp|Q05259|THYX_BPML5 Probable flavin-dependent thymidylate synthase
KC292021.1_40												Hypothetical
KC292021.1_41												Hypothetical
KC292021.1_42												Hypothetical
KC292021.1_43	K02319	K02319	COG0417		phrog_262	VOG00345	PHROG:phrog_262	884	3.6e-173	570.2		DNA polymerase
KC292021.1_44												Hypothetical
KC292021.1_45												Hypothetical
KC292021.1_46												Hypothetical
KC292021.1_47		K07028	COG0563		phrog_10255	VOG01544	PHROG:phrog_10255	252	5.8e-71	231.3		kinase
KC292021.1_48												Hypothetical
KC292021.1_49		K14819	COG2453		phrog_32716	VOG00099	PHROG:phrog_32716	150	3.9e-107	347.5		dual specificity phosphatase
KC292021.1_50												Hypothetical
KC292021.1_51	K07451	K07451	COG1403		phrog_8446	VOG01272	PHROG:phrog_8446	222	4e-66	213.6		HNH endonuclease
KC292021.1_52		K07465	COG2887		phrog_69	VOG00510	VOG:VOG00510	354	2.4e-34	111.9		sp|O64262|VG69_BPMD2 Gene 69 protein
KC292021.1_53												Hypothetical
KC292021.1_54												Hypothetical
KC292021.1_55												Hypothetical
KC292021.1_56												Hypothetical
KC292021.1_57												Hypothetical
KC292021.1_58												Hypothetical
KC292021.1_59					phrog_16395	VOG14395	VOG:VOG14395	127	5e-59	190.2		REFSEQ hypothetical protein
KC292021.1_60												Hypothetical
KC292021.1_61					phrog_284	VOG02246	PHROG:phrog_284	421	2.1e-74	243.1		exonuclease
KC292021.1_62												Hypothetical
KC292021.1_63												Hypothetical
KC292021.1_64												Hypothetical
KC292021.1_65												Hypothetical
KC292021.1_66												Hypothetical
KC292021.1_67												Hypothetical
KC292021.1_68					phrog_16114	VOG14402	VOG:VOG14402	169	1.2e-62	202.4		REFSEQ hypothetical protein
KC292021.1_69					phrog_14797	VOG14401	VOG:VOG14401	201	1.7e-94	307.7		REFSEQ hypothetical protein
KC292021.1_70					phrog_12980	VOG01567	PHROG:phrog_12980	180	8.8e-76	245.8		HNH endonuclease
KC292021.1_71												Hypothetical
KC292021.1_72			COG1948		phrog_3490	VOG01108	VOG:VOG01108	162	4e-45	146.9		sp|P0CAF6|VF364_ASFK5 ERCC4 domain-containing protein EP364R
KC292021.1_73		K04763	COG4974		phrog_1	VOG00056	COG:COG4974	388	1.4e-37	119.9		XerD:
KC292021.1_74						VOG23943	VOG:VOG23943	91	3.5e-32	103.3		REFSEQ hypothetical protein
KC292021.1_75												Hypothetical
KC292021.1_76												Hypothetical
KC292021.1_77												Hypothetical
KC292021.1_78												Hypothetical
KC292021.1_79												Hypothetical
KC292021.1_80												Hypothetical
KC292021.1_81												Hypothetical
KC292021.1_82												Hypothetical
KC292021.1_83					phrog_13083	VOG14405	VOG:VOG14405	455	1.1e-177	583.4		REFSEQ hypothetical protein
KC292021.1_84					phrog_11023	VOG00409	PHROG:phrog_11023	215	5.8e-74	240.5		homing endonuclease with LAGLIDADG motif
KC292021.1_85												Hypothetical
KC292021.1_86												Hypothetical
KC292021.1_87					phrog_14318	VOG11954	VOG:VOG11954	159	8.7e-61	195.9		REFSEQ hypothetical protein
KC292021.1_88												Hypothetical
KC292021.1_89												Hypothetical
KC292021.1_90					phrog_21685	VOG26219	VOG:VOG26219	230	1.2e-122	400.6		REFSEQ hypothetical protein
KC292021.1_91												Hypothetical
KC292021.1_92												Hypothetical
KC292021.1_93												Hypothetical
KC292021.1_94												Hypothetical
KC292021.1_95												Hypothetical
KC292021.1_96												Hypothetical
KC292021.1_97												Hypothetical
KC292021.1_98												Hypothetical
KC292021.1_99												Hypothetical
KC292021.1_100												Hypothetical
KC292021.1_101												Hypothetical
KC292021.1_102												Hypothetical
KC292021.1_103												Hypothetical
KC292021.1_104												Hypothetical
KC292021.1_105												Hypothetical
