	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001187.1_1	QGNH01001187.1	QGNH01001187.1	1	50	322	-1	E											0	False	F
QGNH01001187.1_2	QGNH01001187.1	QGNH01001187.1	2	261	437	-1	E											0	False	F
QGNH01001187.1_3	QGNH01001187.1	QGNH01001187.1	3	459	1271	1	E	YP_007236760.1	YP_007236760.1 HNH endonuclease [Burkholderia phage BcepMigl]	False	0.424	149.0	2.023e-38		VOG00117	REFSEQ HNH endonuclease; Xu	Xu	0	False	F
QGNH01001187.1_4	QGNH01001187.1	QGNH01001187.1	4	1288	1491	-1	E											0	False	F
QGNH01001187.1_5	QGNH01001187.1	QGNH01001187.1	5	1481	3592	-1	D	YP_003344922.1	YP_003344922.1 portal protein [Xylella phage Xfas53]	False	0.189	93.0	4.663e-18	Phage P22-like portal protein [PF16510.8]	VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xp;Xh;Xr;Xs	0	False	VF
QGNH01001187.1_6	QGNH01001187.1	QGNH01001187.1	6	3602	5161	-1	E	YP_009823358.1	YP_009823358.1 putative terminase large subunit [Escherichia phage PTXU04]	False	0.389	320.0	2.272e-93		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001187.1_7	QGNH01001187.1	QGNH01001187.1	7	5158	5364	-1	E											0	False	
QGNH01001187.1_8	QGNH01001187.1	QGNH01001187.1	8	5364	5789	-1	D	YP_009799893.1	YP_009799893.1 hypothetical protein HOT02_gp052 [Staphylococcus phage phiSA_BS2]	False	0.317	72.0	4.845e-14	YopX protein [PF09643.13]	VOG04684	sp|O34401|YOPX_BACSU SPbeta prophage-derived uncharacterized protein YopX; Xu	Xu	0	False	
QGNH01001187.1_9	QGNH01001187.1	QGNH01001187.1	9	5949	6296	-1	E											0	False	
QGNH01001187.1_10	QGNH01001187.1	QGNH01001187.1	10	6277	6678	-1	D							Family of unknown function (DUF5681) [PF18932.3]				0	False	
QGNH01001187.1_11	QGNH01001187.1	QGNH01001187.1	11	6913	7167	-1	E											0	False	
QGNH01001187.1_12	QGNH01001187.1	QGNH01001187.1	12	7169	7423	-1	E											0	False	
QGNH01001187.1_13	QGNH01001187.1	QGNH01001187.1	13	7420	7887	-1	D							ParB/Sulfiredoxin domain [PF02195.21]				0	False	
QGNH01001187.1_14	QGNH01001187.1	QGNH01001187.1	14	7896	8063	-1	E											0	False	F
QGNH01001187.1_15	QGNH01001187.1	QGNH01001187.1	15	8060	8305	-1	E											0	False	F
QGNH01001187.1_16	QGNH01001187.1	QGNH01001187.1	16	8479	8676	1	E											0	False	F
QGNH01001187.1_17	QGNH01001187.1	QGNH01001187.1	17	8689	8862	1	E											0	False	F
QGNH01001187.1_18	QGNH01001187.1	QGNH01001187.1	18	8930	9520	1	D	YP_004327344.1	YP_004327344.1 exonuclease VIII [Erwinia phage phiEt88]	False	0.304	67.0	1.035e-11	PDDEXK-like domain of unknown function (DUF3799) [PF12684.10]				0	False	F
QGNH01001187.1_19	QGNH01001187.1	QGNH01001187.1	19	9754	10407	1	D	YP_009823991.1	YP_009823991.1 Erf-like ssDNA annealing protein [Erwinia phage vB_EhrS_49]	False	0.645	191.0	8.08e-54	ERF superfamily [PF04404.15]	VOG08218	sp|P04892|ERF_BPP22 Essential recombination function protein; Xh	Xh	0	False	F
QGNH01001187.1_20	QGNH01001187.1	QGNH01001187.1	20	10400	10900	1	E											0	False	F
QGNH01001187.1_21	QGNH01001187.1	QGNH01001187.1	21	10902	11120	1	E											0	False	F
QGNH01001187.1_22	QGNH01001187.1	QGNH01001187.1	22	11120	11320	1	E											0	False	F
QGNH01001187.1_23	QGNH01001187.1	QGNH01001187.1	23	11283	12218	1	D	YP_009202268.1	YP_009202268.1 DNA methyltransferase [Bacteriophage Lily]	False	0.396	167.0	3.526e-44	C-5 cytosine-specific DNA methylase [PF00145.20]	VOG00281	sp|P34877|MTSA_LACLC Type II methyltransferase M1.ScrFI; XhXp	Xp;Xh	0	False	F
QGNH01001187.1_24	QGNH01001187.1	QGNH01001187.1	24	12211	12459	-1	E											0	False	F
QGNH01001187.1_25	QGNH01001187.1	QGNH01001187.1	25	12462	12920	-1	E											0	False	F
