	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001143.1_1	QGNH01001143.1	QGNH01001143.1	1	2	211	1	E																	0	False	F
QGNH01001143.1_2	QGNH01001143.1	QGNH01001143.1	2	208	414	1	E																	0	False	F
QGNH01001143.1_3	QGNH01001143.1	QGNH01001143.1	3	597	887	1	E																	0	False	F
QGNH01001143.1_4	QGNH01001143.1	QGNH01001143.1	4	887	2368	1	D			YP_007010659.1	YP_007010659.1 HNH endonuclease [Pectobacterium phage PP1]	False	0.427	87.0	1.388e-16	NUMOD4 motif [PF07463.14]					VOG00302	sp|Q5UPT6|YL245_MIMIV Uncharacterized HNH endonuclease L245; Xu	Xu	0	False	F
QGNH01001143.1_5	QGNH01001143.1	QGNH01001143.1	5	2370	2681	1	E																	0	False	F
QGNH01001143.1_6	QGNH01001143.1	QGNH01001143.1	6	2660	2821	1	E																	0	False	F
QGNH01001143.1_7	QGNH01001143.1	QGNH01001143.1	7	3031	3228	1	E																	0	False	F
QGNH01001143.1_8	QGNH01001143.1	QGNH01001143.1	8	3517	3837	1	E																	0	False	F
QGNH01001143.1_9	QGNH01001143.1	QGNH01001143.1	9	3834	3992	1	E																	0	False	F
QGNH01001143.1_10	QGNH01001143.1	QGNH01001143.1	10	3989	4129	1	E																	0	False	F
QGNH01001143.1_11	QGNH01001143.1	QGNH01001143.1	11	4191	4574	1	E																	0	False	F
QGNH01001143.1_12	QGNH01001143.1	QGNH01001143.1	12	4719	4907	1	E																	0	False	F
QGNH01001143.1_13	QGNH01001143.1	QGNH01001143.1	13	4900	5103	1	E																	0	False	F
QGNH01001143.1_14	QGNH01001143.1	QGNH01001143.1	14	5100	5633	1	D			YP_010114764.1	YP_010114764.1 HNH endonuclease [Mycobacterium phage OhShagHennessy]	False	0.438	60.0	1.602e-09	HNH endonuclease [PF13392.9]					VOG00233	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01001143.1_15	QGNH01001143.1	QGNH01001143.1	15	5630	6136	1	D									Phage integrase family [PF00589.25]					VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	False	V
QGNH01001143.1_16	QGNH01001143.1	QGNH01001143.1	16	6325	6543	1	E																	0	False	
QGNH01001143.1_17	QGNH01001143.1	QGNH01001143.1	17	6618	6854	1	E																	0	False	
QGNH01001143.1_18	QGNH01001143.1	QGNH01001143.1	18	6871	7248	1	E																	0	False	
QGNH01001143.1_19	QGNH01001143.1	QGNH01001143.1	19	7245	7448	1	E																	0	False	
QGNH01001143.1_20	QGNH01001143.1	QGNH01001143.1	20	7692	8618	1	E			YP_009044162.1	YP_009044162.1 Mom-like DNA modification protein [Listeria phage LP-026]	False	0.228	76.0	1.137e-13						VOG04476	sp|P06018|MOM_BPMU Methylcarbamoylase mom; XhXp	Xh;Xp	0	False	
QGNH01001143.1_21	QGNH01001143.1	QGNH01001143.1	21	8698	9690	1	E																	0	False	
QGNH01001143.1_22	QGNH01001143.1	QGNH01001143.1	22	9766	10836	1	E																	0	False	
QGNH01001143.1_23	QGNH01001143.1	QGNH01001143.1	23	10883	11125	1	E																	0	False	
QGNH01001143.1_24	QGNH01001143.1	QGNH01001143.1	24	11176	11517	1	E																	0	False	
QGNH01001143.1_25	QGNH01001143.1	QGNH01001143.1	25	11527	11724	1	E																	0	False	
QGNH01001143.1_26	QGNH01001143.1	QGNH01001143.1	26	11734	11961	1	E																	0	False	
QGNH01001143.1_27	QGNH01001143.1	QGNH01001143.1	27	11954	12439	1	C	K04078	chaperonin GroES							Chaperonin 10 Kd subunit [PF00166.24]								0	False	
QGNH01001143.1_28	QGNH01001143.1	QGNH01001143.1	28	12442	13191	1	E																	0	False	
QGNH01001143.1_29	QGNH01001143.1	QGNH01001143.1	29	13216	14310	1	D			YP_009611957.1	YP_009611957.1 ATP-dependent protease [Agrobacterium phage Atu_ph07]	False	0.296	153.0	1.489e-38	AAA domain (Cdc48 subfamily) [PF07724.17]; C-terminal, D2-small domain, of ClpB protein [PF10431.12]					VOG02106	sp|P0ABH9|CLPA_ECOLI ATP-dependent Clp protease ATP-binding subunit ClpA; Xh	Xh	0	False	
QGNH01001143.1_30	QGNH01001143.1	QGNH01001143.1	30	14512	14901	1	E																	0	False	
QGNH01001143.1_31	QGNH01001143.1	QGNH01001143.1	31	14901	16601	1	C	K17677	ATP-dependent helicase IRC3 [EC:5.6.2.-]	YP_164394.1	YP_164394.1 DNA helicase [Bacillus phage BCASJ1c]	False	0.351	195.0	8.923999999999999e-51	Type III restriction enzyme, res subunit [PF04851.18]; DEAD/DEAH box helicase [PF00270.32]; SWI2/SNF2 ATPase [PF18766.4]					VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	
