	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000233.1_1	QGNH01000233.1	QGNH01000233.1	1	1	282	1	E											0	False	F
QGNH01000233.1_2	QGNH01000233.1	QGNH01000233.1	2	310	606	1	E											0	False	F
QGNH01000233.1_3	QGNH01000233.1	QGNH01000233.1	3	773	1018	1	E											0	False	F
QGNH01000233.1_4	QGNH01000233.1	QGNH01000233.1	4	1237	1527	1	E											0	False	F
QGNH01000233.1_5	QGNH01000233.1	QGNH01000233.1	5	1517	3004	1	E	YP_007392901.1	YP_007392901.1 hypothetical protein H390_gp12 [Xanthomonas citri phage CP2]	True	0.543	466.0	6.366e-144		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000233.1_6	QGNH01000233.1	QGNH01000233.1	6	3117	3620	1	E											0	False	F
QGNH01000233.1_7	QGNH01000233.1	QGNH01000233.1	7	3613	3951	1	E											0	False	F
QGNH01000233.1_8	QGNH01000233.1	QGNH01000233.1	8	3953	5755	1	D	YP_007001977.1	YP_007001977.1 head-tail adaptor [Escherichia phage TL-2011b]	True	0.46	464.0	1.723e-141	Bacteriophage head to tail connecting protein [PF12236.11]	VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xr;Xs;Xp	0	False	VF
QGNH01000233.1_9	QGNH01000233.1	QGNH01000233.1	9	5752	6363	1	D							Histidine phosphatase superfamily (branch 1) [PF00300.25]				0	False	
QGNH01000233.1_10	QGNH01000233.1	QGNH01000233.1	10	6491	6616	1	E											0	False	
QGNH01000233.1_11	QGNH01000233.1	QGNH01000233.1	11	6616	6963	1	E	YP_516219.1	YP_516219.1 hypothetical protein SGPHI_0041 [Sodalis phage phiSG1]	False	0.523	71.0	4.713e-14		VOG01457	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000233.1_12	QGNH01000233.1	QGNH01000233.1	12	6974	7705	1	E	YP_009287739.1	YP_009287739.1 protease [Enterobacter phage Tyrion]	False	0.378	84.0	8.664e-17		VOG10710	REFSEQ protease; Xu	Xu	0	False	
QGNH01000233.1_13	QGNH01000233.1	QGNH01000233.1	13	7722	8747	1	E	YP_512264.1	YP_512264.1 major head protein [Escherichia phage phiV10]	False	0.482	302.0	4.291e-90		VOG02257	REFSEQ major head protein; Xu	Xu	0	False	
QGNH01000233.1_14	QGNH01000233.1	QGNH01000233.1	14	8760	9296	1	E											0	False	
QGNH01000233.1_15	QGNH01000233.1	QGNH01000233.1	15	9369	9602	1	E											0	False	
QGNH01000233.1_16	QGNH01000233.1	QGNH01000233.1	16	9599	9973	1	E											0	False	
QGNH01000233.1_17	QGNH01000233.1	QGNH01000233.1	17	9983	10735	1	E	YP_005097988.1	YP_005097988.1 tail protein [Salmonella phage SPN1S]	False	0.308	106.0	4.988e-24					0	False	
QGNH01000233.1_18	QGNH01000233.1	QGNH01000233.1	18	10791	11291	1	D	YP_009004853.1	YP_009004853.1 HNH endonuclease [Erwinia phage Ea35-70]	False	0.366	88.0	3.093e-19	Zinc-binding loop region of homing endonuclease [PF05551.14]; HNH endonuclease [PF13392.9]	VOG03493	REFSEQ endonuclease; Xu	Xu	0	False	
QGNH01000233.1_19	QGNH01000233.1	QGNH01000233.1	19	11292	14093	1	E	YP_009007078.1	YP_009007078.1 tail protein [Pseudomonas phage vB_PaeP_Tr60_Ab31]	True	0.302	413.0	1.486e-119		VOG02059	sp|P03747|TUBE2_BPT7 Tail tubular protein gp12; XpXrXs	Xr;Xs;Xp	0	False	V
QGNH01000233.1_20	QGNH01000233.1	QGNH01000233.1	20	14095	14691	1	E	YP_010660696.1	YP_010660696.1 internal virion protein [Pseudomonas phage UFJF_PfDIW6]	False	0.383	85.0	1.427e-17		VOG01668	REFSEQ internal virion protein; Xu	Xu	0	False	F
QGNH01000233.1_21	QGNH01000233.1	QGNH01000233.1	21	14691	16265	1	E											0	False	F
QGNH01000233.1_22	QGNH01000233.1	QGNH01000233.1	22	16262	19249	1	E											0	False	F
