	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000223.1_1	QGNH01000223.1	QGNH01000223.1	1	2	853	-1	E											0	False	F
QGNH01000223.1_2	QGNH01000223.1	QGNH01000223.1	2	872	1162	-1	E											0	False	F
QGNH01000223.1_3	QGNH01000223.1	QGNH01000223.1	3	1172	1465	-1	E								VOG02533	REFSEQ tail fiber protein; Xu	Xu	0	False	F
QGNH01000223.1_4	QGNH01000223.1	QGNH01000223.1	4	1462	1974	-1	E	YP_009598869.1	YP_009598869.1 enoyl-CoA hydratase/carnithine racemase-like [Ralstonia phage RP12]	False	0.292	66.0	9.594e-12					0	False	F
QGNH01000223.1_5	QGNH01000223.1	QGNH01000223.1	5	1967	2344	-1	E											0	False	F
QGNH01000223.1_6	QGNH01000223.1	QGNH01000223.1	6	2341	2703	-1	E											0	False	F
QGNH01000223.1_7	QGNH01000223.1	QGNH01000223.1	7	2700	3185	-1	E	YP_007517720.1	YP_007517720.1 tail protein [Pelagibacter phage HTVC010P]	False	0.29	72.0	1.293e-13					0	False	F
QGNH01000223.1_8	QGNH01000223.1	QGNH01000223.1	8	3242	10600	-1	E	YP_007237191.1	YP_007237191.1 hypothetical protein G169_gp16 [Pseudomonas phage AF]	True	0.232	382.0	1.6760000000000002e-104					0	False	F
QGNH01000223.1_9	QGNH01000223.1	QGNH01000223.1	9	10600	12726	-1	E											0	False	
QGNH01000223.1_10	QGNH01000223.1	QGNH01000223.1	10	12729	13316	-1	E								VOG01668	REFSEQ internal virion protein; Xu	Xu	0	False	
QGNH01000223.1_11	QGNH01000223.1	QGNH01000223.1	11	13327	16737	-1	E	YP_010660694.1	YP_010660694.1 tail protein [Pseudomonas phage UFJF_PfDIW6]	False	0.272	306.0	2.972e-83		VOG02059	sp|P03747|TUBE2_BPT7 Tail tubular protein gp12; XpXrXs	Xr;Xp;Xs	0	False	VF
QGNH01000223.1_12	QGNH01000223.1	QGNH01000223.1	12	16781	17491	-1	E	YP_010660692.1	YP_010660692.1 tail protein [Pseudomonas phage UFJF_PfDIW6]	False	0.326	112.0	1.729e-26					0	False	F
QGNH01000223.1_13	QGNH01000223.1	QGNH01000223.1	13	17527	18117	-1	E											0	False	F
QGNH01000223.1_14	QGNH01000223.1	QGNH01000223.1	14	18139	18603	-1	E											0	False	F
QGNH01000223.1_15	QGNH01000223.1	QGNH01000223.1	15	18732	19781	-1	E	YP_512264.1	YP_512264.1 major head protein [Escherichia phage phiV10]	False	0.389	232.0	6.479999999999999e-66		VOG02257	REFSEQ major head protein; Xu	Xu	0	False	F
QGNH01000223.1_16	QGNH01000223.1	QGNH01000223.1	16	19820	20572	-1	E								VOG10710	REFSEQ protease; Xu	Xu	0	False	F
QGNH01000223.1_17	QGNH01000223.1	QGNH01000223.1	17	20645	21097	-1	E											0	False	F
