locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
KC292023.1_1												Hypothetical
KC292023.1_2												Hypothetical
KC292023.1_3						VOG14640	VOG:VOG14640	39	6.1e-32	100.9		REFSEQ hypothetical protein
KC292023.1_4						VOG14638	VOG:VOG14638	83	5.9e-44	140.0		REFSEQ hypothetical protein
KC292023.1_5												Hypothetical
KC292023.1_6						VOG26465	VOG:VOG26465	108	2.4e-67	216.1		REFSEQ hypothetical protein
KC292023.1_7					phrog_6788	VOG01682	VOG:VOG01682	180	8.8e-54	174.1		REFSEQ hypothetical protein
KC292023.1_8												Hypothetical
KC292023.1_9					phrog_29021	VOG26464	VOG:VOG26464	191	5.1e-105	341.6		REFSEQ hypothetical protein
KC292023.1_10					phrog_1123	VOG00337	VOG:VOG00337	192	2.1e-42	137.2		REFSEQ hypothetical protein
KC292023.1_11						VOG05812	VOG:VOG05812	104	1.5e-56	180.9		REFSEQ hypothetical protein
KC292023.1_12					phrog_664	VOG26466	VOG:VOG26466	239	6.2e-140	456.4		REFSEQ DNA binding protein
KC292023.1_13						VOG01083	VOG:VOG01083	75	1.7e-09	29.7		REFSEQ hypothetical protein
KC292023.1_14						VOG01083	VOG:VOG01083	77	1.2e-19	62.1		REFSEQ hypothetical protein
KC292023.1_15												Hypothetical
KC292023.1_16					phrog_1384	VOG04476	PHROG:phrog_1384	181	9.4e-17	53.1		Mom-like DNA modification protein
KC292023.1_17						VOG00189	VOG:VOG00189	167	1.9e-33	108.2		REFSEQ terminase small subunit
KC292023.1_18		K06909	COG5362		phrog_38	VOG00230	COG:COG5362	447	4.1e-26	82.9		:
KC292023.1_19						VOG01083	VOG:VOG01083	94	8.9e-30	94.7		REFSEQ hypothetical protein
KC292023.1_20												Hypothetical
KC292023.1_21												Hypothetical
KC292023.1_22												Hypothetical
KC292023.1_23												Hypothetical
KC292023.1_24												Hypothetical
KC292023.1_25					phrog_9232	VOG14639	VOG:VOG14639	830	0	1645.1		REFSEQ portal protein
KC292023.1_26						VOG26469	VOG:VOG26469	45	1.3e-38	122.7		REFSEQ hypothetical protein
KC292023.1_27												Hypothetical
KC292023.1_28												Hypothetical
KC292023.1_29												Hypothetical
KC292023.1_30						VOG14641	VOG:VOG14641	66	1.5e-37	119.5		REFSEQ hypothetical protein
KC292023.1_31						VOG14642	VOG:VOG14642	528	3.4e-306	1008.0		REFSEQ hypothetical protein
KC292023.1_32					phrog_673	VOG00395	VOG:VOG00395	136	7.8e-31	98.7		REFSEQ head scaffolding protein
KC292023.1_33					phrog_10	VOG14637	VOG:VOG14637	420	4.6e-238	781.5		REFSEQ major capsid protein
KC292023.1_34					phrog_7545, phrog_8446	VOG01272	PHROG:phrog_7545	208	4.9e-62	154.7		HNH endonuclease
KC292023.1_35												Hypothetical
KC292023.1_36					phrog_5335	VOG26470	VOG:VOG26470	178	2.5e-106	345.3		REFSEQ hypothetical protein
KC292023.1_37						VOG14643	VOG:VOG14643	82	1.8e-52	167.6		REFSEQ hypothetical protein
KC292023.1_38						VOG14646	VOG:VOG14646	72	1.6e-47	151.7		REFSEQ hypothetical protein
KC292023.1_39						VOG14644	VOG:VOG14644	78	1.4e-50	161.1		REFSEQ hypothetical protein
KC292023.1_40		K22298	COG0640		phrog_284	VOG02246	VOG:VOG02246	492	1.4e-55	180.8		sp|O31948|YONJ_BACSU SPbeta prophage-derived uncharacterized protein YonJ
KC292023.1_41						VOG26471	VOG:VOG26471	63	8.1e-45	142.9		REFSEQ hypothetical protein
KC292023.1_42						VOG14645	VOG:VOG14645	142	6.5e-85	273.8		REFSEQ hypothetical protein
KC292023.1_43					phrog_5	VOG00130	VOG:VOG00130	140	2.2e-39	127.7		REFSEQ tail completion or Neck1 protein
KC292023.1_44												Hypothetical
KC292023.1_45												Hypothetical
KC292023.1_46												Hypothetical
KC292023.1_47						VOG14648	VOG:VOG14648	170	3.5e-100	324.2		REFSEQ SPP1 gp17-like tail completion protein
KC292023.1_48						VOG00907	VOG:VOG00907	129	6.5e-49	157.9		REFSEQ hypothetical protein
KC292023.1_49												Hypothetical
KC292023.1_50												Hypothetical
KC292023.1_51												Hypothetical
KC292023.1_52					phrog_18714	VOG14650	VOG:VOG14650	108	1.6e-54	174.1		REFSEQ hypothetical protein
KC292023.1_53						VOG14651	VOG:VOG14651	157	3.5e-97	314.3		REFSEQ tail tube
KC292023.1_54						VOG14652	VOG:VOG14652	156	1.3e-80	261.1		REFSEQ hypothetical protein
KC292023.1_55						VOG26472	VOG:VOG26472	58	9.4e-44	139.3		REFSEQ hypothetical protein
KC292023.1_56												Hypothetical
KC292023.1_57					phrog_305	VOG14653	VOG:VOG14653	329	3.5e-181	593.5		REFSEQ phate tail tape measure protein
KC292023.1_58						VOG14654	VOG:VOG14654	284	3.1e-173	566.2		REFSEQ hypothetical protein
KC292023.1_59					phrog_17792	VOG14631	VOG:VOG14631	151	4.3e-65	210.3		REFSEQ hypothetical protein
KC292023.1_60						VOG26473	VOG:VOG26473	311	3.8e-153	502.4		REFSEQ hypothetical protein
KC292023.1_61		K06882	COG3401		phrog_18315	VOG01754	VOG:VOG01754	1091	0	1485.6		REFSEQ hypothetical protein
KC292023.1_62		K06218	COG2026		phrog_1213	VOG11888	VOG:VOG11888	100	1.2e-33	107.1		REFSEQ RelE-like toxin
KC292023.1_63												Hypothetical
