locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
QGNH01001158.1_1												Hypothetical
QGNH01001158.1_2												Hypothetical
QGNH01001158.1_3			COG3747		phrog_83	VOG00738	COG:COG3747	185	3.8e-37	119.4		; 
QGNH01001158.1_4												Hypothetical
QGNH01001158.1_5												Hypothetical
QGNH01001158.1_6												Hypothetical
QGNH01001158.1_7			COG4626, COG4626		phrog_9, phrog_2699	VOG07294	COG:COG4626	630	1.5e-191	436.0		YmfN; 
QGNH01001158.1_8												Hypothetical
QGNH01001158.1_9			COG4695		phrog_12	VOG00344	COG:COG4695	607	2.5e-121	396.3		BeeE; 
QGNH01001158.1_10												Hypothetical
QGNH01001158.1_11		K06904	COG3740		phrog_80	VOG02183	COG:COG3740	695	1.4e-56	183.1		; 
QGNH01001158.1_12			COG4653		phrog_10	VOG00134	COG:COG4653	381	4.6e-45	145.3		gp36; 
QGNH01001158.1_13					phrog_442	VOG00412	VOG:VOG00412	243	1.3e-26	82.9		sp|Q6QGD9|HCP_BPT5 Head completion protein
QGNH01001158.1_14		K20523	COG2930				COG:COG2930	225	1.5e-68	222.6		SYLF; 
QGNH01001158.1_15												Hypothetical
QGNH01001158.1_16												Hypothetical
QGNH01001158.1_17												Hypothetical
QGNH01001158.1_18												Hypothetical
QGNH01001158.1_19												Hypothetical
QGNH01001158.1_20												Hypothetical
QGNH01001158.1_21												Hypothetical
QGNH01001158.1_22												Hypothetical
QGNH01001158.1_23												Hypothetical
QGNH01001158.1_24												Hypothetical
QGNH01001158.1_25			COG5614, COG5614		phrog_25, phrog_25	VOG00080	COG:COG5614	215	6.7e-26	50.2		; 
QGNH01001158.1_26												Hypothetical
QGNH01001158.1_27		K13884			phrog_1806	VOG00307	KEGG:K13884	266	1.8e-20	63.8		MARCO; macrophage receptor with collagenous structure
QGNH01001158.1_28												Hypothetical
QGNH01001158.1_29												Hypothetical
QGNH01001158.1_30												Hypothetical
QGNH01001158.1_31			COG5437		phrog_158	VOG00377	PHROG:phrog_158	77	1.2e-11	36.1		major tail protein
QGNH01001158.1_32					phrog_2115		PHROG:phrog_2115	134	4.8e-09	27.6		tail protein
QGNH01001158.1_33												Hypothetical
QGNH01001158.1_34					phrog_5	VOG00130	PHROG:phrog_5	174	1.3e-10	32.6		tail completion or Neck1 protein
QGNH01001158.1_35												Hypothetical
