	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000451.1_1	QGNH01000451.1	QGNH01000451.1	1	3	266	-1	E													0	False	F
QGNH01000451.1_2	QGNH01000451.1	QGNH01000451.1	2	304	1044	1	E													0	False	F
QGNH01000451.1_3	QGNH01000451.1	QGNH01000451.1	3	1045	2346	1	E			YP_005087332.1	YP_005087332.1 tail protein [Rhodococcus phage REQ1]	False	0.202	86.0	2.207e-16		VOG02574	REFSEQ tail protein; Xu	Xu	0	False	F
QGNH01000451.1_4	QGNH01000451.1	QGNH01000451.1	4	2348	3208	1	D									Phage Tail Collar Domain [PF07484.15]				0	False	F
QGNH01000451.1_5	QGNH01000451.1	QGNH01000451.1	5	3337	5145	1	C	K21302	phosphatidylinositol-3-phosphatase [EC:3.1.3.64]							Phosphoesterase family [PF04185.17]	VOG22886	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000451.1_6	QGNH01000451.1	QGNH01000451.1	6	5142	7382	1	D									Pectate lyase superfamily protein [PF12708.10]				0	False	
QGNH01000451.1_7	QGNH01000451.1	QGNH01000451.1	7	7440	7742	1	E													0	False	
QGNH01000451.1_8	QGNH01000451.1	QGNH01000451.1	8	7739	7996	1	E													0	False	
QGNH01000451.1_9	QGNH01000451.1	QGNH01000451.1	9	7993	8337	1	E													0	False	
QGNH01000451.1_10	QGNH01000451.1	QGNH01000451.1	10	8346	8546	1	E													0	False	
QGNH01000451.1_11	QGNH01000451.1	QGNH01000451.1	11	8543	8680	1	E													0	False	
QGNH01000451.1_12	QGNH01000451.1	QGNH01000451.1	12	8677	9168	1	E													0	False	
QGNH01000451.1_13	QGNH01000451.1	QGNH01000451.1	13	9165	9395	1	E													0	False	
QGNH01000451.1_14	QGNH01000451.1	QGNH01000451.1	14	9395	9661	1	E													0	False	
QGNH01000451.1_15	QGNH01000451.1	QGNH01000451.1	15	9658	10698	1	E			YP_007674986.1	YP_007674986.1 hypothetical protein CPKG_00013 [Cyanophage KBS-S-2A]	False	0.278	128.0	1.553e-30		VOG02246	sp|O31948|YONJ_BACSU SPbeta prophage-derived uncharacterized protein YonJ; Xu	Xu	0	False	
QGNH01000451.1_16	QGNH01000451.1	QGNH01000451.1	16	10698	10874	1	E													0	False	
QGNH01000451.1_17	QGNH01000451.1	QGNH01000451.1	17	10893	11492	1	E													0	False	
QGNH01000451.1_18	QGNH01000451.1	QGNH01000451.1	18	11646	11804	1	E													0	False	
QGNH01000451.1_19	QGNH01000451.1	QGNH01000451.1	19	11801	11956	1	D									Family of unknown function (DUF6131) [PF19626.2]				0	False	
QGNH01000451.1_20	QGNH01000451.1	QGNH01000451.1	20	11960	12289	1	E													0	False	
QGNH01000451.1_21	QGNH01000451.1	QGNH01000451.1	21	12483	13340	1	E													0	False	
QGNH01000451.1_22	QGNH01000451.1	QGNH01000451.1	22	13337	13801	1	E													0	False	
QGNH01000451.1_23	QGNH01000451.1	QGNH01000451.1	23	13798	14025	1	E													0	False	
QGNH01000451.1_24	QGNH01000451.1	QGNH01000451.1	24	14062	14304	1	E													0	False	
QGNH01000451.1_25	QGNH01000451.1	QGNH01000451.1	25	14301	15044	1	E													0	False	
QGNH01000451.1_26	QGNH01000451.1	QGNH01000451.1	26	15268	15435	-1	E													0	False	
QGNH01000451.1_27	QGNH01000451.1	QGNH01000451.1	27	15432	15653	-1	E													0	False	
QGNH01000451.1_28	QGNH01000451.1	QGNH01000451.1	28	16022	16357	-1	E													0	False	
QGNH01000451.1_29	QGNH01000451.1	QGNH01000451.1	29	16354	16611	-1	E													0	False	
QGNH01000451.1_30	QGNH01000451.1	QGNH01000451.1	30	16677	16817	1	E													0	False	
QGNH01000451.1_31	QGNH01000451.1	QGNH01000451.1	31	16880	17092	-1	E													0	False	
QGNH01000451.1_32	QGNH01000451.1	QGNH01000451.1	32	17121	17387	-1	E													0	False	
QGNH01000451.1_33	QGNH01000451.1	QGNH01000451.1	33	17501	17800	-1	D			YP_009963946.1	YP_009963946.1 HNH endonuclease [Mycobacterium phage Zapner]	False	0.673	107.0	5.452e-27	HNH endonuclease [PF13392.9]	VOG00233	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000451.1_34	QGNH01000451.1	QGNH01000451.1	34	17847	18494	-1	D			YP_010062379.1	YP_010062379.1 DNA methylase [Mycobacterium phage Kimona]	False	0.464	183.0	2.9199999999999995e-51	C-5 cytosine-specific DNA methylase [PF00145.20]; RNA cap guanine-N2 methyltransferase [PF09445.13]	VOG00281	sp|P34877|MTSA_LACLC Type II methyltransferase M1.ScrFI; XhXp	Xh;Xp	0	False	
QGNH01000451.1_35	QGNH01000451.1	QGNH01000451.1	35	18491	18820	-1	E													0	False	
QGNH01000451.1_36	QGNH01000451.1	QGNH01000451.1	36	19180	19362	-1	E													0	False	
QGNH01000451.1_37	QGNH01000451.1	QGNH01000451.1	37	19359	19586	-1	E													0	False	
QGNH01000451.1_38	QGNH01000451.1	QGNH01000451.1	38	19573	19800	-1	E													0	False	
QGNH01000451.1_39	QGNH01000451.1	QGNH01000451.1	39	19802	19993	-1	E			YP_010651980.1	YP_010651980.1 hypothetical protein PP457_gp119 [Streptomyces phage TunaTartare]	False	0.807	67.0	8.212e-14					0	False	
QGNH01000451.1_40	QGNH01000451.1	QGNH01000451.1	40	19995	20294	-1	D			YP_002300473.1	YP_002300473.1 gp34.82 [Bacillus phage SPO1]	False	0.461	79.0	3.163e-17	PGDYG protein [PF14083.9]				0	False	
QGNH01000451.1_41	QGNH01000451.1	QGNH01000451.1	41	20296	20634	-1	E													0	False	
QGNH01000451.1_42	QGNH01000451.1	QGNH01000451.1	42	20634	20903	-1	E													0	False	
QGNH01000451.1_43	QGNH01000451.1	QGNH01000451.1	43	20900	21133	-1	E													0	False	
QGNH01000451.1_44	QGNH01000451.1	QGNH01000451.1	44	21130	21543	-1	E													0	False	
QGNH01000451.1_45	QGNH01000451.1	QGNH01000451.1	45	21540	21731	-1	E													0	False	
QGNH01000451.1_46	QGNH01000451.1	QGNH01000451.1	46	21728	22054	-1	E													0	False	
QGNH01000451.1_47	QGNH01000451.1	QGNH01000451.1	47	22051	22239	-1	E													0	False	
QGNH01000451.1_48	QGNH01000451.1	QGNH01000451.1	48	22236	22745	-1	E													0	False	
QGNH01000451.1_49	QGNH01000451.1	QGNH01000451.1	49	23019	23666	-1	D									ERF superfamily [PF04404.15]				0	False	
QGNH01000451.1_50	QGNH01000451.1	QGNH01000451.1	50	23663	23788	-1	E													0	False	
QGNH01000451.1_51	QGNH01000451.1	QGNH01000451.1	51	23788	24291	-1	E													0	False	
QGNH01000451.1_52	QGNH01000451.1	QGNH01000451.1	52	24518	24790	1	E													0	False	
QGNH01000451.1_53	QGNH01000451.1	QGNH01000451.1	53	25142	25969	1	E													0	False	
QGNH01000451.1_54	QGNH01000451.1	QGNH01000451.1	54	25966	26235	1	E													0	False	
QGNH01000451.1_55	QGNH01000451.1	QGNH01000451.1	55	27114	27497	1	E													0	False	
QGNH01000451.1_56	QGNH01000451.1	QGNH01000451.1	56	27519	27701	1	E													0	False	
QGNH01000451.1_57	QGNH01000451.1	QGNH01000451.1	57	27878	28174	-1	E													0	False	
QGNH01000451.1_58	QGNH01000451.1	QGNH01000451.1	58	28252	28776	1	E													0	False	
QGNH01000451.1_59	QGNH01000451.1	QGNH01000451.1	59	28946	29992	1	D			YP_009604040.1	YP_009604040.1 terminase large subunit [Arthrobacter phage Tank]	False	0.391	242.0	2.558e-69	Terminase RNaseH-like domain [PF17289.5]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000451.1_60	QGNH01000451.1	QGNH01000451.1	60	30225	32360	1	E			YP_006546302.1	YP_006546302.1 portal protein [Thermoanaerobacterium phage THSA-485A]	False	0.243	144.0	1.35e-33					0	False	
QGNH01000451.1_61	QGNH01000451.1	QGNH01000451.1	61	32360	32749	1	E			YP_010012738.1	YP_010012738.1 head protein [Mycobacterium phage CELFI]	False	0.349	60.0	3.873e-10		VOG04042	REFSEQ head protein; Xu	Xu	0	False	
QGNH01000451.1_62	QGNH01000451.1	QGNH01000451.1	62	32749	33048	1	E													0	False	
QGNH01000451.1_63	QGNH01000451.1	QGNH01000451.1	63	33059	33715	1	E													0	False	
QGNH01000451.1_64	QGNH01000451.1	QGNH01000451.1	64	33719	34924	1	E													0	False	
QGNH01000451.1_65	QGNH01000451.1	QGNH01000451.1	65	34924	36435	1	D			YP_006546301.1	YP_006546301.1 hypothetical protein Tsac_2860 [Thermoanaerobacterium phage THSA-485A]	False	0.466	109.0	3.202e-23	Caudovirus prohead serine protease [PF04586.20]	VOG03893	sp|P45920|YQBD_BACSU Uncharacterized protein YqbD; Xu	Xu	0	False	
QGNH01000451.1_66	QGNH01000451.1	QGNH01000451.1	66	36444	37880	1	E													0	False	
QGNH01000451.1_67	QGNH01000451.1	QGNH01000451.1	67	37880	38170	1	E													0	False	
QGNH01000451.1_68	QGNH01000451.1	QGNH01000451.1	68	38196	38669	-1	D			YP_009301185.1	YP_009301185.1 HNH endonuclease [Gordonia phage Yvonnetastic]	False	0.457	129.0	1.946e-33	HNH endonuclease [PF13392.9]	VOG00678	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000451.1_69	QGNH01000451.1	QGNH01000451.1	69	38954	39130	1	E													0	False	
QGNH01000451.1_70	QGNH01000451.1	QGNH01000451.1	70	39141	39374	1	E													0	False	
QGNH01000451.1_71	QGNH01000451.1	QGNH01000451.1	71	39496	39759	1	E													0	False	
QGNH01000451.1_72	QGNH01000451.1	QGNH01000451.1	72	39752	40036	1	E													0	False	
QGNH01000451.1_73	QGNH01000451.1	QGNH01000451.1	73	40084	40938	1	E			YP_009885088.1	YP_009885088.1 head-to-tail adaptor [Arthrobacter phage Mufasa8]	False	0.291	113.0	2.6860000000000003e-26		VOG10790	REFSEQ head-to-tail adaptor; Xu	Xu	0	False	
QGNH01000451.1_74	QGNH01000451.1	QGNH01000451.1	74	40935	41420	1	E										VOG33562	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000451.1_75	QGNH01000451.1	QGNH01000451.1	75	41417	41581	1	E													0	False	
QGNH01000451.1_76	QGNH01000451.1	QGNH01000451.1	76	41581	42558	1	E			YP_006546293.1	YP_006546293.1 hypothetical protein Tsac_2852 [Thermoanaerobacterium phage THSA-485A]	False	0.304	142.0	1.514e-35					0	False	
QGNH01000451.1_77	QGNH01000451.1	QGNH01000451.1	77	42596	43096	1	E													0	False	
QGNH01000451.1_78	QGNH01000451.1	QGNH01000451.1	78	43215	43538	-1	E													0	False	
QGNH01000451.1_79	QGNH01000451.1	QGNH01000451.1	79	43632	44171	1	E													0	False	
QGNH01000451.1_80	QGNH01000451.1	QGNH01000451.1	80	44173	47457	1	E			YP_009875103.1	YP_009875103.1 tape measure protein [Lactococcus phage 936 group phage Phi91127]	False	0.197	85.0	3.154e-15					0	False	F
QGNH01000451.1_81	QGNH01000451.1	QGNH01000451.1	81	47457	47822	1	E													1	False	F
QGNH01000451.1_82	QGNH01000451.1	QGNH01000451.1	82	47826	49304	1	E													0	False	F
