	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000241.1_1	QGNH01000241.1	QGNH01000241.1	1	5	316	-1	E																	0	False	F
QGNH01000241.1_2	QGNH01000241.1	QGNH01000241.1	2	434	2491	1	E																	0	False	F
QGNH01000241.1_3	QGNH01000241.1	QGNH01000241.1	3	2618	2959	1	E																	0	False	F
QGNH01000241.1_4	QGNH01000241.1	QGNH01000241.1	4	3121	3678	1	E																	0	False	F
QGNH01000241.1_5	QGNH01000241.1	QGNH01000241.1	5	3719	4024	1	E																	0	False	F
QGNH01000241.1_6	QGNH01000241.1	QGNH01000241.1	6	4021	6423	1	C	K06919	putative DNA primase/helicase	YP_009787844.1	YP_009787844.1 DNA primase [Salmonella phage vB_SenS_Sasha]	False	0.261	271.0	8.599e-74	Family of unknown function (DUF5906) [PF19263.2]; D5 N terminal like [PF08706.14]; Poxvirus D5 protein-like [PF03288.19]					VOG00749	sp|P10277|PRIM_BPP4 Putative P4-specific DNA primase; XhXr	Xr;Xh	0	False	VF
QGNH01000241.1_7	QGNH01000241.1	QGNH01000241.1	7	6922	8325	1	D			YP_009845504.1	YP_009845504.1 DNA methyltransferase [Bacillus phage vB_BtS_B83]	False	0.298	195.0	1.331e-51	DNA methylase [PF01555.21]; ParB/Sulfiredoxin domain [PF02195.21]					VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	
QGNH01000241.1_8	QGNH01000241.1	QGNH01000241.1	8	8329	8727	1	E			YP_007673351.1	YP_007673351.1 hypothetical protein PSYG_00040 [Psychrobacter phage pOW20-A]	False	0.385	64.0	1.869e-11									0	False	
QGNH01000241.1_9	QGNH01000241.1	QGNH01000241.1	9	8711	10078	1	D			YP_009100909.1	YP_009100909.1 terminase large subunit [Idiomarinaceae phage 1N2-2]	False	0.391	276.0	2.488e-79	Terminase RNaseH-like domain [PF17289.5]					VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xr;Xh	0	False	V
QGNH01000241.1_10	QGNH01000241.1	QGNH01000241.1	10	10234	10842	-1	D									HB1, ASXL, restriction endonuclease HTH domain [PF05066.16]								0	False	
QGNH01000241.1_11	QGNH01000241.1	QGNH01000241.1	11	10999	11331	-1	E																	0	False	
QGNH01000241.1_12	QGNH01000241.1	QGNH01000241.1	12	11356	11637	-1	E																	0	False	
QGNH01000241.1_13	QGNH01000241.1	QGNH01000241.1	13	11765	12223	1	D									Family of unknown function (DUF5681) [PF18932.3]								0	False	
QGNH01000241.1_14	QGNH01000241.1	QGNH01000241.1	14	12236	13444	-1	D									Phage integrase family [PF00589.25]					VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VF
QGNH01000241.1_15	QGNH01000241.1	QGNH01000241.1	15	14419	18162	1	D									Malectin domain [PF11721.11]; Malectin-like domain [PF12819.10]	CBM57	CBM57 Created from reading Schallus et al (2008) Mol Biol Cell. 19:3404-3414 [PMID: 18524852] and finding related domains attached to various glycosidases.		CBM57.hmm				0	False	F
