	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001558.1_1	QGNH01001558.1	QGNH01001558.1	1	3	149	-1	E													0	False	F
QGNH01001558.1_2	QGNH01001558.1	QGNH01001558.1	2	367	717	-1	E													0	False	F
QGNH01001558.1_3	QGNH01001558.1	QGNH01001558.1	3	1149	2192	-1	E													0	False	F
QGNH01001558.1_4	QGNH01001558.1	QGNH01001558.1	4	2372	3880	-1	D			YP_009594821.1	YP_009594821.1 DEAD/DEAH box helicase family protein [Pectinobacterium phage vB_PcaM_CBB]	False	0.202	82.0	5.665e-15	Type III restriction enzyme, res subunit [PF04851.18]; DEAD/DEAH box helicase [PF00270.32]	VOG00203	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	F
QGNH01001558.1_5	QGNH01001558.1	QGNH01001558.1	5	4140	4610	-1	D			YP_009846555.1	YP_009846555.1 DNA binding protein [Aeromonas phage 4L372D]	False	0.466	130.0	9.946e-34	Pyrimidine dimer DNA glycosylase [PF03013.17]	VOG07327	REFSEQ DNA binding protein; Xu	Xu	0	False	F
QGNH01001558.1_6	QGNH01001558.1	QGNH01001558.1	6	4661	5005	-1	E													0	False	F
QGNH01001558.1_7	QGNH01001558.1	QGNH01001558.1	7	5115	6032	1	E			YP_009664235.1	YP_009664235.1 homing endonuclease [Bacillus phage PBS1]	False	0.258	101.0	7.465999999999999e-22		VOG00102	REFSEQ homing endonuclease; Xu	Xu	1	False	
QGNH01001558.1_8	QGNH01001558.1	QGNH01001558.1	8	6070	7848	1	C	K04077	chaperonin GroEL [EC:5.6.1.7]	YP_010111108.1	YP_010111108.1 chaperonin groEL [uncultured phage cr108_1]	False	0.262	173.0	3.161e-43	TCP-1/cpn60 chaperonin family [PF00118.27]	VOG10769	sp|A8Z640|CH60_SULMW Chaperonin GroEL; Xh	Xh	0	False	
QGNH01001558.1_9	QGNH01001558.1	QGNH01001558.1	9	7850	9715	1	E			YP_003347496.1	YP_003347496.1 terminase large subunit [Enterococcus phage phiFL1A]	False	0.265	61.0	2.927e-08		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01001558.1_10	QGNH01001558.1	QGNH01001558.1	10	9751	10344	1	E													0	False	
QGNH01001558.1_11	QGNH01001558.1	QGNH01001558.1	11	10348	12228	1	D			YP_009214463.1	YP_009214463.1 portal protein [Staphylococcus phage phiIPLA-C1C]	False	0.21	117.0	1.382e-25	Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xp;Xh;Xr;Xs	0	False	V
QGNH01001558.1_12	QGNH01001558.1	QGNH01001558.1	12	12232	13236	1	E			YP_009904503.1	YP_009904503.1 hypothetical protein H1O17_gp125 [Burkholderia phage BcepSauron]	False	0.318	91.0	1.67e-18					0	False	F
QGNH01001558.1_13	QGNH01001558.1	QGNH01001558.1	13	13240	13842	1	E													0	False	F
QGNH01001558.1_14	QGNH01001558.1	QGNH01001558.1	14	13888	14727	1	E			YP_009904503.1	YP_009904503.1 hypothetical protein H1O17_gp125 [Burkholderia phage BcepSauron]	False	0.324	93.0	1.337e-19		VOG14510	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001558.1_15	QGNH01001558.1	QGNH01001558.1	15	14730	16580	1	D			YP_010772158.1	YP_010772158.1 MAG: hypothetical protein QIT36_gp075 [Methanophagales virus GBV301]	False	0.321	75.0	1.733e-12	Intein splicing domain [PF14890.9]; Pretoxin HINT domain [PF07591.14]; Protein of unknown function (DUF559) [PF04480.15]	VOG07197	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001558.1_16	QGNH01001558.1	QGNH01001558.1	16	16577	17293	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]	NP_049030.1	NP_049030.1 thymidylate synthase [Paramecium bursaria Chlorella virus 1]	False	0.516	224.0	6.535e-65	Thymidylate synthase complementing protein [PF02511.18]	VOG03899	sp|Q05259|THYX_BPML5 Probable flavin-dependent thymidylate synthase; XhXr	Xh;Xr	0	False	VF
QGNH01001558.1_17	QGNH01001558.1	QGNH01001558.1	17	17265	17342	-1	E													0	False	F
