	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000845.1_1	QGNH01000845.1	QGNH01000845.1	1	3	179	1	E													0	False	F
QGNH01000845.1_2	QGNH01000845.1	QGNH01000845.1	2	305	685	1	D			YP_009100952.1	YP_009100952.1 putative VRR-nuclease [Idiomarinaceae phage 1N2-2]	False	0.393	78.0	1.815e-16	VRR-NUC domain [PF08774.14]	VOG00231	sp|Q9T1Q4|VP44_BPAPS Putative nuclease p44; Xu	Xu	0	False	F
QGNH01000845.1_3	QGNH01000845.1	QGNH01000845.1	3	678	857	1	E													0	False	F
QGNH01000845.1_4	QGNH01000845.1	QGNH01000845.1	4	1073	1501	1	E			YP_009226091.1	YP_009226091.1 lysozyme [Pseudoalteromonas phage Pq0]	False	0.381	89.0	5.011e-20					0	False	F
QGNH01000845.1_5	QGNH01000845.1	QGNH01000845.1	5	1498	1833	1	E													0	False	F
QGNH01000845.1_6	QGNH01000845.1	QGNH01000845.1	6	1834	2088	-1	D									Plasmid replication region DNA-binding N-term [PF11740.11]				0	False	F
QGNH01000845.1_7	QGNH01000845.1	QGNH01000845.1	7	2085	2306	-1	E													0	False	F
QGNH01000845.1_8	QGNH01000845.1	QGNH01000845.1	8	2306	2449	-1	E													0	False	F
QGNH01000845.1_9	QGNH01000845.1	QGNH01000845.1	9	2530	2706	-1	E													0	False	F
QGNH01000845.1_10	QGNH01000845.1	QGNH01000845.1	10	3460	3783	1	D			YP_009221546.1	YP_009221546.1 DNA methyltransferase [Verrucomicrobia phage P8625]	False	0.637	129.0	1.5890000000000002e-34	ParB/Sulfiredoxin domain [PF02195.21]				0	False	F
QGNH01000845.1_11	QGNH01000845.1	QGNH01000845.1	11	3828	4241	1	E													0	False	F
QGNH01000845.1_12	QGNH01000845.1	QGNH01000845.1	12	4225	4452	1	E			YP_008239477.1	YP_008239477.1 hypothetical protein SP058_00365 [Salmonella phage FSL SP-058]	False	0.515	66.0	5.205e-13		VOG12668	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000845.1_13	QGNH01000845.1	QGNH01000845.1	13	4464	4628	1	E													0	False	F
QGNH01000845.1_14	QGNH01000845.1	QGNH01000845.1	14	4798	6357	1	C	K06909	phage terminase large subunit	YP_024923.1	YP_024923.1 TerL [Burkholderia phage BcepC6B]	False	0.368	263.0	6.857e-74	Phage terminase large subunit [PF04466.16]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG00230	sp|O31952|YONF_BACSU SPbeta prophage-derived uncharacterized protein YonF; Xu	Xu	0	False	F
QGNH01000845.1_15	QGNH01000845.1	QGNH01000845.1	15	6364	6687	1	E													0	False	
QGNH01000845.1_16	QGNH01000845.1	QGNH01000845.1	16	6694	6951	1	E													0	False	
QGNH01000845.1_17	QGNH01000845.1	QGNH01000845.1	17	6911	7060	1	E													0	False	
QGNH01000845.1_18	QGNH01000845.1	QGNH01000845.1	18	7206	7463	1	E													0	False	
QGNH01000845.1_19	QGNH01000845.1	QGNH01000845.1	19	7474	7764	1	D									Protein of unknown function (DUF2829) [PF11195.11]				0	False	
QGNH01000845.1_20	QGNH01000845.1	QGNH01000845.1	20	7906	10074	1	D			YP_001552284.1	YP_001552284.1 portal protein [Thalassomonas phage BA3]	False	0.244	203.0	3.894e-52	Phage P22-like portal protein [PF16510.8]	VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xp;Xs;Xr;Xh	0	False	V
QGNH01000845.1_21	QGNH01000845.1	QGNH01000845.1	21	10201	10992	1	E													0	False	
QGNH01000845.1_22	QGNH01000845.1	QGNH01000845.1	22	11046	12266	1	D			YP_001552282.1	YP_001552282.1 major head protein [Thalassomonas phage BA3]	False	0.264	145.0	9.731e-36	P22 coat protein - gene protein 5 [PF11651.11]				0	False	F
QGNH01000845.1_23	QGNH01000845.1	QGNH01000845.1	23	12292	12576	1	E													0	False	F
QGNH01000845.1_24	QGNH01000845.1	QGNH01000845.1	24	12648	13691	1	E													0	False	F
QGNH01000845.1_25	QGNH01000845.1	QGNH01000845.1	25	13694	15571	1	D			YP_001552278.1	YP_001552278.1 head closure Hc3 [Thalassomonas phage BA3]	False	0.224	92.0	8.473e-18	Phage stabilisation protein [PF11134.11]	VOG10156	sp|P26749|VG10_BPP22 Packaged DNA stabilization protein gp10; Xh	Xh	0	False	F
QGNH01000845.1_26	QGNH01000845.1	QGNH01000845.1	26	15585	15857	1	E													0	False	F
QGNH01000845.1_27	QGNH01000845.1	QGNH01000845.1	27	15870	16538	1	E													0	False	F
QGNH01000845.1_28	QGNH01000845.1	QGNH01000845.1	28	16552	17106	1	E													0	False	F
