locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
KC292025.1_1					phrog_1889	VOG06040	VOG:VOG06040	198	3.9e-61	198.2		REFSEQ hypothetical protein
KC292025.1_2												Hypothetical
KC292025.1_3												Hypothetical
KC292025.1_4												Hypothetical
KC292025.1_5												Hypothetical
KC292025.1_6												Hypothetical
KC292025.1_7												Hypothetical
KC292025.1_8												Hypothetical
KC292025.1_9			COG5525		phrog_675	VOG07294	PHROG:phrog_675	621	6.1e-110	359.7		terminase large subunit
KC292025.1_10					phrog_1645	VOG02418	PHROG:phrog_1645	446	6.8e-12	36.4		virion structural protein
KC292025.1_11						VOG14440	VOG:VOG14440	945	9.8e-12	35.2		REFSEQ gpF-like protein
KC292025.1_12												Hypothetical
KC292025.1_13												Hypothetical
KC292025.1_14			COG2369		phrog_241	VOG01376	VOG:VOG01376	329	2.8e-57	185.7		REFSEQ virion structural protein
KC292025.1_15												Hypothetical
KC292025.1_16												Hypothetical
KC292025.1_17												Hypothetical
KC292025.1_18												Hypothetical
KC292025.1_19						VOG00395	VOG:VOG00395	136	3.6e-08	25.4		REFSEQ head scaffolding protein
KC292025.1_20					phrog_1005	VOG26462	VOG:VOG26462	367	1.1e-212	697.8		REFSEQ major capsid protein
KC292025.1_21						VOG06394	VOG:VOG06394	139	4.4e-10	31.9		REFSEQ hypothetical protein
KC292025.1_22												Hypothetical
KC292025.1_23												Hypothetical
KC292025.1_24												Hypothetical
KC292025.1_25												Hypothetical
KC292025.1_26												Hypothetical
KC292025.1_27					phrog_290	VOG00339	PHROG:phrog_290	340	2.5e-47	153.7		minor tail protein
KC292025.1_28												Hypothetical
KC292025.1_29												Hypothetical
KC292025.1_30												Hypothetical
KC292025.1_31												Hypothetical
KC292025.1_32												Hypothetical
KC292025.1_33			COG5412		phrog_991, phrog_28	VOG26461	VOG:VOG26461	771	0	1323.1		REFSEQ tail length tape measure protein
KC292025.1_34												Hypothetical
KC292025.1_35			COG3055				COG:COG3055	373	1.2e-11	33.6		NanM:
KC292025.1_36					phrog_18555	VOG03171	VOG:VOG03171	247	6.6e-96	312.6		REFSEQ hypothetical protein
KC292025.1_37												Hypothetical
KC292025.1_38												Hypothetical
KC292025.1_39					phrog_1384	VOG04476	PHROG:phrog_1384	276	1.7e-14	45.6		Mom-like DNA modification protein
KC292025.1_40												Hypothetical
KC292025.1_41												Hypothetical
KC292025.1_42												Hypothetical
KC292025.1_43												Hypothetical
KC292025.1_44												Hypothetical
KC292025.1_45												Hypothetical
KC292025.1_46						VOG26463, VOG26463	VOG:VOG26463	417	2.8e-248	470.2		REFSEQ hypothetical protein
KC292025.1_47												Hypothetical
KC292025.1_48												Hypothetical
KC292025.1_49		K04802	COG0592		phrog_947, phrog_947	VOG00220	VOG:VOG00220	268	3.2e-47	152.9		sp|Q7T6Y0|PCNA_MIMIV Probable DNA polymerase sliding clamp
KC292025.1_50												Hypothetical
KC292025.1_51					phrog_17210	VOG05542	VOG:VOG05542	202	1.8e-69	225.7		REFSEQ hypothetical protein
KC292025.1_52												Hypothetical
KC292025.1_53					phrog_21750	VOG05699	VOG:VOG05699	139	1.1e-74	241.2		REFSEQ hypothetical protein
KC292025.1_54												Hypothetical
KC292025.1_55												Hypothetical
KC292025.1_56					phrog_15089	VOG14636	VOG:VOG14636	146	1.7e-67	217.2		REFSEQ hypothetical protein
KC292025.1_57												Hypothetical
KC292025.1_58												Hypothetical
KC292025.1_59		K03552	COG1591		phrog_6591		PHROG:phrog_6591	147	6.2e-32	101.9		Holliday junction resolvase
KC292025.1_60												Hypothetical
KC292025.1_61					phrog_464	VOG01584	PHROG:phrog_464	176	1.9e-17	55.2		unknown function
KC292025.1_62			COG1694				COG:COG1694	178	1.1e-11	34.7		MazG:
KC292025.1_63												Hypothetical
KC292025.1_64												Hypothetical
KC292025.1_65		K10726	COG1241		phrog_2095	VOG02956, VOG14467	VOG:VOG02956	249	7.7e-57	180.3		REFSEQ hypothetical protein
KC292025.1_66					phrog_11619	VOG04198	PHROG:phrog_11619	200	5.6e-49	157.9		DNA methyltransferase
KC292025.1_67												Hypothetical
