	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000979.1_1	QGNH01000979.1	QGNH01000979.1	1	1	315	1	E																				0	False	F
QGNH01000979.1_2	QGNH01000979.1	QGNH01000979.1	2	813	3185	-1	C	K06907	uncharacterized protein	YP_010114642.1	YP_010114642.1 tail sheath [Flavobacterium phage vB_FspM_immuto_2-6A]	False	0.236	233.0	1.164e-61								Phage tail sheath protein subtilisin-like domain [PF04984.17]; Phage tail sheath C-terminal domain [PF17482.5]	VOG00168	sp|P13332|TSP_BPT4 Tail sheath protein; XpXrXs	Xr;Xs;Xp	0	False	VF
QGNH01000979.1_3	QGNH01000979.1	QGNH01000979.1	3	3187	3495	-1	E																				0	False	F
QGNH01000979.1_4	QGNH01000979.1	QGNH01000979.1	4	3545	4255	-1	E																				0	False	F
QGNH01000979.1_5	QGNH01000979.1	QGNH01000979.1	5	4668	5246	-1	E																				0	False	F
QGNH01000979.1_6	QGNH01000979.1	QGNH01000979.1	6	5251	6429	-1	E																	VOG27909	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000979.1_7	QGNH01000979.1	QGNH01000979.1	7	6429	6719	-1	E																				0	False	
QGNH01000979.1_8	QGNH01000979.1	QGNH01000979.1	8	6824	8482	-1	D			YP_010114617.1	YP_010114617.1 major capsid protein [Flavobacterium phage vB_FspM_immuto_2-6A]	False	0.335	290.0	7.806e-83								Major capsid protein Gp23 [PF07068.14]	VOG00452	sp|P04535|CAPSH_BPT4 Major capsid protein; XhXs	Xh;Xs	0	False	VF
QGNH01000979.1_9	QGNH01000979.1	QGNH01000979.1	9	8555	9979	-1	E																				0	False	F
QGNH01000979.1_10	QGNH01000979.1	QGNH01000979.1	10	10033	10698	-1	D			YP_010114613.1	YP_010114613.1 prohead core protein serine protease [Flavobacterium phage vB_FspM_immuto_2-6A]	False	0.488	149.0	2.641e-39	MER1151973	S77	MER1151973 - family S77 (general) (Wuchereria bancrofti) [S77.UPW]#S77#{peptidase unit: 3-146}~source WBA_0000940501~	False	155.0	3.2499999999999997e-41	0.556	Prohead core protein serine protease [PF03420.16]	VOG00647	sp|P06807|PCPP_BPT4 Prohead core protein protease; XhXs	Xh;Xs	0	False	VPF
QGNH01000979.1_11	QGNH01000979.1	QGNH01000979.1	11	10698	10949	-1	E																				0	False	F
QGNH01000979.1_12	QGNH01000979.1	QGNH01000979.1	12	11033	11545	-1	E																				0	False	F
QGNH01000979.1_13	QGNH01000979.1	QGNH01000979.1	13	11643	11879	-1	E																				0	False	F
QGNH01000979.1_14	QGNH01000979.1	QGNH01000979.1	14	11949	12473	-1	E																				0	False	F
QGNH01000979.1_15	QGNH01000979.1	QGNH01000979.1	15	12568	12693	1	E																				0	False	F
