	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_048100_NC_048100_1	NC_048100	NC_048100	1	99	431	1	E											0
NC_048100_NC_048100_2	NC_048100	NC_048100	2	436	747	1	E											0
NC_048100_NC_048100_3	NC_048100	NC_048100	3	848	2329	1	D										Terminase large subunit, ATPase domain [PF03354.18]; Terminase large subunit, endonuclease domain [PF20441.1]	0
NC_048100_NC_048100_4	NC_048100	NC_048100	4	2344	2697	1	E											0
NC_048100_NC_048100_5	NC_048100	NC_048100	5	2713	4656	1	D										Phage portal protein [PF04860.15]	0
NC_048100_NC_048100_6	NC_048100	NC_048100	6	4683	5438	1	C	K06904	uncharacterized protein	MER1086961	S78	MER1086961 - family S78 unassigned peptidases (Rhodococcus sp. MEB064) [S78.UPW]#S78#{peptidase unit: 22-174}~source A0A0D0LE97~	False	195.0	1.831e-54	0.643	Caudovirus prohead serine protease [PF04586.20]	0
NC_048100_NC_048100_7	NC_048100	NC_048100	7	5520	6833	1	D										Phage capsid family [PF05065.16]	0
NC_048100_NC_048100_8	NC_048100	NC_048100	8	6915	7118	1	E											0
NC_048100_NC_048100_9	NC_048100	NC_048100	9	7140	7730	1	E											0
NC_048100_NC_048100_10	NC_048100	NC_048100	10	7741	8082	1	E											0
NC_048100_NC_048100_11	NC_048100	NC_048100	11	8088	8342	1	E											0
NC_048100_NC_048100_12	NC_048100	NC_048100	12	8335	8778	1	E											0
NC_048100_NC_048100_13	NC_048100	NC_048100	13	8802	9383	1	E											0
NC_048100_NC_048100_14	NC_048100	NC_048100	14	9482	9835	1	E											0
NC_048100_NC_048100_15	NC_048100	NC_048100	15	9778	10200	1	E											0
NC_048100_NC_048100_16	NC_048100	NC_048100	16	10213	12348	1	D										Phage-related minor tail protein [PF10145.12]	0
NC_048100_NC_048100_17	NC_048100	NC_048100	17	12348	13202	1	E											0
NC_048100_NC_048100_18	NC_048100	NC_048100	18	13215	14468	1	D										Domain of unknown function (DUF5047) [PF16466.8]	0
NC_048100_NC_048100_19	NC_048100	NC_048100	19	14471	15424	1	E											0
NC_048100_NC_048100_20	NC_048100	NC_048100	20	15434	16039	1	E											0
NC_048100_NC_048100_21	NC_048100	NC_048100	21	16096	16464	1	E											0
NC_048100_NC_048100_22	NC_048100	NC_048100	22	16477	16770	1	E											0
NC_048100_NC_048100_23	NC_048100	NC_048100	23	16814	17869	1	E											0
NC_048100_NC_048100_24	NC_048100	NC_048100	24	17872	18219	1	E											0
NC_048100_NC_048100_25	NC_048100	NC_048100	25	18350	18658	-1	D										Domain of unknown function (DUF4429) [PF14472.9]	0
NC_048100_NC_048100_26	NC_048100	NC_048100	26	18655	19014	-1	D										Prophage CP4-57 regulatory protein (AlpA) [PF05930.15]	0
NC_048100_NC_048100_27	NC_048100	NC_048100	27	19011	19289	-1	E											0
NC_048100_NC_048100_28	NC_048100	NC_048100	28	19289	19678	-1	E											0
NC_048100_NC_048100_29	NC_048100	NC_048100	29	19735	20469	-1	E											0
NC_048100_NC_048100_30	NC_048100	NC_048100	30	20850	21194	-1	E											0
NC_048100_NC_048100_31	NC_048100	NC_048100	31	21191	21451	-1	E											0
NC_048100_NC_048100_32	NC_048100	NC_048100	32	21448	21801	-1	E											0
NC_048100_NC_048100_33	NC_048100	NC_048100	33	21798	22148	-1	D										MerR HTH family regulatory protein [PF13411.9]; Transposase [PF01710.19]	0
NC_048100_NC_048100_34	NC_048100	NC_048100	34	22235	22543	-1	E											0
NC_048100_NC_048100_35	NC_048100	NC_048100	35	22540	22758	-1	E											0
NC_048100_NC_048100_36	NC_048100	NC_048100	36	22815	23057	-1	E											0
NC_048100_NC_048100_37	NC_048100	NC_048100	37	23113	23451	-1	E											0
NC_048100_NC_048100_38	NC_048100	NC_048100	38	23574	24761	-1	C	K14059	integrase								Phage integrase family [PF00589.25]	0
NC_048100_NC_048100_39	NC_048100	NC_048100	39	24754	25122	-1	E											0
NC_048100_NC_048100_40	NC_048100	NC_048100	40	25330	25602	1	E											0
NC_048100_NC_048100_41	NC_048100	NC_048100	41	25604	25810	1	D										Helix-turn-helix domain [PF12728.10]	0
NC_048100_NC_048100_42	NC_048100	NC_048100	42	25807	26829	1	D										YqaJ-like viral recombinase domain [PF09588.13]	0
NC_048100_NC_048100_43	NC_048100	NC_048100	43	26833	27627	1	C	K07455	recombination protein RecT								RecT family [PF03837.17]	0
NC_048100_NC_048100_44	NC_048100	NC_048100	44	27624	28031	1	E											0
NC_048100_NC_048100_45	NC_048100	NC_048100	45	28028	28495	1	C	K01160	crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]								Endodeoxyribonuclease RusA [PF05866.14]	0
NC_048100_NC_048100_46	NC_048100	NC_048100	46	28507	29301	1	D										Helix-turn-helix domain [PF13730.9]	0
NC_048100_NC_048100_47	NC_048100	NC_048100	47	29294	30697	1	C	K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]								DNA methylase [PF01555.21]	0
NC_048100_NC_048100_48	NC_048100	NC_048100	48	30700	31155	1	E											0
NC_048100_NC_048100_49	NC_048100	NC_048100	49	31160	31777	1	E											0
NC_048100_NC_048100_50	NC_048100	NC_048100	50	31874	32101	1	E											0
NC_048100_NC_048100_51	NC_048100	NC_048100	51	32167	32388	1	E											0
NC_048100_NC_048100_52	NC_048100	NC_048100	52	32389	32547	1	E											0
NC_048100_NC_048100_53	NC_048100	NC_048100	53	32544	32774	1	E											0
NC_048100_NC_048100_54	NC_048100	NC_048100	54	32767	33135	1	D										Domain of unknown function (DUF4406) [PF14359.9]	0
NC_048100_NC_048100_55	NC_048100	NC_048100	55	33355	34104	1	E											0
NC_048100_NC_048100_56	NC_048100	NC_048100	56	34208	34390	-1	E											0
NC_048100_NC_048100_57	NC_048100	NC_048100	57	34492	34824	1	E											0
NC_048100_NC_048100_58	NC_048100	NC_048100	58	34821	34982	1	E											0
NC_048100_NC_048100_59	NC_048100	NC_048100	59	34982	35104	1	E											0
NC_048100_NC_048100_60	NC_048100	NC_048100	60	35255	35872	1	E											0
NC_048100_NC_048100_61	NC_048100	NC_048100	61	35869	36123	1	E											0
NC_048100_NC_048100_62	NC_048100	NC_048100	62	36123	36338	1	E											0
