	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001011.1_1	QGNH01001011.1	QGNH01001011.1	1	165	1115	1	E											0	False	F
QGNH01001011.1_2	QGNH01001011.1	QGNH01001011.1	2	1271	2542	1	D	NP_945276.1	NP_945276.1 DNA methyltransferase [Streptococcus phage EJ-1]	False	0.263	150.0	3.745e-37	DNA methylase [PF01555.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	F
QGNH01001011.1_3	QGNH01001011.1	QGNH01001011.1	3	2502	3275	1	D	YP_009797147.1	YP_009797147.1 DNA methyltransferase [Faecalibacterium phage FP_Epona]	False	0.335	156.0	2.5579999999999995e-41	DNA methylase [PF01555.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	F
QGNH01001011.1_4	QGNH01001011.1	QGNH01001011.1	4	3272	3667	1	E											0	False	F
QGNH01001011.1_5	QGNH01001011.1	QGNH01001011.1	5	3657	5147	1	D	YP_007002934.1	YP_007002934.1 terminase large subunit [Haemophilus phage SuMu]	False	0.222	121.0	2.967e-27	Terminase RNaseH-like domain [PF17289.5]	VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xr;Xh	0	False	VF
QGNH01001011.1_6	QGNH01001011.1	QGNH01001011.1	6	5150	6679	1	D	YP_007002934.1	YP_007002934.1 terminase large subunit [Haemophilus phage SuMu]	False	0.228	129.0	1.378e-29	Terminase RNaseH-like domain [PF17289.5]	VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xr;Xh	0	False	VF
QGNH01001011.1_7	QGNH01001011.1	QGNH01001011.1	7	6691	7152	-1	D							Bacterial PH domain [PF03703.17]				0	False	MKF
QGNH01001011.1_8	QGNH01001011.1	QGNH01001011.1	8	7157	7813	-1	E											0	False	F
QGNH01001011.1_9	QGNH01001011.1	QGNH01001011.1	9	8310	8681	-1	E											0	False	F
QGNH01001011.1_10	QGNH01001011.1	QGNH01001011.1	10	8783	9601	-1	D	YP_010357039.1	YP_010357039.1 integrase [Polaribacter phage Leef_1]	False	0.258	89.0	2.371e-18	Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VF
QGNH01001011.1_11	QGNH01001011.1	QGNH01001011.1	11	9800	10546	-1	E											0	False	F
QGNH01001011.1_12	QGNH01001011.1	QGNH01001011.1	12	10746	11642	-1	E											0	False	F
