locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
QGNH01000734.1_1_1												Hypothetical
QGNH01000734.1_1_2			COG5545		phrog_256, phrog_5852	VOG00712, VOG04378	COG:COG5545	745	2.3e-118	387.5		; 
QGNH01000734.1_1_3												Hypothetical
QGNH01000734.1_1_4												Hypothetical
QGNH01000734.1_1_5												Hypothetical
QGNH01000734.1_1_6												Hypothetical
QGNH01000734.1_1_7												Hypothetical
QGNH01000734.1_2_1												Hypothetical
QGNH01000734.1_2_2												Hypothetical
QGNH01000734.1_3_1												Hypothetical
QGNH01000734.1_3_2												Hypothetical
QGNH01000734.1_4_1												Hypothetical
QGNH01000734.1_4_2												Hypothetical
QGNH01000734.1_4_3												Hypothetical
QGNH01000734.1_4_4												Hypothetical
QGNH01000734.1_4_5												Hypothetical
QGNH01000734.1_4_6												Hypothetical
QGNH01000734.1_4_7												Hypothetical
QGNH01000734.1_4_8					phrog_1221	VOG01079	VOG:VOG01079	245	1.6e-39	127.3		sp|P52132|YFJQ_ECOLI UPF0380 protein YfjQ
QGNH01000734.1_4_9												Hypothetical
QGNH01000734.1_4_10												Hypothetical
QGNH01000734.1_4_11												Hypothetical
QGNH01000734.1_4_12												Hypothetical
QGNH01000734.1_4_13												Hypothetical
QGNH01000734.1_4_14												Hypothetical
QGNH01000734.1_4_15					phrog_2428	VOG10743	VOG:VOG10743	135	1.4e-38	124.6		REFSEQ hypothetical protein
QGNH01000734.1_4_16		K18918	COG4710		phrog_582	VOG00530	COG:COG4710	68	9.1e-10	29.8		; 
QGNH01000734.1_4_17												Hypothetical
QGNH01000734.1_4_18				GT75, GT75			CAZy:GT75	331	5.3e-28	89.2	2.4.1.-	UDP-Glc: self-glucosylating beta-glucosyltransferase
QGNH01000734.1_4_19												Hypothetical
QGNH01000734.1_4_20												Hypothetical
QGNH01000734.1_4_21												Hypothetical
QGNH01000734.1_4_22		K10046	COG1088		phrog_540	VOG00055	KEGG:K10046	99	9e-30	95.4	5.1.3.18 5.1.3.-	GME; GDP-D-mannose 3', 5'-epimerase
QGNH01000734.1_4_23												Hypothetical
QGNH01000734.1_4_24												Hypothetical
QGNH01000734.1_4_25												Hypothetical
QGNH01000734.1_4_26		K06400	COG1961		phrog_95	VOG00303	COG:COG1961	227	1e-52	171.3		SpoIVCA; 
QGNH01000734.1_4_27					phrog_826	VOG00678	PHROG:phrog_826	171	1e-41	133.7		HNH endonuclease
QGNH01000734.1_4_28												Hypothetical
QGNH01000734.1_4_29	K09667	K09667	COG3914, COG0859	GT41	phrog_7590		COG:COG3914	462	8.8e-22	68.1		Spy; 
QGNH01000734.1_4_30												Hypothetical
QGNH01000734.1_4_31					phrog_3292	VOG00254	VOG:VOG00254	74	4.1e-14	44.8		sp|B2J384|SYK_NOSP7 Lysine--tRNA ligase
QGNH01000734.1_4_32												Hypothetical
QGNH01000734.1_4_33												Hypothetical
QGNH01000734.1_4_34						VOG07294	VOG:VOG07294	649	1.9e-24	77.7		sp|Q05219|VG13_BPML5 Gene 13 protein
QGNH01000734.1_4_35												Hypothetical
QGNH01000734.1_5_1												Hypothetical
QGNH01000734.1_5_2												Hypothetical
