locus_tag	ftype	length_bp	gene	EC_number	COG	product
LKNABGPK_00001	CDS	228				hypothetical protein
LKNABGPK_00002	CDS	387				hypothetical protein
LKNABGPK_00003	CDS	399				hypothetical protein
LKNABGPK_00004	CDS	594				hypothetical protein
LKNABGPK_00005	CDS	933				hypothetical protein
LKNABGPK_00006	CDS	528				hypothetical protein
LKNABGPK_00007	CDS	411				hypothetical protein
LKNABGPK_00008	CDS	384				hypothetical protein
LKNABGPK_00009	CDS	864				hypothetical protein
LKNABGPK_00010	CDS	648				hypothetical protein
LKNABGPK_00011	CDS	174				hypothetical protein
LKNABGPK_00012	CDS	867				hypothetical protein
LKNABGPK_00013	CDS	1728				hypothetical protein
LKNABGPK_00014	CDS	645				hypothetical protein
LKNABGPK_00015	CDS	504				hypothetical protein
LKNABGPK_00016	CDS	183				hypothetical protein
LKNABGPK_00017	CDS	441				hypothetical protein
LKNABGPK_00018	CDS	147				hypothetical protein
LKNABGPK_00019	CDS	1431				hypothetical protein
LKNABGPK_00020	CDS	1101				hypothetical protein
LKNABGPK_00021	CDS	1854				hypothetical protein
LKNABGPK_00022	CDS	393				hypothetical protein
LKNABGPK_00023	CDS	2070				hypothetical protein
LKNABGPK_00024	CDS	2934				hypothetical protein
LKNABGPK_00025	CDS	258				hypothetical protein
LKNABGPK_00026	CDS	498				hypothetical protein
LKNABGPK_00027	CDS	249				hypothetical protein
LKNABGPK_00028	CDS	699				hypothetical protein
LKNABGPK_00029	CDS	591				hypothetical protein
LKNABGPK_00030	CDS	558				hypothetical protein
LKNABGPK_00031	CDS	1092				hypothetical protein
LKNABGPK_00032	CDS	1245				hypothetical protein
LKNABGPK_00033	CDS	516				hypothetical protein
LKNABGPK_00034	CDS	138				hypothetical protein
LKNABGPK_00035	CDS	2178				hypothetical protein
LKNABGPK_00036	CDS	1341				hypothetical protein
LKNABGPK_00037	CDS	264				hypothetical protein
LKNABGPK_00038	CDS	750				hypothetical protein
LKNABGPK_00039	CDS	540				hypothetical protein
LKNABGPK_00040	CDS	861				hypothetical protein
LKNABGPK_00041	CDS	447				hypothetical protein
LKNABGPK_00042	CDS	261				hypothetical protein
LKNABGPK_00043	CDS	258				hypothetical protein
LKNABGPK_00044	tRNA	77				tRNA-Ile(gat)
LKNABGPK_00045	CDS	447				hypothetical protein
LKNABGPK_00046	tRNA	75				tRNA-Ala(cgc)
LKNABGPK_00047	CDS	567				hypothetical protein
LKNABGPK_00048	tRNA	76				tRNA-Val(cac)
LKNABGPK_00049	CDS	471				hypothetical protein
LKNABGPK_00050	CDS	195				hypothetical protein
LKNABGPK_00051	tRNA	76				tRNA-Ala(tgc)
LKNABGPK_00052	CDS	480				hypothetical protein
LKNABGPK_00053	CDS	540				hypothetical protein
LKNABGPK_00054	CDS	348				hypothetical protein
LKNABGPK_00055	CDS	186				hypothetical protein
LKNABGPK_00056	CDS	501				hypothetical protein
LKNABGPK_00057	CDS	771				hypothetical protein
LKNABGPK_00058	CDS	378				hypothetical protein
LKNABGPK_00059	CDS	2826				hypothetical protein
LKNABGPK_00060	CDS	240				hypothetical protein
LKNABGPK_00061	tmRNA	384	ssrA			transfer-messenger RNA, SsrA
LKNABGPK_00062	CDS	450				hypothetical protein
LKNABGPK_00063	CDS	330				hypothetical protein
LKNABGPK_00064	CDS	897				hypothetical protein
LKNABGPK_00065	CDS	1674				hypothetical protein
LKNABGPK_00066	CDS	1236				hypothetical protein
LKNABGPK_00067	CDS	234				hypothetical protein
LKNABGPK_00068	CDS	339				hypothetical protein
LKNABGPK_00069	CDS	930				hypothetical protein
LKNABGPK_00070	CDS	426				hypothetical protein
LKNABGPK_00071	CDS	348				hypothetical protein
LKNABGPK_00072	CDS	270				hypothetical protein
LKNABGPK_00073	CDS	525				hypothetical protein
LKNABGPK_00074	CDS	453				hypothetical protein
LKNABGPK_00075	CDS	1047				hypothetical protein
LKNABGPK_00076	CDS	387				hypothetical protein
LKNABGPK_00077	tRNA	91				tRNA-Ser(gga)
