locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_031072_2_397_+					phrog_1496	VOG08207	VOG:VOG08207	131	7.1e-40	127.8		REFSEQ terminase small subunit
NC_031072_360_1928_+			COG4626		phrog_9	VOG07294	PHROG:phrog_9	522	3.5e-76	248.3		terminase large subunit
NC_031072_1940_3316_+			COG4383		phrog_113	VOG00562	VOG:VOG00562	458	5.1e-109	358.0		sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29
NC_031072_3316_4728_+			COG4388		phrog_3894	VOG03304	PHROG:phrog_3894	470	1.8e-173	569.9		head maturation protease
NC_031072_4730_5182_+					phrog_673	VOG00395	VOG:VOG00395	150	1.2e-31	101.2		REFSEQ head scaffolding protein
NC_031072_5209_6138_+					phrog_1650	VOG08005	PHROG:phrog_1650	309	4e-113	369.3		major head protein
NC_031072_6142_6570_+					phrog_2322	VOG00973	PHROG:phrog_2322	142	5.4e-37	119.4		head-tail connector protein
NC_031072_6567_6959_+					phrog_137	VOG00419	PHROG:phrog_137	130	1.8e-32	104.5		head-tail adaptor Ad1
NC_031072_6959_7321_+					phrog_501	VOG00125	VOG:VOG00125	120	3.9e-37	119.4		REFSEQ head closure Hc1
NC_031072_7330_7590_+												Hypothetical
NC_031072_7617_7880_+					phrog_9658	VOG06290	PHROG:phrog_9658	87	1e-49	158.9		head-tail connector protein
NC_031072_7873_8160_+					phrog_5837	VOG18820	PHROG:phrog_5837	95	2.6e-42	134.9		head closure Hc1
NC_031072_8157_8576_+					phrog_123	VOG00096	PHROG:phrog_123	139	2.9e-21	68.1		tail terminator
NC_031072_8682_9320_+					phrog_117	VOG00135	PHROG:phrog_117	212	2.1e-49	160.1		major tail protein
NC_031072_9423_9833_+					phrog_8183	VOG00190	PHROG:phrog_8183	136	2e-68	222.8		tail assembly chaperone
NC_031072_9926_10207_+					phrog_8183	VOG00515	PHROG:phrog_8183	93	6.6e-51	165.5		tail assembly chaperone
