	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000839.1_1	QGNH01000839.1	QGNH01000839.1	1	1	204	-1	E													0	False	F
QGNH01000839.1_2	QGNH01000839.1	QGNH01000839.1	2	331	567	-1	E													0	False	F
QGNH01000839.1_3	QGNH01000839.1	QGNH01000839.1	3	617	2197	-1	D			YP_007007737.1	YP_007007737.1 terminase large subunit [Aeromonas phage vB_AsaM-56]	False	0.25	172.0	1.439e-43	Terminase RNaseH-like domain [PF17289.5]	VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xh;Xr	0	False	VF
QGNH01000839.1_4	QGNH01000839.1	QGNH01000839.1	4	2194	2568	-1	E													0	False	F
QGNH01000839.1_5	QGNH01000839.1	QGNH01000839.1	5	2760	3011	-1	E													0	False	F
QGNH01000839.1_6	QGNH01000839.1	QGNH01000839.1	6	3011	3226	-1	E													0	False	F
QGNH01000839.1_7	QGNH01000839.1	QGNH01000839.1	7	3392	3622	-1	E													0	False	F
QGNH01000839.1_8	QGNH01000839.1	QGNH01000839.1	8	3603	4280	-1	D			YP_009793970.1	YP_009793970.1 exonuclease [Bordetella phage CN2]	False	0.302	72.0	5.253e-13	3'-5' exoribonuclease Rv2179c-like domain [PF16473.8]	VOG00088	sp|P04536|EXOD_BPT4 Exodeoxyribonuclease; Xu	Xu	0	False	F
QGNH01000839.1_9	QGNH01000839.1	QGNH01000839.1	9	4280	4777	-1	E			YP_009809229.1	YP_009809229.1 peptidase HslV family [Caulobacter phage CcrPW]	False	0.258	61.0	6.311e-10		VOG00301	REFSEQ peptidase HslV family; Xu	Xu	0	False	F
QGNH01000839.1_10	QGNH01000839.1	QGNH01000839.1	10	4774	5400	-1	C	K06952	5'-nucleotidase [EC:3.1.3.89]	YP_009795451.1	YP_009795451.1 deoxyribonucleoside 5' monophosphate phosphatase [Escherichia phage PGT2]	False	0.386	99.0	2.017e-22	5'-deoxynucleotidase YfbR-like [PF12917.10]; HD domain [PF13023.9]	VOG02646	sp|P76514|YFDR_ECOLI Uncharacterized protein YfdR; Xu	Xu	0	False	F
QGNH01000839.1_11	QGNH01000839.1	QGNH01000839.1	11	5397	5828	-1	E													0	False	
QGNH01000839.1_12	QGNH01000839.1	QGNH01000839.1	12	5830	6261	-1	E			YP_001285703.1	YP_001285703.1 p33 [Xanthomonas phage Xop411]	False	0.436	79.0	1.838e-16		VOG03266	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000839.1_13	QGNH01000839.1	QGNH01000839.1	13	6505	8178	-1	E			YP_009213489.1	YP_009213489.1 DNA transfer protein [Rhodobacter phage RcRhea]	False	0.392	305.0	7.316e-88		VOG01525	sp|O64245|VG54_BPMD2 Gene 54 protein; Xu	Xu	0	False	
QGNH01000839.1_14	QGNH01000839.1	QGNH01000839.1	14	8147	8824	-1	C	K07474	phage terminase small subunit							Terminase small subunit [PF03592.19]				0	False	
QGNH01000839.1_15	QGNH01000839.1	QGNH01000839.1	15	8821	9066	-1	D			YP_009855886.1	YP_009855886.1 nuclease [Butyrivibrio phage Arawn]	False	0.431	61.0	4.265e-11	VRR-NUC domain [PF08774.14]				0	False	
QGNH01000839.1_16	QGNH01000839.1	QGNH01000839.1	16	9063	9236	-1	E													0	False	
QGNH01000839.1_17	QGNH01000839.1	QGNH01000839.1	17	9260	9550	-1	E													0	False	
QGNH01000839.1_18	QGNH01000839.1	QGNH01000839.1	18	9643	9843	-1	E													0	False	
QGNH01000839.1_19	QGNH01000839.1	QGNH01000839.1	19	9840	10067	-1	E													0	False	
QGNH01000839.1_20	QGNH01000839.1	QGNH01000839.1	20	10068	10331	-1	E													0	False	
QGNH01000839.1_21	QGNH01000839.1	QGNH01000839.1	21	10509	10733	-1	E													0	False	
QGNH01000839.1_22	QGNH01000839.1	QGNH01000839.1	22	10730	11179	-1	D			YP_010684774.1	YP_010684774.1 DUF2493 domain-containing protein [Klebsiella phage vB_KpnM_FZ14]	False	0.379	83.0	9.916e-18	YspA, cpYpsA-related SLOG family [PF10686.12]				0	False	
QGNH01000839.1_23	QGNH01000839.1	QGNH01000839.1	23	11176	11337	-1	E													0	False	
QGNH01000839.1_24	QGNH01000839.1	QGNH01000839.1	24	12031	12348	1	E													0	False	
QGNH01000839.1_25	QGNH01000839.1	QGNH01000839.1	25	12345	14177	1	C	K17680	twinkle protein [EC:5.6.2.3]	YP_007111555.1	YP_007111555.1 toprim domain-containing protein [Enterobacteria phage mEp043 c-1]	True	0.385	396.0	4.542e-118	DnaB-like helicase C terminal domain [PF03796.18]; Toprim-like [PF13155.9]; AAA domain [PF13481.9]; Toprim domain [PF13662.9]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xh;Xr	0	False	VF
QGNH01000839.1_26	QGNH01000839.1	QGNH01000839.1	26	14174	14950	1	E													0	False	F
QGNH01000839.1_27	QGNH01000839.1	QGNH01000839.1	27	15293	15796	1	E													0	False	F
QGNH01000839.1_28	QGNH01000839.1	QGNH01000839.1	28	15982	16707	1	D			YP_006560288.1	YP_006560288.1 exonuclease [Marinomonas phage P12026]	False	0.266	71.0	1.341e-12	YqaJ-like viral recombinase domain [PF09588.13]; Viral alkaline exonuclease [PF01771.20]				0	False	F
