locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_049833.1_1					phrog_606	VOG04369	VOG:VOG04369	175	4.8e-73	236.8		sp|P04893|TERS_BPP22 Terminase, small subunit
NC_049833.1_2			COG5410		phrog_38	VOG00331	VOG:VOG00331	535	2.4e-122	402.2		sp|P10310|TERL_BPT3 Terminase, large subunit
NC_049833.1_3		K09961	COG3567		phrog_146	VOG00562	PHROG:phrog_146	440	2.2e-121	398.2		portal protein
NC_049833.1_4			COG2369		phrog_324	VOG03910	PHROG:phrog_324	257	5.1e-69	225.0		head morphogenesis
NC_049833.1_5		K09960, K09960	COG3566		phrog_530	VOG02460	VOG:VOG02460	377	6.9e-104	340.8		sp|P44180|Y1405_HAEIN Uncharacterized protein HI_1405
NC_049833.1_6												Hypothetical
NC_049833.1_7			COG4834		phrog_264	VOG02112	VOG:VOG02112	314	9.7e-121	395.2		sp|A0A0U5AF03|CAPSD_BPK22 Major capsid protein
NC_049833.1_8												Hypothetical
NC_049833.1_9					phrog_302	VOG00732	VOG:VOG00732	139	9.3e-52	166.7		REFSEQ virion structural protein
NC_049833.1_10					phrog_161	VOG00159	VOG:VOG00159	126	1.5e-37	121.0		REFSEQ head closure Hc1
NC_049833.1_11					phrog_169	VOG00996	VOG:VOG00996	146	4.6e-56	182.2		REFSEQ tail completion or Neck1 protein
NC_049833.1_12					phrog_179	VOG00387	VOG:VOG00387	145	6.8e-45	144.6		REFSEQ tail terminator
NC_049833.1_13					phrog_584	VOG02207	VOG:VOG02207	233	4.3e-78	253.8		REFSEQ major tail protein
NC_049833.1_14					phrog_584	VOG02207	VOG:VOG02207	218	7.7e-99	321.5		REFSEQ major tail protein
NC_049833.1_15					phrog_17368	VOG01245	PHROG:phrog_17368	109	3e-62	202.1		tail length tape measure protein
NC_049833.1_16			COG5281		phrog_24	VOG03577, VOG13839	PHROG:phrog_24	1031	2e-281	928.6		tail length tape measure protein
NC_049833.1_17			COG4718		phrog_14	VOG02471	VOG:VOG02471	115	4.2e-44	142.9		sp|P03737|TIPM_LAMBD Tail tip protein M
NC_049833.1_18			COG4672		phrog_18	VOG00504	VOG:VOG00504	251	1.5e-91	297.7		sp|O64332|TIPL_BPN15 Tail tip protein L
NC_049833.1_19		K21140	COG1310		phrog_30	VOG00051	PHROG:phrog_30	246	1.3e-94	308.4		minor tail protein
NC_049833.1_20			COG4723		phrog_32	VOG02683	VOG:VOG02683	201	1.5e-87	286.0		sp|O64334|TIPI_BPN15 Tail tip assembly protein I
NC_049833.1_21		K06882	COG4733		phrog_31	VOG00249	PHROG:phrog_31	1142	0	1240.5		central tail fiber J
NC_049833.1_22					phrog_557	VOG00321	PHROG:phrog_557	103	2.1e-38	122.7		outer membrane protein
NC_049833.1_23					phrog_425	VOG01615	VOG:VOG01615	220	8e-72	233.9		REFSEQ membrane associated protein
NC_049833.1_24					phrog_24159, phrog_5481	VOG00746, VOG04651	PHROG:phrog_24159	893	0	1423.9		tail fiber protein
NC_049833.1_25					phrog_44	VOG00906	VOG:VOG00906	154	3.2e-27	87.8		sp|O21902|SSB_BPLSK SSB protein
NC_049833.1_26					phrog_155	VOG08218	VOG:VOG08218	219	1.2e-52	171.9		sp|P04892|ERF_BPP22 Essential recombination function protein
NC_049833.1_27		K10906			phrog_412	VOG00518	PHROG:phrog_412	349	4.6e-84	274.4		exonuclease VIII
NC_049833.1_28			COG4643		phrog_510	VOG00749	VOG:VOG00749	321	1.4e-108	356.5		sp|P10277|PRIM_BPP4 Putative P4-specific DNA primase
NC_049833.1_29		K22302			phrog_2856	VOG00194	PHROG:phrog_2856	134	6.5e-78	252.1		transcriptional regulator
NC_049833.1_30		K19789, K19789	COG1061		phrog_16	VOG00542	VOG:VOG00542	679	9.2e-178	584.2		REFSEQ double zinc ribbon protein
NC_049833.1_31												Hypothetical
NC_049833.1_32					phrog_111	VOG28927	PHROG:phrog_111	243	1.1e-64	210.2		DNA methyltransferase
NC_049833.1_33												Hypothetical
NC_049833.1_34												Hypothetical
NC_049833.1_35												Hypothetical
NC_049833.1_36					phrog_704	VOG02246	PHROG:phrog_704	377	6.5e-159	521.0		DNA repair exonuclease
NC_049833.1_37		K05967	COG5663		phrog_415	VOG07198	PHROG:phrog_415	163	1.3e-67	219.5		polynucleotide kinase
NC_049833.1_38					phrog_139	VOG02121	PHROG:phrog_139	194	5.7e-45	145.5		deoxynucleoside monophosphate kinase
NC_049833.1_39					phrog_2877	VOG01566	PHROG:phrog_2877	72	7.3e-41	130.5		holin
NC_049833.1_40	K01185	K01185	COG3772	GH24	phrog_7	VOG00595	PHROG:phrog_7	161	1.8e-51	166.5		endolysin
NC_049833.1_41					phrog_1804	VOG04107	VOG:VOG04107	142	8.9e-56	180.1		sp|Q6XQ97|SPANU_BPT1 U-spanin
NC_049833.1_42												Hypothetical
NC_049833.1_43					phrog_2373	VOG03694	PHROG:phrog_2373	523	1.6e-247	814.1		DNA helicase
NC_049833.1_44												Hypothetical
NC_049833.1_45												Hypothetical
NC_049833.1_46					phrog_757	VOG02611	PHROG:phrog_757	231	1.9e-89	291.1		DNA methyltransferase
NC_049833.1_47												Hypothetical
NC_049833.1_48					phrog_10345	VOG11130	VOG:VOG11130	126	4.9e-80	257.8		REFSEQ hypothetical protein
NC_049833.1_49												Hypothetical
NC_049833.1_50												Hypothetical
NC_049833.1_51												Hypothetical
NC_049833.1_52					phrog_10392	VOG11118	VOG:VOG11118	196	5.1e-79	256.3		REFSEQ hypothetical protein
NC_049833.1_53						VOG19048	VOG:VOG19048	74	5.6e-49	156.4		REFSEQ hypothetical protein
NC_049833.1_54					phrog_14609	VOG11119	VOG:VOG11119	89	2e-55	177.7		REFSEQ hypothetical protein
NC_049833.1_55												Hypothetical
NC_049833.1_56					phrog_18659	VOG19255	VOG:VOG19255	76	3.5e-54	172.7		REFSEQ hypothetical protein
NC_049833.1_57												Hypothetical
NC_049833.1_58					phrog_10377	VOG11120	VOG:VOG11120	71	3.4e-47	151.0		REFSEQ transcriptional regulator
NC_049833.1_59					phrog_6006	VOG04274	VOG:VOG04274	55	3.9e-22	70.2		REFSEQ hypothetical protein
NC_049833.1_60												Hypothetical
NC_049833.1_61												Hypothetical
NC_049833.1_62												Hypothetical
NC_049833.1_63					phrog_2010	VOG11123	VOG:VOG11123	70	1.1e-43	139.2		REFSEQ hypothetical protein
NC_049833.1_64												Hypothetical
NC_049833.1_65					phrog_1972	VOG00502	VOG:VOG00502	105	1.9e-26	85.0		REFSEQ hypothetical protein
NC_049833.1_66												Hypothetical
NC_049833.1_67					phrog_10112	VOG11127	VOG:VOG11127	82	3.5e-54	173.3		REFSEQ hypothetical protein
NC_049833.1_68												Hypothetical
NC_049833.1_69												Hypothetical
NC_049833.1_70												Hypothetical
NC_049833.1_71												Hypothetical
NC_049833.1_72												Hypothetical
NC_049833.1_73					phrog_6144	VOG00756	VOG:VOG00756	192	6.6e-75	244.7		REFSEQ hypothetical protein
NC_049833.1_74												Hypothetical
NC_049833.1_75					phrog_303	VOG01477	VOG:VOG01477	78	8.3e-36	114.4		REFSEQ hypothetical protein
NC_049833.1_76												Hypothetical
NC_049833.1_77												Hypothetical
