	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001648.1_1	QGNH01001648.1	QGNH01001648.1	1	133	1230	1	C	K14059	integrase	YP_009788856.1	YP_009788856.1 shufflon-specific DNA recombinase [Ralstonia phage RS-PII-1]	False	0.296	148.0	5.988e-37	Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VF
QGNH01001648.1_2	QGNH01001648.1	QGNH01001648.1	2	2021	2269	1	E													0	False	F
QGNH01001648.1_3	QGNH01001648.1	QGNH01001648.1	3	2385	2624	1	E													0	False	F
QGNH01001648.1_4	QGNH01001648.1	QGNH01001648.1	4	2617	4032	1	C	K06919	putative DNA primase/helicase	NP_690795.1	NP_690795.1 DNA primase [Bacillus phage phi105]	False	0.415	319.0	1.113e-93	D5 N terminal like [PF08706.14]; Family of unknown function (DUF5906) [PF19263.2]; Poxvirus D5 protein-like [PF03288.19]	VOG00138	sp|Q5UQ22|YL207_MIMIV Putative helicase L207/L206; Xh	Xh	0	False	F
QGNH01001648.1_5	QGNH01001648.1	QGNH01001648.1	5	4103	4750	1	E													0	False	F
QGNH01001648.1_6	QGNH01001648.1	QGNH01001648.1	6	4866	5480	1	E										VOG00371	sp|P03707|TERS_LAMBD Terminase small subunit; XhXr	Xr;Xh	0	False	VF
QGNH01001648.1_7	QGNH01001648.1	QGNH01001648.1	7	5473	7257	1	D			YP_001039815.1	YP_001039815.1 terminase large subunit [Vibrio phage VP882]	True	0.379	372.0	3.273e-110	Phage terminase large subunit gpA, ATPase domain [PF05876.15]; Terminase large subunit gpA, endonuclease domain [PF20454.1]	VOG00695	sp|P03708|TERL_LAMBD Terminase, large subunit; XhXr	Xr;Xh	0	False	V
QGNH01001648.1_8	QGNH01001648.1	QGNH01001648.1	8	7292	7750	1	E													0	False	
QGNH01001648.1_9	QGNH01001648.1	QGNH01001648.1	9	7740	8030	-1	E													0	False	
QGNH01001648.1_10	QGNH01001648.1	QGNH01001648.1	10	8233	8526	1	E													0	False	
QGNH01001648.1_11	QGNH01001648.1	QGNH01001648.1	11	8516	9649	1	D			YP_004421726.1	YP_004421726.1 major head protein [Synechococcus phage S-CBS3]	False	0.292	127.0	5.611e-30	Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	VF
QGNH01001648.1_12	QGNH01001648.1	QGNH01001648.1	12	9658	9915	1	E													0	False	F
QGNH01001648.1_13	QGNH01001648.1	QGNH01001648.1	13	9966	10298	1	E													0	False	F
QGNH01001648.1_14	QGNH01001648.1	QGNH01001648.1	14	10495	10866	-1	E													0	False	F
QGNH01001648.1_15	QGNH01001648.1	QGNH01001648.1	15	11146	11421	1	D									Protein of unknown function (DUF4236) [PF14020.9]				0	False	F
QGNH01001648.1_16	QGNH01001648.1	QGNH01001648.1	16	11649	11912	1	E													0	False	F
QGNH01001648.1_17	QGNH01001648.1	QGNH01001648.1	17	12010	12291	1	E													0	False	F
QGNH01001648.1_18	QGNH01001648.1	QGNH01001648.1	18	12292	13440	1	D									AAA domain, putative AbiEii toxin, Type IV TA system [PF13304.9]				0	False	F
QGNH01001648.1_19	QGNH01001648.1	QGNH01001648.1	19	13476	14147	1	E													0	False	F
