locus_tag	ftype	length_bp	gene	EC_number	COG	product
EGHIGHNN_00001	CDS	333				hypothetical protein
EGHIGHNN_00002	CDS	309				hypothetical protein
EGHIGHNN_00003	CDS	468				hypothetical protein
EGHIGHNN_00004	CDS	336				hypothetical protein
EGHIGHNN_00005	CDS	270				hypothetical protein
EGHIGHNN_00006	CDS	210				hypothetical protein
EGHIGHNN_00007	CDS	306				hypothetical protein
EGHIGHNN_00008	CDS	396				hypothetical protein
EGHIGHNN_00009	CDS	267				hypothetical protein
EGHIGHNN_00010	CDS	312				hypothetical protein
EGHIGHNN_00011	CDS	189				hypothetical protein
EGHIGHNN_00012	CDS	177				hypothetical protein
EGHIGHNN_00013	CDS	462				hypothetical protein
EGHIGHNN_00014	CDS	390				hypothetical protein
EGHIGHNN_00015	CDS	324				hypothetical protein
EGHIGHNN_00016	CDS	279				hypothetical protein
EGHIGHNN_00017	CDS	138				hypothetical protein
EGHIGHNN_00018	CDS	1146				hypothetical protein
EGHIGHNN_00019	CDS	237				hypothetical protein
EGHIGHNN_00020	CDS	423				hypothetical protein
EGHIGHNN_00021	CDS	1590				hypothetical protein
EGHIGHNN_00022	CDS	2040				hypothetical protein
EGHIGHNN_00023	CDS	846				hypothetical protein
EGHIGHNN_00024	CDS	237				hypothetical protein
EGHIGHNN_00025	CDS	204				hypothetical protein
EGHIGHNN_00026	CDS	255				hypothetical protein
EGHIGHNN_00027	CDS	258				hypothetical protein
EGHIGHNN_00028	CDS	2445				hypothetical protein
EGHIGHNN_00029	CDS	1926				hypothetical protein
EGHIGHNN_00030	CDS	198				hypothetical protein
EGHIGHNN_00031	CDS	315				hypothetical protein
EGHIGHNN_00032	CDS	363				hypothetical protein
EGHIGHNN_00033	CDS	303				hypothetical protein
EGHIGHNN_00034	CDS	357				hypothetical protein
EGHIGHNN_00035	CDS	582				hypothetical protein
EGHIGHNN_00036	CDS	1998				hypothetical protein
EGHIGHNN_00037	CDS	330				hypothetical protein
