	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000042.1_1	QGNH01000042.1	QGNH01000042.1	1	1337	1834	1	E																				0	False	F
QGNH01000042.1_2	QGNH01000042.1	QGNH01000042.1	2	1834	2166	1	E																	VOG00684	sp|O48499|D14_BPT5 Protein D14; Xh	Xh	0	False	F
QGNH01000042.1_3	QGNH01000042.1	QGNH01000042.1	3	2304	2735	1	E																				0	False	F
QGNH01000042.1_4	QGNH01000042.1	QGNH01000042.1	4	2782	2970	1	E																				0	False	F
QGNH01000042.1_5	QGNH01000042.1	QGNH01000042.1	5	2970	3338	1	E																				0	False	F
QGNH01000042.1_6	QGNH01000042.1	QGNH01000042.1	6	3342	6050	1	C	K06909	phage terminase large subunit	YP_009887268.1	YP_009887268.1 terminase large subunit [Arthrobacter phage Abba]	False	0.304	186.0	2.928e-46	MER0295503	N09	MER0295503 - family N9 unassigned peptide lyases (Ignavibacterium album) [N09.UPW]#N09#{peptidase unit: 229-570}~source YP_005845691~	False	83.0	2.315e-14	0.254	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Homing endonuclease [PF05204.17]; Phage terminase large subunit [PF04466.16]; Hom_end-associated Hint [PF05203.19]	VOG00428	sp|B6YUE9|CDC6_THEON ORC1-type DNA replication protein; XhXr	Xh;Xr	0	False	VPF
QGNH01000042.1_7	QGNH01000042.1	QGNH01000042.1	7	6050	7681	1	E																	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xs;Xh;Xp;Xr	0	False	V
QGNH01000042.1_8	QGNH01000042.1	QGNH01000042.1	8	7693	8016	1	E																				0	False	
QGNH01000042.1_9	QGNH01000042.1	QGNH01000042.1	9	8024	8593	1	E																				0	False	
QGNH01000042.1_10	QGNH01000042.1	QGNH01000042.1	10	8609	9868	1	D																Family of unknown function (DUF6582) [PF20223.1]				0	False	
QGNH01000042.1_11	QGNH01000042.1	QGNH01000042.1	11	9882	10364	1	E																				0	False	
QGNH01000042.1_12	QGNH01000042.1	QGNH01000042.1	12	10382	11311	1	E																				0	False	
QGNH01000042.1_13	QGNH01000042.1	QGNH01000042.1	13	11591	11968	1	E																				0	False	
QGNH01000042.1_14	QGNH01000042.1	QGNH01000042.1	14	12067	12450	1	E																				0	False	
QGNH01000042.1_15	QGNH01000042.1	QGNH01000042.1	15	12466	13167	1	E																				0	False	
QGNH01000042.1_16	QGNH01000042.1	QGNH01000042.1	16	13167	14060	1	E																				0	False	
QGNH01000042.1_17	QGNH01000042.1	QGNH01000042.1	17	14060	14806	1	E																				0	False	
QGNH01000042.1_18	QGNH01000042.1	QGNH01000042.1	18	14788	15030	1	E																				0	False	
QGNH01000042.1_19	QGNH01000042.1	QGNH01000042.1	19	15039	16589	1	C	K06907	uncharacterized protein	YP_010676595.1	YP_010676595.1 tail sheath protein [Brevibacterium phage Cantare]	False	0.203	113.0	2.033e-24								Phage tail sheath protein subtilisin-like domain [PF04984.17]	VOG00168	sp|P13332|TSP_BPT4 Tail sheath protein; XpXrXs	Xs;Xp;Xr	0	False	VF
QGNH01000042.1_20	QGNH01000042.1	QGNH01000042.1	20	16609	17019	1	E																				0	False	F
QGNH01000042.1_21	QGNH01000042.1	QGNH01000042.1	21	17067	17711	1	E																				0	False	F
QGNH01000042.1_22	QGNH01000042.1	QGNH01000042.1	22	18038	21052	1	E																				0	False	F
QGNH01000042.1_23	QGNH01000042.1	QGNH01000042.1	23	21186	21527	1	E																				0	False	F
