locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
BK059162.1_1_552_+												Hypothetical
BK059162.1_488_1843_+		K21523	COG4626, COG5410		phrog_9, phrog_38	VOG00068	VOG:VOG00068	451	8.8e-32	101.4		sp|P25479|VPP_BPP2 Terminase, ATPase subunit
BK059162.1_1868_2617_-		K07762	COG5306		phrog_8510	VOG04213	VOG:VOG04213	249	8.4e-25	77.7		REFSEQ virion structural protein
BK059162.1_2710_3138_-					phrog_673	VOG00395	PHROG:phrog_673	142	1.1e-14	42.1		head scaffolding protein
BK059162.1_3184_3498_-												Hypothetical
BK059162.1_3516_3893_-												Hypothetical
BK059162.1_3904_4080_-												Hypothetical
BK059162.1_4082_5092_-					phrog_267		PHROG:phrog_267	336	2.9e-12	36.8		major head protein
BK059162.1_5113_6075_-												Hypothetical
BK059162.1_6186_6446_+												Hypothetical
BK059162.1_6716_7006_-		K23424	COG5616	GT41			KEGG:K23424	96	3e-18	56.8	2.4.1.-	TMTC; protein O-mannosyl-transferase
BK059162.1_7014_7307_-		K23424	COG4235	GT41	phrog_7590		KEGG:K23424	97	1.9e-18	57.3	2.4.1.-	TMTC; protein O-mannosyl-transferase
BK059162.1_7608_7766_-												Hypothetical
BK059162.1_7779_8408_-												Hypothetical
BK059162.1_8439_8897_-												Hypothetical
BK059162.1_8922_9149_-												Hypothetical
BK059162.1_9176_9412_-												Hypothetical
BK059162.1_11001_11222_-												Hypothetical
BK059162.1_11252_11419_-												Hypothetical
BK059162.1_11431_11712_-												Hypothetical
BK059162.1_11803_12162_-												Hypothetical
BK059162.1_12165_12335_-												Hypothetical
BK059162.1_12351_12530_-												Hypothetical
BK059162.1_12776_15109_-		K10726	COG1241		phrog_10371	VOG14467	COG:COG1241	777	4.3e-185	607.5		Mcm2; 
BK059162.1_15165_15326_-												Hypothetical
BK059162.1_15962_16756_-	K00390	K00390	COG0175		phrog_424	VOG01425	COG:COG0175	264	3.5e-38	122.4		CysD; Cysteine biosynthesis
BK059162.1_17367_18914_-												Hypothetical
BK059162.1_18899_19660_-												Hypothetical
BK059162.1_19657_19998_-												Hypothetical
BK059162.1_20006_20134_-												Hypothetical
BK059162.1_20139_20276_-												Hypothetical
BK059162.1_20668_21819_-						VOG00562	VOG:VOG00562	383	1e-14	33.6		sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29
BK059162.1_22040_22585_+												Hypothetical
