	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000478.1_1	QGNH01000478.1	QGNH01000478.1	1	410	772	-1	E													0	False	F
QGNH01000478.1_2	QGNH01000478.1	QGNH01000478.1	2	1079	1261	-1	E													0	False	F
QGNH01000478.1_3	QGNH01000478.1	QGNH01000478.1	3	1683	2000	-1	E													0	False	F
QGNH01000478.1_4	QGNH01000478.1	QGNH01000478.1	4	1990	2157	-1	E													0	False	F
QGNH01000478.1_5	QGNH01000478.1	QGNH01000478.1	5	2534	3133	1	E													0	False	F
QGNH01000478.1_6	QGNH01000478.1	QGNH01000478.1	6	3134	3667	1	E													0	False	F
QGNH01000478.1_7	QGNH01000478.1	QGNH01000478.1	7	3664	4221	1	E													0	False	F
QGNH01000478.1_8	QGNH01000478.1	QGNH01000478.1	8	4218	4586	1	E													0	False	F
QGNH01000478.1_9	QGNH01000478.1	QGNH01000478.1	9	4583	4810	1	E													0	False	F
QGNH01000478.1_10	QGNH01000478.1	QGNH01000478.1	10	4807	5280	1	E													0	False	F
QGNH01000478.1_11	QGNH01000478.1	QGNH01000478.1	11	5281	5469	1	E													0	False	
QGNH01000478.1_12	QGNH01000478.1	QGNH01000478.1	12	5466	5675	1	E													0	False	
QGNH01000478.1_13	QGNH01000478.1	QGNH01000478.1	13	5672	5833	1	E													0	False	
QGNH01000478.1_14	QGNH01000478.1	QGNH01000478.1	14	5830	6120	1	E													0	False	
QGNH01000478.1_15	QGNH01000478.1	QGNH01000478.1	15	6113	6358	1	D									Family of unknown function (DUF6582) [PF20223.1]				0	False	
QGNH01000478.1_16	QGNH01000478.1	QGNH01000478.1	16	6360	6575	1	E													0	False	
QGNH01000478.1_17	QGNH01000478.1	QGNH01000478.1	17	6575	8185	1	C	K06909	phage terminase large subunit	YP_008320314.1	YP_008320314.1 terminase large subunit [Puniceispirillum phage HMO-2011]	False	0.304	216.0	3.874e-58	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG00705	REFSEQ terminase large subunit; Xu	Xu	0	False	
QGNH01000478.1_18	QGNH01000478.1	QGNH01000478.1	18	8182	8547	1	E													0	False	
QGNH01000478.1_19	QGNH01000478.1	QGNH01000478.1	19	8548	8790	1	E													0	False	
QGNH01000478.1_20	QGNH01000478.1	QGNH01000478.1	20	8791	8970	1	E													0	False	
QGNH01000478.1_21	QGNH01000478.1	QGNH01000478.1	21	9034	9786	1	E													0	False	
QGNH01000478.1_22	QGNH01000478.1	QGNH01000478.1	22	9799	10407	1	E													0	False	
QGNH01000478.1_23	QGNH01000478.1	QGNH01000478.1	23	10407	12710	1	E													0	False	
QGNH01000478.1_24	QGNH01000478.1	QGNH01000478.1	24	12710	13057	1	E													0	False	
QGNH01000478.1_25	QGNH01000478.1	QGNH01000478.1	25	13050	14216	1	E													0	False	
QGNH01000478.1_26	QGNH01000478.1	QGNH01000478.1	26	14213	15661	1	E													0	False	
QGNH01000478.1_27	QGNH01000478.1	QGNH01000478.1	27	15671	16885	1	E													0	False	
QGNH01000478.1_28	QGNH01000478.1	QGNH01000478.1	28	16889	18160	1	E													0	False	
QGNH01000478.1_29	QGNH01000478.1	QGNH01000478.1	29	18173	18418	1	E													0	False	
QGNH01000478.1_30	QGNH01000478.1	QGNH01000478.1	30	18362	18592	-1	E													0	False	
QGNH01000478.1_31	QGNH01000478.1	QGNH01000478.1	31	19012	19557	1	E													0	False	
QGNH01000478.1_32	QGNH01000478.1	QGNH01000478.1	32	19558	20247	1	E													0	False	
