	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000169.1_1	QGNH01000169.1	QGNH01000169.1	1	3	353	1	E													0	False	F
QGNH01000169.1_2	QGNH01000169.1	QGNH01000169.1	2	350	1660	1	E			YP_009188523.1	YP_009188523.1 transposase [Pseudomonas phage vB_PaeS_PM105]	False	0.29	188.0	7.9520000000000005e-50		VOG13834	REFSEQ transposase; Xu	Xu	0	False	F
QGNH01000169.1_3	QGNH01000169.1	QGNH01000169.1	3	1677	2927	1	D			YP_024681.1	YP_024681.1 DNA transposition protein [Burkholderia phage BcepMu]	False	0.32	201.0	1.823e-54	AAA domain [PF13401.9]	VOG02271	sp|P03763|TARGB_BPMU ATP-dependent target DNA activator B; XhXr	Xr;Xh	0	False	VF
QGNH01000169.1_4	QGNH01000169.1	QGNH01000169.1	4	2989	3228	1	E													0	False	F
QGNH01000169.1_5	QGNH01000169.1	QGNH01000169.1	5	3225	3377	1	E													0	False	F
QGNH01000169.1_6	QGNH01000169.1	QGNH01000169.1	6	3437	3841	1	E													0	False	F
QGNH01000169.1_7	QGNH01000169.1	QGNH01000169.1	7	3932	4459	1	E													0	False	F
QGNH01000169.1_8	QGNH01000169.1	QGNH01000169.1	8	4562	4822	1	E													0	False	F
QGNH01000169.1_9	QGNH01000169.1	QGNH01000169.1	9	4815	5144	1	E													0	False	F
QGNH01000169.1_10	QGNH01000169.1	QGNH01000169.1	10	5188	5964	1	D									Protein of unknown function (DUF5131) [PF07505.14]				0	False	
QGNH01000169.1_11	QGNH01000169.1	QGNH01000169.1	11	5961	6635	1	E			YP_010668195.1	YP_010668195.1 hypothetical protein PQC05_gp29 [Burkholderia phage BgManors32]	False	0.423	169.0	3.383e-46		VOG04855	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000169.1_12	QGNH01000169.1	QGNH01000169.1	12	6674	7150	1	E													0	False	
QGNH01000169.1_13	QGNH01000169.1	QGNH01000169.1	13	7150	7719	1	D									Bacteriophage Mu, GemA protein [PF06252.15]				0	False	
QGNH01000169.1_14	QGNH01000169.1	QGNH01000169.1	14	7726	8046	1	E													0	False	
QGNH01000169.1_15	QGNH01000169.1	QGNH01000169.1	15	8372	8842	1	E													0	False	
QGNH01000169.1_16	QGNH01000169.1	QGNH01000169.1	16	8943	9410	1	D			YP_002221425.1	YP_002221425.1 endolysin [Burkholderia phage KS10]	False	0.386	79.0	2.814e-16	Transglycosylase SLT domain [PF01464.23]	VOG00923	REFSEQ endolysin; Xu	Xu	0	False	
QGNH01000169.1_17	QGNH01000169.1	QGNH01000169.1	17	9448	10023	1	E													0	False	
QGNH01000169.1_18	QGNH01000169.1	QGNH01000169.1	18	10138	10494	1	E													0	False	
QGNH01000169.1_19	QGNH01000169.1	QGNH01000169.1	19	10491	10736	1	E													0	False	
QGNH01000169.1_20	QGNH01000169.1	QGNH01000169.1	20	11237	11479	1	E													0	False	
QGNH01000169.1_21	QGNH01000169.1	QGNH01000169.1	21	11489	12910	1	D			YP_164067.1	YP_164067.1 terminase family protein [Pseudomonas phage B3]	True	0.747	694.0	2.544e-223	Terminase RNaseH-like domain [PF17289.5]	VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xr;Xh	0	False	V
QGNH01000169.1_22	QGNH01000169.1	QGNH01000169.1	22	13169	15403	1	D			YP_009625951.1	YP_009625951.1 portal protein [Pseudomonas phage JBD67]	False	0.35	282.0	4.837e-78	Protein of unknown function (DUF935) [PF06074.15]; Phage Mu protein F like protein [PF04233.17]	VOG10177	sp|P44226|VPF_HAEIN Mu-like prophage FluMu F protein; Xu	Xu	0	False	
QGNH01000169.1_23	QGNH01000169.1	QGNH01000169.1	23	15506	15901	1	D			YP_008129841.1	YP_008129841.1 tail completion or Neck1 protein [Rhizobium phage RR1-B]	False	0.403	98.0	4.335e-23	Phage virion morphogenesis family [PF05069.16]	VOG00556	sp|P36934|VPS_BPP2 Tail completion protein S; Xu	Xu	0	False	
QGNH01000169.1_24	QGNH01000169.1	QGNH01000169.1	24	15902	17128	1	E			YP_002221444.1	YP_002221444.1 head maturation protease [Burkholderia phage KS10]	False	0.263	139.0	1.266e-33		VOG01958	sp|Q01267|PRO_BPMU Protease I; XhXs	Xh;Xs	0	False	V
QGNH01000169.1_25	QGNH01000169.1	QGNH01000169.1	25	17280	18041	1	E													0	False	
QGNH01000169.1_26	QGNH01000169.1	QGNH01000169.1	26	18171	19151	1	E			YP_024707.1	YP_024707.1 major head protein [Burkholderia phage BcepMu]	False	0.234	85.0	1.677e-16		VOG10432	sp|Q6QIB5|CAPSD_BPBMU Major capsid protein; XhXs	Xh;Xs	0	False	V
QGNH01000169.1_27	QGNH01000169.1	QGNH01000169.1	27	19239	19673	1	D			YP_010660039.1	YP_010660039.1 head-tail adaptor [Pseudoalteromonas phage HS6]	False	0.378	91.0	1.123e-20	Bacteriophage Mu, Gp36 [PF07030.15]	VOG01664	sp|Q9T1V9|GPJ_BPMU Gene product J; Xh	Xh	0	False	
QGNH01000169.1_28	QGNH01000169.1	QGNH01000169.1	28	19676	20227	1	D									Bacteriophage Mu, Gp37 [PF08873.14]				0	False	
QGNH01000169.1_29	QGNH01000169.1	QGNH01000169.1	29	20281	20484	1	D									Protein of unknown function (DUF2635) [PF10948.11]				0	False	
QGNH01000169.1_30	QGNH01000169.1	QGNH01000169.1	30	20487	21911	1	D			YP_007002946.1	YP_007002946.1 tail sheath [Haemophilus phage SuMu]	False	0.4	324.0	1.58e-95	Phage tail sheath C-terminal domain [PF17482.5]	VOG03536	sp|P44233|VPL_HAEIN Mu-like prophage FluMu tail sheath protein; Xu	Xu	0	False	
