locus_tag	ftype	length_bp	gene	EC_number	COG	product
MCCFDLAL_00001	CDS	834				hypothetical protein
MCCFDLAL_00002	CDS	252				hypothetical protein
MCCFDLAL_00003	CDS	1497	deoA	2.4.2.57	COG0213	AMP phosphorylase
MCCFDLAL_00004	CDS	951				hypothetical protein
MCCFDLAL_00005	CDS	552	prmC	2.1.1.297		Release factor glutamine methyltransferase
MCCFDLAL_00006	CDS	543				hypothetical protein
MCCFDLAL_00007	CDS	828				hypothetical protein
MCCFDLAL_00008	CDS	204				hypothetical protein
MCCFDLAL_00009	CDS	897	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
MCCFDLAL_00010	CDS	861	map	3.4.11.18	COG0024	Methionine aminopeptidase
MCCFDLAL_00011	CDS	2916				hypothetical protein
MCCFDLAL_00012	CDS	564				hypothetical protein
MCCFDLAL_00013	CDS	537				hypothetical protein
MCCFDLAL_00014	CDS	2748				hypothetical protein
MCCFDLAL_00015	CDS	3939				hypothetical protein
MCCFDLAL_00016	CDS	420				hypothetical protein
MCCFDLAL_00017	CDS	864	fieF			Ferrous-iron efflux pump FieF
MCCFDLAL_00018	CDS	1206	sufS	2.8.1.7	COG0520	Cysteine desulfurase
MCCFDLAL_00019	CDS	915				hypothetical protein
MCCFDLAL_00020	CDS	1293	rbcL_1	4.1.1.39	COG1850	Ribulose bisphosphate carboxylase
MCCFDLAL_00021	CDS	684	egtC	3.5.1.118		Gamma-glutamyl-hercynylcysteine sulfoxide hydrolase
MCCFDLAL_00022	CDS	207				hypothetical protein
MCCFDLAL_00023	CDS	336				hypothetical protein
MCCFDLAL_00024	CDS	387				hypothetical protein
MCCFDLAL_00025	CDS	927	yhaM	3.1.-.-		3'-5' exoribonuclease YhaM
MCCFDLAL_00026	CDS	1140				hypothetical protein
MCCFDLAL_00027	CDS	429				hypothetical protein
MCCFDLAL_00028	CDS	699				hypothetical protein
MCCFDLAL_00029	CDS	2325	pol	2.7.7.7		DNA polymerase
MCCFDLAL_00030	CDS	363				hypothetical protein
MCCFDLAL_00031	CDS	363				hypothetical protein
MCCFDLAL_00032	CDS	765				hypothetical protein
MCCFDLAL_00033	CDS	456				hypothetical protein
MCCFDLAL_00034	CDS	336				hypothetical protein
MCCFDLAL_00035	CDS	912				hypothetical protein
MCCFDLAL_00036	CDS	702				hypothetical protein
MCCFDLAL_00037	CDS	687				hypothetical protein
MCCFDLAL_00038	CDS	759	fba	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
MCCFDLAL_00039	CDS	600				hypothetical protein
MCCFDLAL_00040	CDS	702				hypothetical protein
MCCFDLAL_00041	CDS	789				hypothetical protein
MCCFDLAL_00042	CDS	774				hypothetical protein
MCCFDLAL_00043	CDS	2511				hypothetical protein
MCCFDLAL_00044	CDS	1221				hypothetical protein
MCCFDLAL_00045	CDS	198				hypothetical protein
MCCFDLAL_00046	CDS	312				hypothetical protein
MCCFDLAL_00047	CDS	999				hypothetical protein
MCCFDLAL_00048	CDS	1059				hypothetical protein
MCCFDLAL_00049	CDS	480				hypothetical protein
MCCFDLAL_00050	CDS	321				hypothetical protein
MCCFDLAL_00051	CDS	1407				hypothetical protein
MCCFDLAL_00052	tRNA	73				tRNA-Val(tac)
MCCFDLAL_00053	CDS	1755				hypothetical protein
MCCFDLAL_00054	CDS	414				hypothetical protein
MCCFDLAL_00055	CDS	693				hypothetical protein
MCCFDLAL_00056	CDS	1056	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
MCCFDLAL_00057	CDS	330				hypothetical protein
MCCFDLAL_00058	CDS	639				hypothetical protein
MCCFDLAL_00059	CDS	3924				hypothetical protein
MCCFDLAL_00060	CDS	432				hypothetical protein
MCCFDLAL_00061	CDS	1830				hypothetical protein
