	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001592.1_1	QGNH01001592.1	QGNH01001592.1	1	224	457	-1	E																				0	False	F
QGNH01001592.1_2	QGNH01001592.1	QGNH01001592.1	2	596	799	-1	E																				0	False	F
QGNH01001592.1_3	QGNH01001592.1	QGNH01001592.1	3	796	1002	-1	E																				0	False	F
QGNH01001592.1_4	QGNH01001592.1	QGNH01001592.1	4	1618	1824	-1	E																				0	False	F
QGNH01001592.1_5	QGNH01001592.1	QGNH01001592.1	5	1821	2018	-1	E																				0	False	F
QGNH01001592.1_6	QGNH01001592.1	QGNH01001592.1	6	2078	2380	-1	E																				0	False	F
QGNH01001592.1_7	QGNH01001592.1	QGNH01001592.1	7	2460	3050	-1	D			YP_009816504.1	YP_009816504.1 thymidylate kinase [Synechococcus phage S-CBWM1]	False	0.359	93.0	1.4580000000000002e-20								AAA domain [PF13521.9]				0	False	F
QGNH01001592.1_8	QGNH01001592.1	QGNH01001592.1	8	3041	3322	-1	E																				0	False	F
QGNH01001592.1_9	QGNH01001592.1	QGNH01001592.1	9	3286	3516	-1	E																				0	False	F
QGNH01001592.1_10	QGNH01001592.1	QGNH01001592.1	10	3509	3667	-1	E																				0	False	F
QGNH01001592.1_11	QGNH01001592.1	QGNH01001592.1	11	3664	3810	-1	E																				0	False	F
QGNH01001592.1_12	QGNH01001592.1	QGNH01001592.1	12	3807	3977	-1	E																				0	False	F
QGNH01001592.1_13	QGNH01001592.1	QGNH01001592.1	13	3977	4840	-1	E																				0	False	F
QGNH01001592.1_14	QGNH01001592.1	QGNH01001592.1	14	4824	4991	-1	E																				0	False	F
QGNH01001592.1_15	QGNH01001592.1	QGNH01001592.1	15	4979	5287	-1	D			YP_010052741.1	YP_010052741.1 dATP / dGTP pyrophosphohydrolase [Ralstonia phage Adzire]	False	0.509	95.0	1.142e-22								dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]	VOG06414	REFSEQ dATP / dGTP pyrophosphohydrolase; Xu	Xu	0	False	F
QGNH01001592.1_16	QGNH01001592.1	QGNH01001592.1	16	5319	5492	-1	E																				0	False	
QGNH01001592.1_17	QGNH01001592.1	QGNH01001592.1	17	5477	5803	-1	E																				0	False	
QGNH01001592.1_18	QGNH01001592.1	QGNH01001592.1	18	5800	6045	-1	E																				0	False	
QGNH01001592.1_19	QGNH01001592.1	QGNH01001592.1	19	6052	6861	-1	C	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]							MER1013744	S14	MER1013744 - family S14 unassigned peptidases (Clostridium sp. CAG:533) [S14.UPW]#S14#{peptidase unit: 2-189}~source R6AKH4~	False	72.0	3.033e-12	0.287	Clp protease [PF00574.26]	VOG07465	sp|P03711|SCAF_LAMBD Capsid assembly protease C; XhXs	Xh;Xs	0	False	VP
QGNH01001592.1_20	QGNH01001592.1	QGNH01001592.1	20	6904	7062	1	E																				0	False	
QGNH01001592.1_21	QGNH01001592.1	QGNH01001592.1	21	7028	7342	1	E																				0	False	
QGNH01001592.1_22	QGNH01001592.1	QGNH01001592.1	22	7343	7756	1	E																				0	False	
QGNH01001592.1_23	QGNH01001592.1	QGNH01001592.1	23	7713	9185	1	C	K06909	phage terminase large subunit	YP_009814706.1	YP_009814706.1 terminase large subunit [Proteus phage Stubb]	False	0.189	78.0	1.562e-13								Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Phage terminase large subunit [PF04466.16]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01001592.1_24	QGNH01001592.1	QGNH01001592.1	24	9209	11230	1	E																	VOG06990	REFSEQ portal protein; Xu	Xu	0	False	F
QGNH01001592.1_25	QGNH01001592.1	QGNH01001592.1	25	11235	11456	1	E																				0	False	F
QGNH01001592.1_26	QGNH01001592.1	QGNH01001592.1	26	11466	11741	1	E																				0	False	F
QGNH01001592.1_27	QGNH01001592.1	QGNH01001592.1	27	11713	12063	1	E																				0	False	F
QGNH01001592.1_28	QGNH01001592.1	QGNH01001592.1	28	12063	12383	1	E																				0	False	F
QGNH01001592.1_29	QGNH01001592.1	QGNH01001592.1	29	12391	13530	1	E			YP_004324704.1	YP_004324704.1 structural protein [Synechococcus phage S-SSM5]	False	0.286	78.0	5.815e-14												0	False	F
QGNH01001592.1_30	QGNH01001592.1	QGNH01001592.1	30	13545	15602	1	E			YP_009903836.1	YP_009903836.1 minor tail protein [Achromobacter phage Motura]	False	0.457	72.0	1.904e-11												0	False	F
QGNH01001592.1_31	QGNH01001592.1	QGNH01001592.1	31	15613	15966	1	E			YP_009834292.1	YP_009834292.1 hypothetical protein HWB27_gp50 [Lentibacter phage vB_LenP_ICBM1]	False	0.537	91.0	3.777e-21												0	False	F
