	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001602.1_1	QGNH01001602.1	QGNH01001602.1	1	1	204	-1	E																		0	False	F
QGNH01001602.1_2	QGNH01001602.1	QGNH01001602.1	2	206	2995	-1	E																		0	False	F
QGNH01001602.1_3	QGNH01001602.1	QGNH01001602.1	3	3017	3292	-1	E																		0	False	F
QGNH01001602.1_4	QGNH01001602.1	QGNH01001602.1	4	3307	3996	-1	E																		0	False	F
QGNH01001602.1_5	QGNH01001602.1	QGNH01001602.1	5	4012	4296	-1	E																		0	False	F
QGNH01001602.1_6	QGNH01001602.1	QGNH01001602.1	6	4419	5378	-1	E															VOG04241	sp|Q9T1W1|CAPSD_BPMU Major capsid protein; XhXs	Xs;Xh	0	False	VF
QGNH01001602.1_7	QGNH01001602.1	QGNH01001602.1	7	5389	6012	-1	E																		0	False	
QGNH01001602.1_8	QGNH01001602.1	QGNH01001602.1	8	6065	6679	-1	E																		0	False	
QGNH01001602.1_9	QGNH01001602.1	QGNH01001602.1	9	6679	7404	-1	E																		0	False	
QGNH01001602.1_10	QGNH01001602.1	QGNH01001602.1	10	7404	7640	-1	E																		0	False	
QGNH01001602.1_11	QGNH01001602.1	QGNH01001602.1	11	7606	9558	-1	E																		0	False	
QGNH01001602.1_12	QGNH01001602.1	QGNH01001602.1	12	9574	9903	-1	E																		0	False	
QGNH01001602.1_13	QGNH01001602.1	QGNH01001602.1	13	9905	12814	-1	D	YP_009124745.1	YP_009124745.1 exonuclease [Mycobacterium phage Gaia]	False	0.301	156.0	6.175e-37	MER0295513	N09	MER0295513 - family N9 unassigned peptide lyases (Fibrella aestuarina) [N09.UPW]#N09#{peptidase unit: 253-594}~source CCH00139~	False	73.0	1.93e-11	0.217	Hom_end-associated Hint [PF05203.19]; Homing endonuclease [PF05204.17]	VOG04421	REFSEQ DarB-like antirestriction; Xu	Xu	0	False	PF
QGNH01001602.1_14	QGNH01001602.1	QGNH01001602.1	14	12829	13074	-1	E																		0	False	F
QGNH01001602.1_15	QGNH01001602.1	QGNH01001602.1	15	13078	13419	-1	E	NP_848223.1	NP_848223.1 head protein [Salmonella phage epsilon15]	False	0.369	65.0	3.613e-12												0	False	F
QGNH01001602.1_16	QGNH01001602.1	QGNH01001602.1	16	13638	13739	-1	E																		0	False	F
QGNH01001602.1_17	QGNH01001602.1	QGNH01001602.1	17	13849	14604	-1	E																		0	False	F
