	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000217.1_1	QGNH01000217.1	QGNH01000217.1	1	1	894	1	D	YP_010101718.1	YP_010101718.1 endonuclease [Gordonia phage Walrus]	False	0.455	113.0	6.886e-26	HNH endonuclease [PF13392.9]	VOG01981	REFSEQ HNH endonuclease; Xu	Xu	0	False	F
QGNH01000217.1_2	QGNH01000217.1	QGNH01000217.1	2	1002	3074	1	E	YP_010671613.1	YP_010671613.1 portal protein [Pseudomonas phage Itty13]	False	0.151	62.0	1.963e-08		VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xp;Xr;Xh;Xs	0	False	VF
QGNH01000217.1_3	QGNH01000217.1	QGNH01000217.1	3	3095	3382	1	E											0	False	F
QGNH01000217.1_4	QGNH01000217.1	QGNH01000217.1	4	3386	4441	1	E											0	False	F
QGNH01000217.1_5	QGNH01000217.1	QGNH01000217.1	5	4710	5825	1	D	YP_010665151.1	YP_010665151.1 major capsid protein [Ochrobactrum phage POI1126]	False	0.204	81.0	7.184e-15	Protein of unknown function (DUF4043) [PF13252.9]	VOG00920	sp|I7H0H9|ORF14_BPKHP Major structural protein ORF14; Xu	Xu	0	False	F
QGNH01000217.1_6	QGNH01000217.1	QGNH01000217.1	6	5836	6354	1	E											0	False	
QGNH01000217.1_7	QGNH01000217.1	QGNH01000217.1	7	6366	7043	1	E											0	False	
QGNH01000217.1_8	QGNH01000217.1	QGNH01000217.1	8	7045	7935	1	E											0	False	
QGNH01000217.1_9	QGNH01000217.1	QGNH01000217.1	9	7945	10719	1	E	YP_010665262.1	YP_010665262.1 virion structural protein [Ochrobactrum phage vB_OspP_OH]	False	0.201	64.0	4.235e-09					0	False	
QGNH01000217.1_10	QGNH01000217.1	QGNH01000217.1	10	10722	11000	1	E											0	False	
QGNH01000217.1_11	QGNH01000217.1	QGNH01000217.1	11	11010	11465	1	D							Acetyltransferase (GNAT) domain [PF13673.10]				0	False	
QGNH01000217.1_12	QGNH01000217.1	QGNH01000217.1	12	11467	12657	1	E											0	False	
QGNH01000217.1_13	QGNH01000217.1	QGNH01000217.1	13	12667	13650	1	E											0	False	
QGNH01000217.1_14	QGNH01000217.1	QGNH01000217.1	14	13652	15403	1	E											0	False	
QGNH01000217.1_15	QGNH01000217.1	QGNH01000217.1	15	15521	15892	1	E											0	False	
QGNH01000217.1_16	QGNH01000217.1	QGNH01000217.1	16	15901	16440	1	E											0	False	
QGNH01000217.1_17	QGNH01000217.1	QGNH01000217.1	17	16421	16756	1	E											0	False	
QGNH01000217.1_18	QGNH01000217.1	QGNH01000217.1	18	16756	19002	1	E											0	False	F
QGNH01000217.1_19	QGNH01000217.1	QGNH01000217.1	19	19019	19732	1	E											0	False	F
QGNH01000217.1_20	QGNH01000217.1	QGNH01000217.1	20	19741	21081	1	E	YP_010672116.1	YP_010672116.1 tail fiber protein [Salmonella phage SE131]	False	0.359	63.0	5.507e-09		VOG01052	REFSEQ tail fiber protein; Xu	Xu	0	False	F
QGNH01000217.1_21	QGNH01000217.1	QGNH01000217.1	21	21090	21857	1	E											0	False	F
