	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000387.1_1	QGNH01000387.1	QGNH01000387.1	1	2	331	-1	C	K03111	single-strand DNA-binding protein	YP_010078777.1	YP_010078777.1 single strand DNA binding protein [Ralstonia phage GP4]	False	0.559	117.0	3.1590000000000005e-30								Single-strand binding protein family [PF00436.28]	VOG00906	sp|O21902|SSB_BPLSK SSB protein; Xh	Xh	0	False	F
QGNH01000387.1_2	QGNH01000387.1	QGNH01000387.1	2	1393	1629	-1	E																				0	False	F
QGNH01000387.1_3	QGNH01000387.1	QGNH01000387.1	3	1632	2165	-1	E																	VOG08894	REFSEQ tail fiber protein; Xu	Xu	0	False	F
QGNH01000387.1_4	QGNH01000387.1	QGNH01000387.1	4	3124	6111	-1	D			YP_009797045.1	YP_009797045.1 terminase large subunit [Faecalibacterium phage FP_Brigit]	False	0.274	109.0	1.3379999999999998e-22	MER0110054	N10	MER0110054 - family N10 unassigned peptide lyases (Mycobacterium leprae) [N10.UPW]#N10#{peptidase unit: 202-588}~source CAR70686~	False	79.0	4.211e-13	0.198	Intein splicing domain [PF14890.9]; Pretoxin HINT domain [PF07591.14]; Terminase RNaseH-like domain [PF17289.5]; Hom_end-associated Hint [PF05203.19]; Hint module [PF01079.23]	VOG07197	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000387.1_5	QGNH01000387.1	QGNH01000387.1	5	6105	6788	-1	E																				1	False	F
QGNH01000387.1_6	QGNH01000387.1	QGNH01000387.1	6	6785	7285	-1	D																Restriction alleviation protein Lar [PF14354.9]				0	False	F
QGNH01000387.1_7	QGNH01000387.1	QGNH01000387.1	7	7285	7473	-1	E																				0	False	F
QGNH01000387.1_8	QGNH01000387.1	QGNH01000387.1	8	7517	7771	-1	E																				0	False	F
QGNH01000387.1_9	QGNH01000387.1	QGNH01000387.1	9	7768	7983	-1	E																				0	False	F
QGNH01000387.1_10	QGNH01000387.1	QGNH01000387.1	10	7976	8344	-1	E																				0	False	F
QGNH01000387.1_11	QGNH01000387.1	QGNH01000387.1	11	8341	8529	-1	E																				0	False	F
QGNH01000387.1_12	QGNH01000387.1	QGNH01000387.1	12	8548	9111	-1	E																	VOG02645	sp|P77174|YBDM_ECOLI Uncharacterized protein YbdM; Xu	Xu	0	False	F
QGNH01000387.1_13	QGNH01000387.1	QGNH01000387.1	13	9746	10069	-1	E																				0	False	F
