	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000747.1_1	QGNH01000747.1	QGNH01000747.1	1	3	2090	1	E																	0	False	F
QGNH01000747.1_2	QGNH01000747.1	QGNH01000747.1	2	2096	4090	-1	D			YP_010731683.1	YP_010731683.1 DNA polymerase [Pseudomonas phage UF_RH1]	True	0.496	590.0	9.848e-184	DNA polymerase family B [PF00136.24]					VOG02494	REFSEQ DNA polymerase; Xu	Xu	0	False	F
QGNH01000747.1_3	QGNH01000747.1	QGNH01000747.1	3	4075	4668	-1	E			YP_009361592.1	YP_009361592.1 endonuclease VII [Pacmanvirus A23]	False	0.429	83.0	3.505e-17						VOG02202	sp|Q5UPT5|YL246_MIMIV Uncharacterized protein L246; Xu	Xu	0	False	F
QGNH01000747.1_4	QGNH01000747.1	QGNH01000747.1	4	4668	4865	-1	E																	0	False	F
QGNH01000747.1_5	QGNH01000747.1	QGNH01000747.1	5	4870	5868	-1	E			YP_010742954.1	YP_010742954.1 hypothetical protein QAY91_gp08 [Xanthomonas phage Pfeifenkraut]	False	0.398	227.0	2.033e-64						VOG00520	sp|Q9L7L6|DPO3B_MYCPA Beta sliding clamp; XhXr	Xh;Xr	0	False	VF
QGNH01000747.1_6	QGNH01000747.1	QGNH01000747.1	6	5882	6343	-1	E			YP_009003313.1	YP_009003313.1 hypothetical protein CC53_gp156 [Rhizobium phage vB_RleS_L338C]	False	0.283	63.0	9.463e-11									0	False	
QGNH01000747.1_7	QGNH01000747.1	QGNH01000747.1	7	6358	6663	-1	E																	0	False	
QGNH01000747.1_8	QGNH01000747.1	QGNH01000747.1	8	6664	8256	-1	C	K19789	DNA repair protein RadD	YP_010742867.1	YP_010742867.1 superfamily II helicase restriction enzyme [Xanthomonas phage Langgrundblatt1]	True	0.556	566.0	6.718000000000001e-178	Helicase conserved C-terminal domain [PF00271.34]; Type III restriction enzyme, res subunit [PF04851.18]					VOG00542	REFSEQ double zinc ribbon protein; Xu	Xu	0	False	
QGNH01000747.1_9	QGNH01000747.1	QGNH01000747.1	9	8247	8483	-1	D									HNH endonuclease [PF13392.9]								0	False	
QGNH01000747.1_10	QGNH01000747.1	QGNH01000747.1	10	8519	9361	-1	E			YP_010731776.1	YP_010731776.1 hypothetical protein P7I17_gp51 [Escherichia phage Halfdan]	False	0.453	229.0	8.192e-66						VOG00332	sp|Q8QL42|Y207_SIRV1 Uncharacterized protein 207; Xu	Xu	0	False	
QGNH01000747.1_11	QGNH01000747.1	QGNH01000747.1	11	9384	9887	-1	D			YP_010597613.1	YP_010597613.1 hypothetical protein PM397_gp01 [Pseudomonas phage Kopi]	False	0.44	94.0	2.9300000000000004e-21	zinc-finger-containing domain [PF11672.11]					VOG02364	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000747.1_12	QGNH01000747.1	QGNH01000747.1	12	9878	10627	-1	C	K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	YP_010685121.1	YP_010685121.1 DNA methyltransferase [Klebsiella phage VLCpiS13f]	False	0.583	258.0	1.363e-76	DNA methylase [PF01555.21]					VOG06731	sp|P14751|MTR1_CERSP Type II methyltransferase M.RsrI; XhXp	Xh;Xp	0	False	
QGNH01000747.1_13	QGNH01000747.1	QGNH01000747.1	13	10713	11357	-1	D			YP_010597327.1	YP_010597327.1 hypothetical protein PM391_gp29 [Pseudomonas phage KP1]	False	0.403	95.0	7.344e-21	Protein of unknown function (DUF669) [PF05037.16]					VOG02415	REFSEQ single strand DNA binding protein; Xu	Xu	0	False	
QGNH01000747.1_14	QGNH01000747.1	QGNH01000747.1	14	11385	11852	-1	D			YP_010678253.1	YP_010678253.1 endonuclease VII [Arthrobacter phage Crewmate]	False	0.619	94.0	2.585e-21	Recombination endonuclease VII [PF02945.18]					VOG00650	sp|O64250|VG59_BPMD2 Gene 59 protein; Xu	Xu	0	False	
QGNH01000747.1_15	QGNH01000747.1	QGNH01000747.1	15	11849	12523	-1	D			YP_010719962.1	YP_010719962.1 ATPase [Stenotrophomonas phage vB_SM_ytsc_ply2008005c]	False	0.455	184.0	3.063e-51	AAA domain [PF13479.9]					VOG00709	sp|O31907|YORG_BACSU SPbeta prophage-derived uncharacterized protein YorG; Xu	Xu	0	False	
QGNH01000747.1_16	QGNH01000747.1	QGNH01000747.1	16	12527	12718	-1	E																	0	False	
QGNH01000747.1_17	QGNH01000747.1	QGNH01000747.1	17	12861	13475	-1	E			YP_010742782.1	YP_010742782.1 hypothetical protein QAY88_gp28 [Xanthomonas phage Suba]	False	0.344	83.0	5.844e-17						VOG11281	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000747.1_18	QGNH01000747.1	QGNH01000747.1	18	14056	16401	1	E			YP_010731769.1	YP_010731769.1 DNA primase/helicase [Escherichia phage Halfdan]	True	0.373	481.0	1.458e-144						VOG00911	REFSEQ DNA primase; Xu	Xu	0	False	
QGNH01000747.1_19	QGNH01000747.1	QGNH01000747.1	19	16734	17381	1	E																	0	False	
QGNH01000747.1_20	QGNH01000747.1	QGNH01000747.1	20	17396	17719	1	E																	0	False	
QGNH01000747.1_21	QGNH01000747.1	QGNH01000747.1	21	17716	17976	1	E																	0	False	
QGNH01000747.1_22	QGNH01000747.1	QGNH01000747.1	22	17996	18238	1	E																	0	False	
QGNH01000747.1_23	QGNH01000747.1	QGNH01000747.1	23	18573	18812	1	E																	0	False	
QGNH01000747.1_24	QGNH01000747.1	QGNH01000747.1	24	19077	19298	1	E																	0	False	F
QGNH01000747.1_25	QGNH01000747.1	QGNH01000747.1	25	19373	19672	1	E																	0	False	F
QGNH01000747.1_26	QGNH01000747.1	QGNH01000747.1	26	19672	19911	1	E																	0	False	F
QGNH01000747.1_27	QGNH01000747.1	QGNH01000747.1	27	19908	20084	1	E																	0	False	F
QGNH01000747.1_28	QGNH01000747.1	QGNH01000747.1	28	20156	20356	1	E																	0	False	F
QGNH01000747.1_29	QGNH01000747.1	QGNH01000747.1	29	20462	20740	1	E																	0	False	F
QGNH01000747.1_30	QGNH01000747.1	QGNH01000747.1	30	20737	21144	1	D			YP_010742990.1	YP_010742990.1 VRR-NUC domain containing protein [Xanthomonas phage Pfeifenkraut]	False	0.529	133.0	2.379e-35	VRR-NUC domain [PF08774.14]					VOG00231	sp|Q9T1Q4|VP44_BPAPS Putative nuclease p44; Xu	Xu	0	False	F
QGNH01000747.1_31	QGNH01000747.1	QGNH01000747.1	31	21135	21551	1	D			YP_010678253.1	YP_010678253.1 endonuclease VII [Arthrobacter phage Crewmate]	False	0.511	87.0	2.836e-19	Recombination endonuclease VII [PF02945.18]								0	False	F
QGNH01000747.1_32	QGNH01000747.1	QGNH01000747.1	32	21897	22475	1	E			YP_010597699.1	YP_010597699.1 hypothetical protein PM398_gp32 [Pseudomonas phage Epa40]	False	0.411	119.0	2.68e-29						VOG11291	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000747.1_33	QGNH01000747.1	QGNH01000747.1	33	22573	22995	1	E																	0	False	F
QGNH01000747.1_34	QGNH01000747.1	QGNH01000747.1	34	23347	23793	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009100017.1	YP_009100017.1 endolysin [Escherichia phage vB_EcoM-ep3]	False	0.502	133.0	4.168e-35	Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	F
QGNH01000747.1_35	QGNH01000747.1	QGNH01000747.1	35	23808	24077	1	E																	0	False	F
