	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001287.1_1	QGNH01001287.1	QGNH01001287.1	1	2	85	1	E																				0	False	F
QGNH01001287.1_2	QGNH01001287.1	QGNH01001287.1	2	191	436	1	E																				0	False	F
QGNH01001287.1_3	QGNH01001287.1	QGNH01001287.1	3	433	1164	1	D			YP_009275551.1	YP_009275551.1 Erf-like ssDNA annealing protein [Pseudomonas phage JBD44]	False	0.259	72.0	1.032e-12								ERF superfamily [PF04404.15]	VOG08218	sp|P04892|ERF_BPP22 Essential recombination function protein; Xh	Xh	0	False	F
QGNH01001287.1_4	QGNH01001287.1	QGNH01001287.1	4	1161	1865	1	D			YP_010649769.1	YP_010649769.1 exonuclease [Vibrio phage NF]	False	0.335	111.0	3.0210000000000005e-26								YqaJ-like viral recombinase domain [PF09588.13]				0	False	F
QGNH01001287.1_5	QGNH01001287.1	QGNH01001287.1	5	1869	2138	1	E																				0	False	F
QGNH01001287.1_6	QGNH01001287.1	QGNH01001287.1	6	2135	2857	1	D			YP_010649608.1	YP_010649608.1 DNA methylase [Arthrobacter phage Sarge]	False	0.307	100.0	3.826e-22								C-5 cytosine-specific DNA methylase [PF00145.20]	VOG02611	sp|Q67472|DNMT_FRG3G Probable DNA (cytosine-5)-methyltransferase; Xh	Xh	0	False	F
QGNH01001287.1_7	QGNH01001287.1	QGNH01001287.1	7	2854	3195	1	E																				0	False	F
QGNH01001287.1_8	QGNH01001287.1	QGNH01001287.1	8	3185	3511	1	E																				0	False	F
QGNH01001287.1_9	QGNH01001287.1	QGNH01001287.1	9	3521	3823	1	E																				0	False	F
QGNH01001287.1_10	QGNH01001287.1	QGNH01001287.1	10	3807	4367	1	E			NP_945097.1	NP_945097.1 Mom-like DNA modification protein [Burkholderia phage phi1026b]	False	0.672	199.0	4.049000000000001e-57									VOG04476	sp|P06018|MOM_BPMU Methylcarbamoylase mom; XhXp	Xh;Xp	0	False	F
QGNH01001287.1_11	QGNH01001287.1	QGNH01001287.1	11	4321	4770	-1	E																				0	False	F
QGNH01001287.1_12	QGNH01001287.1	QGNH01001287.1	12	4905	5141	1	E																				0	False	F
QGNH01001287.1_13	QGNH01001287.1	QGNH01001287.1	13	5138	5392	1	E																				0	False	
QGNH01001287.1_14	QGNH01001287.1	QGNH01001287.1	14	5389	5901	1	E																				0	False	
QGNH01001287.1_15	QGNH01001287.1	QGNH01001287.1	15	5916	6248	1	E																				0	False	
QGNH01001287.1_16	QGNH01001287.1	QGNH01001287.1	16	6333	6473	1	E																				0	False	
QGNH01001287.1_17	QGNH01001287.1	QGNH01001287.1	17	6470	6649	1	E																				0	False	
QGNH01001287.1_18	QGNH01001287.1	QGNH01001287.1	18	6646	7143	1	E																				0	False	
QGNH01001287.1_19	QGNH01001287.1	QGNH01001287.1	19	7219	7644	-1	D																Protein of unknown function (DUF1353) [PF07087.14]	VOG00916	REFSEQ tail assembly chaperone; Xu	Xu	0	False	
