	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001217.1_1	QGNH01001217.1	QGNH01001217.1	1	3	2024	-1	D			YP_007518354.1	YP_007518354.1 portal protein [Vibrio phage VvAW1]	False	0.331	322.0	5.272e-92	Phage P22-like portal protein [PF16510.8]					VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xh;Xp;Xs;Xr	0	False	VF
QGNH01001217.1_2	QGNH01001217.1	QGNH01001217.1	2	2024	2260	-1	E																	0	False	F
QGNH01001217.1_3	QGNH01001217.1	QGNH01001217.1	3	2282	3004	-1	E																	0	False	F
QGNH01001217.1_4	QGNH01001217.1	QGNH01001217.1	4	3009	4349	-1	D			YP_009222591.1	YP_009222591.1 terminase large subunit [Rhodoferax phage P26218]	False	0.356	246.0	4.331e-69	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]					VOG30053	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001217.1_5	QGNH01001217.1	QGNH01001217.1	5	4346	4690	-1	E																	0	False	F
QGNH01001217.1_6	QGNH01001217.1	QGNH01001217.1	6	4694	5149	-1	E																	0	False	F
QGNH01001217.1_7	QGNH01001217.1	QGNH01001217.1	7	5168	5815	-1	D			YP_009221546.1	YP_009221546.1 DNA methyltransferase [Verrucomicrobia phage P8625]	False	0.536	162.0	4.938e-44	ParB/Sulfiredoxin domain [PF02195.21]								0	False	
QGNH01001217.1_8	QGNH01001217.1	QGNH01001217.1	8	5876	6853	-1	D			YP_009293528.1	YP_009293528.1 GST-loxP-cre recombinase fusion protein [Salmonella phage SJ46]	False	0.231	95.0	7.350000000000001e-20	Phage integrase family [PF00589.25]					VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	False	V
QGNH01001217.1_9	QGNH01001217.1	QGNH01001217.1	9	6968	7285	1	E																	0	False	
QGNH01001217.1_10	QGNH01001217.1	QGNH01001217.1	10	7422	7985	-1	D									Transcription termination factor nusG [PF02357.22]								0	False	
QGNH01001217.1_11	QGNH01001217.1	QGNH01001217.1	11	8308	8559	-1	E																	0	False	
QGNH01001217.1_12	QGNH01001217.1	QGNH01001217.1	12	8715	9023	-1	E																	0	False	
QGNH01001217.1_13	QGNH01001217.1	QGNH01001217.1	13	9007	9774	-1	E																	0	False	
QGNH01001217.1_14	QGNH01001217.1	QGNH01001217.1	14	9762	11093	-1	E																	0	False	
QGNH01001217.1_15	QGNH01001217.1	QGNH01001217.1	15	11247	11570	-1	E																	0	False	
QGNH01001217.1_16	QGNH01001217.1	QGNH01001217.1	16	11567	11872	-1	E																	0	False	
QGNH01001217.1_17	QGNH01001217.1	QGNH01001217.1	17	12386	12715	1	E																	0	False	
