locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
QGNH01001370.1_1_1												Hypothetical
QGNH01001370.1_1_2		K14440, K10875	COG0553		phrog_62	VOG00107	PHROG:phrog_62	533	1.3e-79	259.2		DNA helicase
QGNH01001370.1_1_3												Hypothetical
QGNH01001370.1_1_4		K02314	COG0305		phrog_19	VOG04360	PHROG:phrog_19	475	1.1e-49	160.5		DnaB-like replicative helicase
QGNH01001370.1_1_5					phrog_4856		PHROG:phrog_4856	118	9e-13	38.9		nucleoside triphosphate pyrophosphohydrolase
QGNH01001370.1_1_6												Hypothetical
QGNH01001370.1_1_7		K03547, K03546	COG0419, COG0420, COG0419		phrog_77, phrog_100	VOG00264	VOG:VOG00264	936	1.2e-59	193.5		sp|P04522|EXO2_BPT4 Exonuclease subunit 2
QGNH01001370.1_1_8					phrog_244	VOG00684	VOG:VOG00684	192	2.9e-15	47.9		sp|O48499|D14_BPT5 Protein D14
QGNH01001370.1_1_9												Hypothetical
QGNH01001370.1_1_10	K00525	K00525	COG0209		phrog_84, phrog_23565	VOG00122, VOG00122	COG:COG0209	862	1.5e-175	576.9		NrdA; Pyrimidine salvage
QGNH01001370.1_1_11												Hypothetical
QGNH01001370.1_1_12												Hypothetical
QGNH01001370.1_1_13		K03553	COG0468		phrog_97	VOG04360	PHROG:phrog_97	332	2.8e-59	192.4		UvsX-like recombinase
QGNH01001370.1_1_14												Hypothetical
QGNH01001370.1_1_15												Hypothetical
QGNH01001370.1_1_16												Hypothetical
QGNH01001370.1_1_17	K02343	K02343	COG2812		phrog_5846	VOG00282	PHROG:phrog_5846	311	9.1e-64	207.2		clamp loader of DNA polymerase
QGNH01001370.1_1_18												Hypothetical
QGNH01001370.1_1_19	K02335	K02335, K21929	COG0749, COG1573		phrog_17	VOG00075	VOG:VOG00075	851	1.4e-76	249.6		sp|O64235|DPOL_BPMD2 DNA polymerase
QGNH01001370.1_1_20												Hypothetical
QGNH01001370.1_1_21												Hypothetical
QGNH01001370.1_1_22												Hypothetical
QGNH01001370.1_1_23					phrog_38529	VOG25584	VOG:VOG25584	262	4.4e-11	34.2		REFSEQ hypothetical protein
QGNH01001370.1_1_24												Hypothetical
QGNH01001370.1_1_25	K02316	K02316	COG0358		phrog_47	VOG00229	VOG:VOG00229	310	6.9e-36	115.3		sp|P04520|PRIM_BPT4 DNA primase
QGNH01001370.1_1_26												Hypothetical
QGNH01001370.1_1_27												Hypothetical
QGNH01001370.1_1_28												Hypothetical
QGNH01001370.1_1_29		K00590, K00571	COG0863		phrog_67	VOG00306	COG:COG0863	429	4.4e-56	181.7		YhdJ; 
QGNH01001370.1_1_30												Hypothetical
QGNH01001370.1_1_31						VOG22499	VOG:VOG22499	96	4.8e-17	53.2		REFSEQ hypothetical protein
QGNH01001370.1_1_32												Hypothetical
QGNH01001370.1_1_33												Hypothetical
QGNH01001370.1_1_34					phrog_289	VOG00196	PHROG:phrog_289	175	7.2e-22	69.3		GTP-binding domain
QGNH01001370.1_1_35												Hypothetical
QGNH01001370.1_1_36												Hypothetical
QGNH01001370.1_2_1												Hypothetical
QGNH01001370.1_2_2												Hypothetical
QGNH01001370.1_2_3												Hypothetical
QGNH01001370.1_2_4		K05785	COG0250		phrog_6386		KEGG:K05785	161	4.7e-28	89.7		rfaH; transcriptional antiterminator RfaH
QGNH01001370.1_2_5												Hypothetical
QGNH01001370.1_2_6			COG3613				COG:COG3613	68	1.6e-10	32.2		RCL; 
QGNH01001370.1_2_7												Hypothetical
QGNH01001370.1_2_8												Hypothetical
QGNH01001370.1_2_9					phrog_309	VOG00189	PHROG:phrog_309	185	3.5e-25	79.9		terminase small subunit
QGNH01001370.1_2_10												Hypothetical
QGNH01001370.1_2_11												Hypothetical
