locus_tag	ftype	length_bp	gene	EC_number	COG	product
ACFNAJJC_00001	CDS	372	glcB	2.3.3.9	COG2225	Malate synthase G
ACFNAJJC_00002	CDS	570				hypothetical protein
ACFNAJJC_00003	CDS	915				hypothetical protein
ACFNAJJC_00004	CDS	429				hypothetical protein
ACFNAJJC_00005	CDS	1374	fprA	1.18.1.2	COG0493	NADPH-ferredoxin reductase FprA
ACFNAJJC_00006	CDS	372	limA	3.3.2.8		Limonene-1,2-epoxide hydrolase
ACFNAJJC_00007	CDS	573				hypothetical protein
ACFNAJJC_00008	CDS	1113				hypothetical protein
ACFNAJJC_00009	CDS	414				hypothetical protein
ACFNAJJC_00010	CDS	1188	hsaA	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
ACFNAJJC_00011	CDS	603				hypothetical protein
ACFNAJJC_00012	CDS	1350				hypothetical protein
ACFNAJJC_00013	CDS	270	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
ACFNAJJC_00014	CDS	546		1.1.1.391	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NAD(+)) 1
ACFNAJJC_00015	CDS	801	hcaB	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
ACFNAJJC_00016	CDS	1209	eis_1	2.3.1.-	COG4552	N-acetyltransferase Eis
ACFNAJJC_00017	CDS	567	menI_1	3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
ACFNAJJC_00018	CDS	183				hypothetical protein
ACFNAJJC_00019	CDS	1449	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
ACFNAJJC_00020	CDS	213				hypothetical protein
ACFNAJJC_00021	CDS	1602				hypothetical protein
ACFNAJJC_00022	CDS	681				hypothetical protein
ACFNAJJC_00023	CDS	240				hypothetical protein
ACFNAJJC_00024	CDS	513				hypothetical protein
ACFNAJJC_00025	CDS	1053		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
ACFNAJJC_00026	CDS	1422	kup			Low affinity potassium transport system protein kup
ACFNAJJC_00027	CDS	747				hypothetical protein
ACFNAJJC_00028	CDS	1134				hypothetical protein
ACFNAJJC_00029	CDS	402				hypothetical protein
ACFNAJJC_00030	CDS	207				hypothetical protein
ACFNAJJC_00031	CDS	1197		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
ACFNAJJC_00032	CDS	663				hypothetical protein
ACFNAJJC_00033	CDS	732	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
ACFNAJJC_00034	CDS	1035				hypothetical protein
ACFNAJJC_00035	CDS	1380				hypothetical protein
ACFNAJJC_00036	CDS	267				hypothetical protein
ACFNAJJC_00037	CDS	948	ccsA_1			Cytochrome c biogenesis protein CcsA
ACFNAJJC_00038	CDS	816				hypothetical protein
ACFNAJJC_00039	CDS	1374				hypothetical protein
ACFNAJJC_00040	CDS	609				hypothetical protein
ACFNAJJC_00041	CDS	1341	cca	2.7.7.72		CCA-adding enzyme
ACFNAJJC_00042	CDS	588				hypothetical protein
ACFNAJJC_00043	CDS	573				hypothetical protein
ACFNAJJC_00044	CDS	561				hypothetical protein
ACFNAJJC_00045	CDS	1737	ybaL		COG1226	Putative cation/proton antiporter YbaL
ACFNAJJC_00046	CDS	429				hypothetical protein
ACFNAJJC_00047	CDS	699				hypothetical protein
ACFNAJJC_00048	CDS	459				hypothetical protein
ACFNAJJC_00049	CDS	810	bcpA	2.7.8.23		Carboxyvinyl-carboxyphosphonate phosphorylmutase
ACFNAJJC_00050	CDS	942				hypothetical protein
ACFNAJJC_00051	CDS	960		2.7.1.-	COG3173	Putative aminoglycoside phosphotransferase
ACFNAJJC_00052	CDS	1284	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
ACFNAJJC_00053	CDS	684	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
ACFNAJJC_00054	CDS	942	sphX		COG0226	Protein SphX
ACFNAJJC_00055	CDS	948	pstC		COG0573	Phosphate transport system permease protein PstC
ACFNAJJC_00056	CDS	915	pstA		COG0581	Phosphate transport system permease protein PstA
ACFNAJJC_00057	CDS	234				hypothetical protein
ACFNAJJC_00058	CDS	684				hypothetical protein
ACFNAJJC_00059	CDS	681				hypothetical protein
ACFNAJJC_00060	CDS	1038	fliM		COG1868	Flagellar motor switch protein FliM
ACFNAJJC_00061	CDS	345				hypothetical protein
ACFNAJJC_00062	CDS	519				hypothetical protein
ACFNAJJC_00063	CDS	438	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
ACFNAJJC_00064	CDS	867	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
ACFNAJJC_00065	CDS	768	ymdB	3.1.4.16	COG1692	2',3'-cyclic-nucleotide 2'-phosphodiesterase
ACFNAJJC_00066	CDS	1530	rny_1	3.1.-.-		Ribonuclease Y
ACFNAJJC_00067	CDS	582	recX			Regulatory protein RecX
ACFNAJJC_00068	CDS	1080	recA		COG0468	Protein RecA
ACFNAJJC_00069	CDS	444				hypothetical protein
ACFNAJJC_00070	CDS	1212	eis_2	2.3.1.-		N-acetyltransferase Eis
ACFNAJJC_00071	CDS	1848				hypothetical protein
ACFNAJJC_00072	CDS	732				hypothetical protein
ACFNAJJC_00073	CDS	507	pncC	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
ACFNAJJC_00074	CDS	765	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
ACFNAJJC_00075	CDS	3249	carB_1	6.3.5.5		Carbamoyl-phosphate synthase large chain
ACFNAJJC_00076	CDS	465				hypothetical protein
ACFNAJJC_00077	CDS	450				hypothetical protein
ACFNAJJC_00078	CDS	126	carA	6.3.5.5		Carbamoyl-phosphate synthase small chain
