locus_tag	ftype	length_bp	gene	EC_number	COG	product
AIJJMOGC_00001	CDS	255				hypothetical protein
AIJJMOGC_00002	CDS	447				hypothetical protein
AIJJMOGC_00003	CDS	756				hypothetical protein
AIJJMOGC_00004	CDS	1797		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
AIJJMOGC_00005	CDS	1143	pimB	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
AIJJMOGC_00006	CDS	1290				hypothetical protein
AIJJMOGC_00007	CDS	1311	murJ_1			lipid II flippase MurJ
AIJJMOGC_00008	CDS	681				hypothetical protein
AIJJMOGC_00009	CDS	1158				hypothetical protein
AIJJMOGC_00010	CDS	1017				hypothetical protein
AIJJMOGC_00011	CDS	1035				hypothetical protein
AIJJMOGC_00012	CDS	1344				hypothetical protein
AIJJMOGC_00013	CDS	240				hypothetical protein
AIJJMOGC_00014	CDS	771				hypothetical protein
AIJJMOGC_00015	CDS	282				hypothetical protein
AIJJMOGC_00016	CDS	291				hypothetical protein
AIJJMOGC_00017	CDS	1491	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
AIJJMOGC_00018	CDS	666	copR			Transcriptional activator protein CopR
AIJJMOGC_00019	CDS	1416				hypothetical protein
AIJJMOGC_00020	CDS	1197	glxK	2.7.1.31	COG1929	Glycerate 3-kinase
AIJJMOGC_00021	CDS	1368	csd_1	2.8.1.7		putative cysteine desulfurase
AIJJMOGC_00022	CDS	1065	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
AIJJMOGC_00023	CDS	1638	qcrB	7.1.1.8	COG1290	Cytochrome bc1 complex cytochrome b subunit
AIJJMOGC_00024	CDS	1059	qcrA		COG0723	Cytochrome bc1 complex Rieske iron-sulfur subunit
AIJJMOGC_00025	CDS	813	qcrC	7.1.1.8	COG2010	Cytochrome bc1 complex cytochrome c subunit
AIJJMOGC_00026	CDS	621	ctaE	1.9.3.1	COG1845	putative cytochrome c oxidase subunit 3
AIJJMOGC_00027	CDS	402			COG0784	putative response regulatory protein
AIJJMOGC_00028	CDS	1263	ldtB_1	2.3.2.-	COG1376	L,D-transpeptidase 2
AIJJMOGC_00029	CDS	399	ctaF	1.9.3.1		Cytochrome c oxidase polypeptide 4
AIJJMOGC_00030	CDS	1728	ctaD_1	1.9.3.1	COG0843	putative cytochrome c oxidase subunit 1
AIJJMOGC_00031	CDS	921	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
AIJJMOGC_00032	CDS	1377	iscS_1	2.8.1.7		Cysteine desulfurase IscS
AIJJMOGC_00033	CDS	975	adoK_1	2.7.1.20	COG0524	Adenosine kinase
AIJJMOGC_00034	CDS	213				hypothetical protein
AIJJMOGC_00035	CDS	1695				hypothetical protein
AIJJMOGC_00036	CDS	357				Protein
AIJJMOGC_00037	CDS	1185	nadA	2.5.1.72		Quinolinate synthase A
AIJJMOGC_00038	CDS	2166	bamB_1			Outer membrane protein assembly factor BamB
AIJJMOGC_00039	CDS	3096	swrC		COG0841	Swarming motility protein SwrC
AIJJMOGC_00040	CDS	687	liaR_1		COG2197	Transcriptional regulatory protein LiaR
AIJJMOGC_00041	CDS	1173				hypothetical protein
AIJJMOGC_00042	CDS	282				hypothetical protein
AIJJMOGC_00043	CDS	786	ydjF		COG1842	Phage shock protein A 
AIJJMOGC_00044	CDS	747				hypothetical protein
AIJJMOGC_00045	CDS	738	cmoM_1	2.1.1.-	COG0500	tRNA 5-carboxymethoxyuridine methyltransferase
AIJJMOGC_00046	CDS	255				hypothetical protein
AIJJMOGC_00047	CDS	1209				hypothetical protein
AIJJMOGC_00048	CDS	1056				hypothetical protein
AIJJMOGC_00049	CDS	1161	cobT_1	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
AIJJMOGC_00050	CDS	738				hypothetical protein
AIJJMOGC_00051	CDS	765				hypothetical protein
AIJJMOGC_00052	CDS	846	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
AIJJMOGC_00053	CDS	804				hypothetical protein
AIJJMOGC_00054	CDS	648				hypothetical protein
AIJJMOGC_00055	CDS	1296				hypothetical protein
AIJJMOGC_00056	CDS	1077				hypothetical protein
AIJJMOGC_00057	CDS	1995	glgE1	2.4.99.16	COG0366	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 1
AIJJMOGC_00058	CDS	297				hypothetical protein
AIJJMOGC_00059	CDS	513				hypothetical protein
AIJJMOGC_00060	CDS	2154	glgX_1	3.2.1.-	COG1523	Glycogen operon protein GlgX 
AIJJMOGC_00061	CDS	804			COG3324	Putative glyoxylase CFP32
AIJJMOGC_00062	CDS	339				hypothetical protein
AIJJMOGC_00063	CDS	795	sigF_1		COG1191	RNA polymerase sigma factor SigF
AIJJMOGC_00064	CDS	522				hypothetical protein
AIJJMOGC_00065	CDS	945	hemC_1	2.5.1.61	COG0181	Porphobilinogen deaminase
AIJJMOGC_00066	CDS	519				hypothetical protein
AIJJMOGC_00067	CDS	1017				hypothetical protein
AIJJMOGC_00068	CDS	195				hypothetical protein
AIJJMOGC_00069	CDS	627	yyaP_1		COG0262	putative protein YyaP
AIJJMOGC_00070	CDS	816				hypothetical protein
AIJJMOGC_00071	CDS	756	bdcA_1		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
AIJJMOGC_00072	CDS	1116	alc	3.5.3.4		allantoicase
AIJJMOGC_00073	CDS	1338	allB	3.5.2.5	COG0044	Allantoinase
AIJJMOGC_00074	CDS	801	iclR_1		COG1414	Transcriptional repressor IclR
AIJJMOGC_00075	CDS	318				hypothetical protein
AIJJMOGC_00076	CDS	600	nboR	1.1.1.328		Nicotine blue oxidoreductase
AIJJMOGC_00077	CDS	1626	aceB	2.3.3.9		Malate synthase
AIJJMOGC_00078	CDS	300				hypothetical protein
AIJJMOGC_00079	CDS	888				hypothetical protein
AIJJMOGC_00080	CDS	276				hypothetical protein
AIJJMOGC_00081	CDS	1524		1.2.1.69	COG1012	Fluoroacetaldehyde dehydrogenase
AIJJMOGC_00082	CDS	474				hypothetical protein
AIJJMOGC_00083	CDS	672	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
AIJJMOGC_00084	CDS	576				hypothetical protein
AIJJMOGC_00085	CDS	312				hypothetical protein
AIJJMOGC_00086	CDS	240				hypothetical protein
AIJJMOGC_00087	CDS	861	nei	3.2.2.-	COG0266	Endonuclease 8
AIJJMOGC_00088	CDS	468	abnB	3.2.1.99		Intracellular endo-alpha-(1->5)-L-arabinanase
AIJJMOGC_00089	CDS	918	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
AIJJMOGC_00090	CDS	918	bkdB_1	2.3.1.168	COG0508	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex
AIJJMOGC_00091	CDS	351				hypothetical protein
AIJJMOGC_00092	CDS	246				hypothetical protein
AIJJMOGC_00093	CDS	897				hypothetical protein
AIJJMOGC_00094	CDS	489				hypothetical protein
AIJJMOGC_00095	CDS	1170				hypothetical protein
AIJJMOGC_00096	CDS	885				hypothetical protein
