	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
MZ334509.1_1	MZ334509	MZ334509.1	1	368	919	-1	D			YP_010357953.1	YP_010357953.1 HalOD1 domain-containing protein [Halorubrum tailed virus 10]	False	0.857	329.0	2.2630000000000003e-102								Halobacterial output domain 1 [PF18545.4]	VOG23910	REFSEQ HalOD1 domain-containing protein; Xu	Xu	0	False	F
MZ334509.1_2	MZ334509	MZ334509.1	2	1327	2103	1	E			YP_008058450.1	YP_008058450.1 terminase small subunit [Halorubrum tailed phage 5]	True	0.957	521.0	1.546e-167									VOG05559	REFSEQ terminase small subunit; Xu	Xu	0	False	F
MZ334509.1_3	MZ334509	MZ334509.1	3	2096	2359	1	E			YP_008058451.1	YP_008058451.1 hypothetical protein M194_gp003 [Halorubrum tailed phage 5]	False	0.98	182.0	2.368e-53									VOG04981	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334509.1_4	MZ334509	MZ334509.1	4	2470	2577	1	E			YP_010358448.1	YP_010358448.1 hypothetical protein M1M41_gp003 [Halorubrum sodomense tailed virus 4]	False	0.898	68.0	1.013e-14									VOG23911	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334509.1_5	MZ334509	MZ334509.1	5	2580	2774	1	E			YP_010358449.1	YP_010358449.1 hypothetical protein M1M41_gp004 [Halorubrum sodomense tailed virus 4]	False	1.0	141.0	1.072e-39									VOG23913	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334509.1_6	MZ334509	MZ334509.1	6	3110	4801	1	E			YP_010357959.1	YP_010357959.1 terminase large subunit [Halorubrum tailed virus 10]	True	0.95	1125.0	0.0									VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
MZ334509.1_7	MZ334509	MZ334509.1	7	4816	6255	1	E			YP_008058456.1	YP_008058456.1 portal protein [Halorubrum tailed phage 5]	True	0.952	959.0	5.948e-315									VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
MZ334509.1_8	MZ334509	MZ334509.1	8	6255	6545	1	E			YP_010358453.1	YP_010358453.1 hypothetical protein M1M41_gp116 [Halorubrum sodomense tailed virus 4]	False	0.87	176.0	5.813e-51									VOG23915	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334509.1_9	MZ334509	MZ334509.1	9	6542	7306	1	E			YP_010358454.1	YP_010358454.1 head maturation protease [Halorubrum sodomense tailed virus 4]	True	0.965	518.0	1.5940000000000002e-166									VOG14382	REFSEQ head maturation protease; Xu	Xu	0	False	
MZ334509.1_10	MZ334509	MZ334509.1	10	7313	7741	1	E			YP_008058459.1	YP_008058459.1 hypothetical protein M194_gp114 [Halorubrum tailed phage 5]	False	0.878	261.0	8.904999999999999e-80												0	False	
MZ334509.1_11	MZ334509	MZ334509.1	11	7764	8279	1	E			YP_008058460.1	YP_008058460.1 hypothetical protein M194_gp113 [Halorubrum tailed phage 5]	False	0.952	344.0	5.802e-108									VOG14381	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334509.1_12	MZ334509	MZ334509.1	12	8321	9277	1	E			YP_008058461.1	YP_008058461.1 major head protein [Halorubrum tailed phage 5]	True	0.969	651.0	3.255e-211									VOG01973	REFSEQ major head protein; Xu	Xu	0	False	
MZ334509.1_13	MZ334509	MZ334509.1	13	9323	9766	1	E			YP_008058462.1	YP_008058462.1 hypothetical protein M194_gp111 [Halorubrum tailed phage 5]	False	0.94	292.0	2.284e-90									VOG14383	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334509.1_14	MZ334509	MZ334509.1	14	9766	10104	1	E			YP_008058463.1	YP_008058463.1 hypothetical protein M194_gp110 [Halorubrum tailed phage 5]	False	0.998	239.0	1.8910000000000002e-72									VOG00125	REFSEQ head closure Hc1; Xu	Xu	0	False	
