	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001493.1_1	QGNH01001493.1	QGNH01001493.1	1	552	1247	1	D	YP_009848429.1	YP_009848429.1 tyrosine-type recombinase/integrase [Rhodococcus phage Whack]	False	0.279	97.0	1.887e-21	Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VF
QGNH01001493.1_2	QGNH01001493.1	QGNH01001493.1	2	1432	1755	1	E	NP_569796.1	NP_569796.1 hypothetical protein TM4_gp63 [Mycobacterium phage TM4]	False	0.533	85.0	2.827e-19		VOG06135	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001493.1_3	QGNH01001493.1	QGNH01001493.1	3	1748	1978	1	E											0	False	F
QGNH01001493.1_4	QGNH01001493.1	QGNH01001493.1	4	2069	2506	1	E	YP_010655497.1	YP_010655497.1 Rnase E [Streptomyces phage Zuko]	False	0.336	64.0	2.116e-11		VOG08463	REFSEQ Rnase E; Xu	Xu	0	False	F
QGNH01001493.1_5	QGNH01001493.1	QGNH01001493.1	5	2487	3884	1	D	YP_009604040.1	YP_009604040.1 terminase large subunit [Arthrobacter phage Tank]	False	0.336	219.0	9.792000000000001e-60	Terminase RNaseH-like domain [PF17289.5]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Phage terminase large subunit [PF04466.16]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001493.1_6	QGNH01001493.1	QGNH01001493.1	6	3884	6487	1	D	YP_009819676.1	YP_009819676.1 portal protein [Arthrobacter phage Sonali]	False	0.196	104.0	3.843e-21	Phage Mu protein F like protein [PF04233.17]; Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xr;Xp;Xh;Xs	0	False	VF
QGNH01001493.1_7	QGNH01001493.1	QGNH01001493.1	7	6506	6745	1	E											0	False	
QGNH01001493.1_8	QGNH01001493.1	QGNH01001493.1	8	6727	7749	1	E								VOG02246	sp|O31948|YONJ_BACSU SPbeta prophage-derived uncharacterized protein YonJ; Xu	Xu	0	False	
QGNH01001493.1_9	QGNH01001493.1	QGNH01001493.1	9	7916	8272	1	E											0	False	
QGNH01001493.1_10	QGNH01001493.1	QGNH01001493.1	10	8315	9934	1	E	YP_006546301.1	YP_006546301.1 hypothetical protein Tsac_2860 [Thermoanaerobacterium phage THSA-485A]	False	0.423	112.0	3.231e-24		VOG03893	sp|P45920|YQBD_BACSU Uncharacterized protein YqbD; Xu	Xu	0	False	
QGNH01001493.1_11	QGNH01001493.1	QGNH01001493.1	11	9937	11562	1	E											0	False	
QGNH01001493.1_12	QGNH01001493.1	QGNH01001493.1	12	11647	11862	1	E											0	False	
QGNH01001493.1_13	QGNH01001493.1	QGNH01001493.1	13	11855	12136	1	E											0	False	
QGNH01001493.1_14	QGNH01001493.1	QGNH01001493.1	14	12146	13081	1	E								VOG10790	REFSEQ head-to-tail adaptor; Xu	Xu	0	False	
QGNH01001493.1_15	QGNH01001493.1	QGNH01001493.1	15	13084	13680	1	E											0	False	
QGNH01001493.1_16	QGNH01001493.1	QGNH01001493.1	16	13721	13960	1	E											0	False	
QGNH01001493.1_17	QGNH01001493.1	QGNH01001493.1	17	13964	14977	1	D	YP_006546293.1	YP_006546293.1 hypothetical protein Tsac_2852 [Thermoanaerobacterium phage THSA-485A]	False	0.256	108.0	6.329999999999999e-24	Phage tail tube protein [PF18906.3]	VOG00339	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001493.1_18	QGNH01001493.1	QGNH01001493.1	18	15000	15413	1	E											0	False	
QGNH01001493.1_19	QGNH01001493.1	QGNH01001493.1	19	15552	16043	1	E											0	False	
QGNH01001493.1_20	QGNH01001493.1	QGNH01001493.1	20	16040	17695	1	E											0	False	F
QGNH01001493.1_21	QGNH01001493.1	QGNH01001493.1	21	17692	17931	1	E											0	False	F
QGNH01001493.1_22	QGNH01001493.1	QGNH01001493.1	22	17925	20174	1	D							Concanavalin A-like lectin/glucanases superfamily [PF13385.9]				0	False	MKF
QGNH01001493.1_23	QGNH01001493.1	QGNH01001493.1	23	20176	20589	1	E											0	False	F
QGNH01001493.1_24	QGNH01001493.1	QGNH01001493.1	24	20749	21387	1	D							SMP-30/Gluconolactonase/LRE-like region [PF08450.15]				0	False	F
