locus_tag	ftype	length_bp	gene	EC_number	COG	product
GJLEHODE_00001	CDS	2388	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
GJLEHODE_00002	CDS	1041				hypothetical protein
GJLEHODE_00003	CDS	1944				hypothetical protein
GJLEHODE_00004	CDS	3402				hypothetical protein
GJLEHODE_00005	CDS	927				hypothetical protein
GJLEHODE_00006	CDS	912	lpxH	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
GJLEHODE_00007	CDS	405				hypothetical protein
GJLEHODE_00008	CDS	1680	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
GJLEHODE_00009	CDS	855	sigA_1			RNA polymerase sigma factor SigA
GJLEHODE_00010	CDS	843				hypothetical protein
GJLEHODE_00011	CDS	891				hypothetical protein
GJLEHODE_00012	CDS	945				hypothetical protein
GJLEHODE_00013	CDS	927				hypothetical protein
GJLEHODE_00014	CDS	3075	aspS	6.1.1.12		Aspartate--tRNA(Asp/Asn) ligase
GJLEHODE_00015	CDS	1002			COG1702	PhoH-like protein
GJLEHODE_00016	CDS	2283				hypothetical protein
GJLEHODE_00017	CDS	354	ybeY	3.1.-.-		Endoribonuclease YbeY
GJLEHODE_00018	CDS	1323				hypothetical protein
GJLEHODE_00019	CDS	651				hypothetical protein
GJLEHODE_00020	CDS	1479			COG2239	Magnesium transporter MgtE
GJLEHODE_00021	CDS	825	recO			DNA repair protein RecO
GJLEHODE_00022	CDS	888	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
GJLEHODE_00023	CDS	2184	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
GJLEHODE_00024	CDS	3015				hypothetical protein
GJLEHODE_00025	CDS	2367				hypothetical protein
GJLEHODE_00026	CDS	729				hypothetical protein
GJLEHODE_00027	CDS	1704				hypothetical protein
GJLEHODE_00028	CDS	2337				hypothetical protein
GJLEHODE_00029	CDS	2685	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
GJLEHODE_00030	CDS	2292				hypothetical protein
GJLEHODE_00031	CDS	1668				hypothetical protein
GJLEHODE_00032	CDS	852				hypothetical protein
GJLEHODE_00033	CDS	1593				hypothetical protein
GJLEHODE_00034	CDS	1137				hypothetical protein
GJLEHODE_00035	CDS	954	arcC1	2.7.2.2		Carbamate kinase 1
GJLEHODE_00036	CDS	1329	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
GJLEHODE_00037	CDS	495	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
GJLEHODE_00038	CDS	624	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
GJLEHODE_00039	CDS	543				hypothetical protein
GJLEHODE_00040	CDS	456	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
GJLEHODE_00041	CDS	1248	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
GJLEHODE_00042	CDS	465	nrdR		COG1327	Transcriptional repressor NrdR
GJLEHODE_00043	CDS	1023	tatC			Sec-independent protein translocase protein TatC
GJLEHODE_00044	CDS	1005	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
GJLEHODE_00045	CDS	498	rsfS			Ribosomal silencing factor RsfS
GJLEHODE_00046	CDS	1743	argS	6.1.1.19		Arginine--tRNA ligase
GJLEHODE_00047	CDS	906	RBKS	2.7.1.15		Ribokinase
GJLEHODE_00048	CDS	516				hypothetical protein
GJLEHODE_00049	CDS	675	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
GJLEHODE_00050	CDS	156				hypothetical protein
GJLEHODE_00051	CDS	1566	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
GJLEHODE_00052	CDS	1578	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
GJLEHODE_00053	CDS	540	nudC_1	3.6.1.22		NADH pyrophosphatase
GJLEHODE_00054	CDS	594	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
GJLEHODE_00055	CDS	567				hypothetical protein
GJLEHODE_00056	CDS	1491	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
GJLEHODE_00057	CDS	861			COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit 
GJLEHODE_00058	CDS	555	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
GJLEHODE_00059	CDS	708				hypothetical protein
