	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000785.1_1	QGNH01000785.1	QGNH01000785.1	1	47	709	-1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	NP_944253.2	NP_944253.2 DNA methyltransferase [Burkholderia phage Bcep22]	False	0.416	198.0	3.188e-56	C-5 cytosine-specific DNA methylase [PF00145.20]	VOG06057	sp|P36216|MTC1_PBCVI Type II methyltransferase M.CviJI; XhXp	Xh;Xp	0	False	MF
QGNH01000785.1_2	QGNH01000785.1	QGNH01000785.1	2	706	2100	-1	D			YP_010772345.1	YP_010772345.1 terminase large subunit [Methanoculleus virus L4768]	True	0.442	356.0	1.164e-106	Terminase RNaseH-like domain [PF17289.5]	VOG02138	sp|P39786|XTMB_BACSU PBSX phage terminase large subunit; Xr	Xr	0	False	VF
QGNH01000785.1_3	QGNH01000785.1	QGNH01000785.1	3	2113	2316	-1	E													0	False	F
QGNH01000785.1_4	QGNH01000785.1	QGNH01000785.1	4	2318	2584	-1	E													0	False	F
QGNH01000785.1_5	QGNH01000785.1	QGNH01000785.1	5	2581	3219	-1	C	K07474	phage terminase small subunit	YP_009797274.1	YP_009797274.1 terminase small subunit [Faecalibacterium phage FP_Lugh]	False	0.328	80.0	6.281e-16	Terminase small subunit [PF03592.19]	VOG01634	sp|P68928|TERS_BPSF6 Terminase small subunit; Xr	Xr	0	False	VF
QGNH01000785.1_6	QGNH01000785.1	QGNH01000785.1	6	3216	3584	-1	E													0	False	F
QGNH01000785.1_7	QGNH01000785.1	QGNH01000785.1	7	3625	4029	-1	E													0	False	F
QGNH01000785.1_8	QGNH01000785.1	QGNH01000785.1	8	4016	4270	-1	E													0	False	F
QGNH01000785.1_9	QGNH01000785.1	QGNH01000785.1	9	4260	4454	-1	E													0	False	F
QGNH01000785.1_10	QGNH01000785.1	QGNH01000785.1	10	4451	4771	-1	E													0	False	F
QGNH01000785.1_11	QGNH01000785.1	QGNH01000785.1	11	4768	4893	-1	E													0	False	F
QGNH01000785.1_12	QGNH01000785.1	QGNH01000785.1	12	4890	5174	-1	E													0	False	F
QGNH01000785.1_13	QGNH01000785.1	QGNH01000785.1	13	5171	5380	-1	E													0	False	
QGNH01000785.1_14	QGNH01000785.1	QGNH01000785.1	14	5377	5586	-1	E													0	False	
QGNH01000785.1_15	QGNH01000785.1	QGNH01000785.1	15	5618	5881	-1	E													0	False	
QGNH01000785.1_16	QGNH01000785.1	QGNH01000785.1	16	5910	6050	-1	E													0	False	
QGNH01000785.1_17	QGNH01000785.1	QGNH01000785.1	17	6047	6235	-1	E													0	False	
QGNH01000785.1_18	QGNH01000785.1	QGNH01000785.1	18	6298	6615	-1	E													1	False	
QGNH01000785.1_19	QGNH01000785.1	QGNH01000785.1	19	6612	6968	-1	D			YP_005098022.1	YP_005098022.1 DUF1064 domain-containing protein [Salmonella phage SPN1S]	False	0.504	101.0	1.4629999999999999e-24	Protein of unknown function (DUF1064) [PF06356.14]	VOG02388	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000785.1_20	QGNH01000785.1	QGNH01000785.1	20	6955	7332	-1	E													0	False	
QGNH01000785.1_21	QGNH01000785.1	QGNH01000785.1	21	7374	7616	-1	E													0	False	
QGNH01000785.1_22	QGNH01000785.1	QGNH01000785.1	22	7613	8023	-1	E										VOG02548	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000785.1_23	QGNH01000785.1	QGNH01000785.1	23	8023	8301	-1	E													0	False	
QGNH01000785.1_24	QGNH01000785.1	QGNH01000785.1	24	8298	8789	-1	E													0	False	
QGNH01000785.1_25	QGNH01000785.1	QGNH01000785.1	25	8786	9202	-1	E			YP_010052797.1	YP_010052797.1 hypothetical protein KE333_gp48 [Ralstonia phage Bakoly]	False	0.44	87.0	2.836e-19		VOG35238	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000785.1_26	QGNH01000785.1	QGNH01000785.1	26	9199	9555	-1	E													0	False	
QGNH01000785.1_27	QGNH01000785.1	QGNH01000785.1	27	9590	9811	-1	E													0	False	
QGNH01000785.1_28	QGNH01000785.1	QGNH01000785.1	28	9822	10766	-1	C	K07455	recombination protein RecT	YP_008240347.1	YP_008240347.1 RecT-like ssDNA annealing protein [Thermus phage phi OH2]	False	0.277	98.0	5.461e-21	RecT family [PF03837.17]	VOG08192	sp|P03698|VBET_LAMBD Recombination protein bet; Xr	Xr	0	False	V
QGNH01000785.1_29	QGNH01000785.1	QGNH01000785.1	29	10763	11017	-1	E													0	False	
QGNH01000785.1_30	QGNH01000785.1	QGNH01000785.1	30	11014	11511	-1	E													0	False	
QGNH01000785.1_31	QGNH01000785.1	QGNH01000785.1	31	11560	12000	-1	E													0	False	
QGNH01000785.1_32	QGNH01000785.1	QGNH01000785.1	32	11997	12404	-1	D			YP_010078786.1	YP_010078786.1 endonuclease [Ralstonia phage GP4]	False	0.523	95.0	3.382e-22	HNH endonuclease [PF13392.9]; Zinc-binding loop region of homing endonuclease [PF05551.14]	VOG00678	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000785.1_33	QGNH01000785.1	QGNH01000785.1	33	12401	12649	-1	D									Helix-turn-helix domain [PF13560.9]; Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]				0	False	
QGNH01000785.1_34	QGNH01000785.1	QGNH01000785.1	34	12925	13596	-1	E													0	False	
QGNH01000785.1_35	QGNH01000785.1	QGNH01000785.1	35	13632	14456	-1	E													0	False	
QGNH01000785.1_36	QGNH01000785.1	QGNH01000785.1	36	14481	14849	-1	E													0	False	
QGNH01000785.1_37	QGNH01000785.1	QGNH01000785.1	37	14853	17672	-1	E													0	False	F
QGNH01000785.1_38	QGNH01000785.1	QGNH01000785.1	38	17683	18330	-1	E													0	False	F
QGNH01000785.1_39	QGNH01000785.1	QGNH01000785.1	39	18327	19760	-1	E													0	False	F
QGNH01000785.1_40	QGNH01000785.1	QGNH01000785.1	40	19762	20163	-1	E													0	False	F
QGNH01000785.1_41	QGNH01000785.1	QGNH01000785.1	41	20160	20363	-1	E													0	False	F
