	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000320.1_1	QGNH01000320.1	QGNH01000320.1	1	23	310	-1	E											0	False	F
QGNH01000320.1_2	QGNH01000320.1	QGNH01000320.1	2	307	1725	-1	D	YP_009222582.1	YP_009222582.1 head closure Hc3 [Rhodoferax phage P26218]	False	0.376	300.0	2.591e-87	Phage stabilisation protein [PF11134.11]	VOG10156	sp|P26749|VG10_BPP22 Packaged DNA stabilization protein gp10; Xh	Xh	0	False	F
QGNH01000320.1_3	QGNH01000320.1	QGNH01000320.1	3	1725	2282	-1	E								VOG12454	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000320.1_4	QGNH01000320.1	QGNH01000320.1	4	2465	2860	-1	E											0	False	F
QGNH01000320.1_5	QGNH01000320.1	QGNH01000320.1	5	2885	4084	-1	D	YP_009222587.1	YP_009222587.1 major head protein [Rhodoferax phage P26218]	True	0.51	383.0	7.218e-117	P22 coat protein - gene protein 5 [PF11651.11]	VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xr;Xs	0	False	VF
QGNH01000320.1_6	QGNH01000320.1	QGNH01000320.1	6	4097	4966	-1	E											0	False	F
QGNH01000320.1_7	QGNH01000320.1	QGNH01000320.1	7	5044	5358	1	E											0	False	
QGNH01000320.1_8	QGNH01000320.1	QGNH01000320.1	8	5355	7208	-1	E											0	False	
QGNH01000320.1_9	QGNH01000320.1	QGNH01000320.1	9	7212	8477	-1	E	YP_112509.1	YP_112509.1 hypothetical protein PHG11b_33 [Flavobacterium phage 11b]	False	0.238	80.0	1.456e-14					0	False	F
QGNH01000320.1_10	QGNH01000320.1	QGNH01000320.1	10	8479	9078	-1	E	YP_010670401.1	YP_010670401.1 hypothetical protein PQC14_gp151 [Synechococcus phage S-H38]	False	0.518	72.0	2.824e-13		VOG03176	REFSEQ virion structural protein; Xu	Xu	0	False	F
QGNH01000320.1_11	QGNH01000320.1	QGNH01000320.1	11	9080	11323	-1	D	YP_007518354.1	YP_007518354.1 portal protein [Vibrio phage VvAW1]	False	0.241	182.0	1.7719999999999998e-45	Phage P22-like portal protein [PF16510.8]	VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xp;Xh;Xr;Xs	0	False	VF
QGNH01000320.1_12	QGNH01000320.1	QGNH01000320.1	12	11434	12666	-1	D	YP_579204.1	YP_579204.1 terminase large subunit [Streptomyces phage mu1/6]	False	0.414	144.0	2.624e-35	Terminase RNaseH-like domain [PF17289.5]; Phage terminase large subunit [PF04466.16]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG34480	REFSEQ terminase large subunit; Xu	Xu	0	False	F
