	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000250.1_1	QGNH01000250.1	QGNH01000250.1	1	2	145	1	E																	0	False	F
QGNH01000250.1_2	QGNH01000250.1	QGNH01000250.1	2	147	335	1	E																	0	False	F
QGNH01000250.1_3	QGNH01000250.1	QGNH01000250.1	3	335	535	1	E																	0	False	F
QGNH01000250.1_4	QGNH01000250.1	QGNH01000250.1	4	474	1001	1	C	K07474	phage terminase small subunit	YP_010078459.1	YP_010078459.1 terminase small subunit [Ralstonia phage Gerry]	False	0.423	111.0	7.540000000000001e-27	Terminase small subunit [PF03592.19]					VOG01634	sp|P68928|TERS_BPSF6 Terminase small subunit; Xr	Xr	0	False	VF
QGNH01000250.1_5	QGNH01000250.1	QGNH01000250.1	5	970	2451	1	E			YP_007237177.1	YP_007237177.1 putative terminase large subunit [Pseudomonas phage AF]	True	0.516	477.0	9.069e-148						VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000250.1_6	QGNH01000250.1	QGNH01000250.1	6	2455	2940	1	E																	0	False	F
QGNH01000250.1_7	QGNH01000250.1	QGNH01000250.1	7	2983	3240	1	E																	0	False	F
QGNH01000250.1_8	QGNH01000250.1	QGNH01000250.1	8	3242	4903	1	D			NP_958690.1	NP_958690.1 head-tail adaptor [Bordetella phage BPP-1]	True	0.58	599.0	6.199999999999999e-189	Bacteriophage head to tail connecting protein [PF12236.11]					VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xr;Xs;Xp	0	False	VF
QGNH01000250.1_9	QGNH01000250.1	QGNH01000250.1	9	4945	5259	1	E														VOG01457	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000250.1_10	QGNH01000250.1	QGNH01000250.1	10	5234	5812	1	E			NP_958687.1	NP_958687.1 protease [Bordetella phage BPP-1]	False	0.416	114.0	8.383000000000001e-28						VOG10710	REFSEQ protease; Xu	Xu	0	False	
QGNH01000250.1_11	QGNH01000250.1	QGNH01000250.1	11	5822	6850	1	E			YP_512264.1	YP_512264.1 major head protein [Escherichia phage phiV10]	True	0.563	362.0	6.211e-111						VOG02257	REFSEQ major head protein; Xu	Xu	0	False	
QGNH01000250.1_12	QGNH01000250.1	QGNH01000250.1	12	6903	7406	-1	D			YP_010101598.1	YP_010101598.1 endonuclease VII [Streptomyces phage EGole]	False	0.423	60.0	1.681e-09	Recombination endonuclease VII [PF02945.18]								0	False	
QGNH01000250.1_13	QGNH01000250.1	QGNH01000250.1	13	7506	7976	1	E																	0	False	
QGNH01000250.1_14	QGNH01000250.1	QGNH01000250.1	14	7989	8144	1	E																	0	False	
QGNH01000250.1_15	QGNH01000250.1	QGNH01000250.1	15	8188	10611	1	E																	0	False	
QGNH01000250.1_16	QGNH01000250.1	QGNH01000250.1	16	10793	10963	1	E																	0	False	
QGNH01000250.1_17	QGNH01000250.1	QGNH01000250.1	17	11013	11399	1	E																	0	False	
QGNH01000250.1_18	QGNH01000250.1	QGNH01000250.1	18	11522	11947	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009844891.1	YP_009844891.1 endolysin [Nodularia phage vB_NspS-kac68v161]	False	0.419	111.0	1.055e-27	Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	
QGNH01000250.1_19	QGNH01000250.1	QGNH01000250.1	19	11944	12123	1	E																	0	False	
QGNH01000250.1_20	QGNH01000250.1	QGNH01000250.1	20	12104	12250	1	E																	0	False	F
QGNH01000250.1_21	QGNH01000250.1	QGNH01000250.1	21	12213	12356	1	E																	0	False	F
QGNH01000250.1_22	QGNH01000250.1	QGNH01000250.1	22	12419	12943	1	E																	0	False	F
QGNH01000250.1_23	QGNH01000250.1	QGNH01000250.1	23	12936	13532	1	E																	0	False	F
QGNH01000250.1_24	QGNH01000250.1	QGNH01000250.1	24	13647	15350	1	E			NP_958678.1	NP_958678.1 tail protein [Bordetella phage BPP-1]	False	0.405	126.0	1.828e-28						VOG35488	REFSEQ tail fiber protein; Xu	Xu	0	False	F
QGNH01000250.1_25	QGNH01000250.1	QGNH01000250.1	25	15350	15979	1	E			NP_958683.1	NP_958683.1 tail protein [Bordetella phage BPP-1]	False	0.427	159.0	4.81e-43									0	False	F
QGNH01000250.1_26	QGNH01000250.1	QGNH01000250.1	26	15972	17198	1	E			NP_958682.1	NP_958682.1 tail protein [Bordetella phage BPP-1]	True	0.543	422.0	2.455e-130									0	False	F
