	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001411.1_1	QGNH01001411.1	QGNH01001411.1	1	1	105	1	E																	0	False	F
QGNH01001411.1_2	QGNH01001411.1	QGNH01001411.1	2	175	357	1	E																	0	False	F
QGNH01001411.1_3	QGNH01001411.1	QGNH01001411.1	3	314	1984	-1	D									Collagen triple helix repeat (20 copies) [PF01391.21]					VOG01091	sp|B4YNE6|V6_SPTNK Collagen-like protein V6; Xu	Xu	0	False	F
QGNH01001411.1_4	QGNH01001411.1	QGNH01001411.1	4	1981	2769	-1	E																	0	False	F
QGNH01001411.1_5	QGNH01001411.1	QGNH01001411.1	5	2857	4035	1	D									Glycosyltransferase like family 2 [PF13641.9]; Glycosyl transferase family 2 [PF00535.29]; ubiE/COQ5 methyltransferase family [PF01209.21]; Methyltransferase domain [PF13489.9]; Methyltransferase domain [PF08241.15]; Glycosyltransferase like family 2 [PF10111.12]	GT2_Glycos_transf_2	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-); UDP-GlcA: N-acetylglucosaminyl-proteoglycan beta-1,4-glucuronosyltransferase (EC 2.4.1.225); [inverting] UDP-Glc: glycocin S-beta-glucosyltransferase (EC 2.4.1.-); [inverting] UDP-Glc: protein O-beta-glucosyltransferase (EC 2.4.1.-)		GT2_Glycos_transf_2.hmm				0	False	MF
QGNH01001411.1_6	QGNH01001411.1	QGNH01001411.1	6	4032	4523	1	E																	0	False	F
QGNH01001411.1_7	QGNH01001411.1	QGNH01001411.1	7	4583	4726	1	E																	0	False	F
QGNH01001411.1_8	QGNH01001411.1	QGNH01001411.1	8	4728	5546	1	E			YP_001497402.1	YP_001497402.1 hypothetical protein NY2A_B206L [Paramecium bursaria Chlorella virus NY2A]	False	0.35	89.0	4.342e-18						VOG00048	sp|P13299|TEV1_BPT4 Intron-associated endonuclease 1; Xh	Xh	0	False	F
QGNH01001411.1_9	QGNH01001411.1	QGNH01001411.1	9	5556	8513	1	C	K00737	beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]	YP_009173434.1	YP_009173434.1 SAM-dependent methyltransferase [Chrysochromulina ericina virus]	False	0.381	174.0	2.3680000000000006e-42	Glycosyltransferase family 17 [PF04724.16]; Glycosyltransferase like family 2 [PF13641.9]; Methyltransferase domain [PF13578.9]; Glycosyl transferase family 2 [PF00535.29]; Macrocin-O-methyltransferase (TylF) [PF05711.14]; Methyltransferase domain [PF08241.15]; Methyltransferase domain [PF13489.9]; Methyltransferase domain [PF13649.9]; ubiE/COQ5 methyltransferase family [PF01209.21]; Methyltransferase domain [PF13847.9]	GT17; GT2_Glycos_transf_2	GT17 beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase (EC 2.4.1.144).; GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-); UDP-GlcA: N-acetylglucosaminyl-proteoglycan beta-1,4-glucuronosyltransferase (EC 2.4.1.225); [inverting] UDP-Glc: glycocin S-beta-glucosyltransferase (EC 2.4.1.-); [inverting] UDP-Glc: protein O-beta-glucosyltransferase (EC 2.4.1.-)	2.4.1.144	GT17.hmm	VOG18555	REFSEQ hypothetical protein; Xu	Xu	0	False	MK
QGNH01001411.1_10	QGNH01001411.1	QGNH01001411.1	10	8514	9638	-1	E			YP_009352644.1	YP_009352644.1 endonuclease VII [Kaumoebavirus]	False	0.315	106.0	5.44e-23						VOG02202	sp|Q5UPT5|YL246_MIMIV Uncharacterized protein L246; Xu	Xu	0	False	
QGNH01001411.1_11	QGNH01001411.1	QGNH01001411.1	11	9852	10895	1	D									Glycosyltransferase like family 2 [PF13641.9]								0	False	
QGNH01001411.1_12	QGNH01001411.1	QGNH01001411.1	12	10929	11132	1	E																	0	False	
QGNH01001411.1_13	QGNH01001411.1	QGNH01001411.1	13	11157	11603	1	E																	0	False	
QGNH01001411.1_14	QGNH01001411.1	QGNH01001411.1	14	11612	11863	1	E																	0	False	
QGNH01001411.1_15	QGNH01001411.1	QGNH01001411.1	15	11886	12668	1	D									PD-(D/E)XK nuclease superfamily [PF12705.10]					VOG00510	sp|O64262|VG69_BPMD2 Gene 69 protein; Xu	Xu	0	False	
QGNH01001411.1_16	QGNH01001411.1	QGNH01001411.1	16	12692	13576	1	C	K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	YP_717729.1	YP_717729.1 DNA methyltransferase [Synechococcus phage syn9]	False	0.488	249.0	1.179e-72	DNA methylase [PF01555.21]					VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	
QGNH01001411.1_17	QGNH01001411.1	QGNH01001411.1	17	13630	14163	1	D			YP_010671395.1	YP_010671395.1 HNH endonuclease [Rhizobium phage RHph_Y65]	False	0.385	96.0	6.382e-22	HNH endonuclease [PF14279.9]; HNH endonuclease [PF01844.26]; HNH endonuclease [PF13395.9]					VOG00284	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01001411.1_18	QGNH01001411.1	QGNH01001411.1	18	14478	14960	1	E																	0	False	
QGNH01001411.1_19	QGNH01001411.1	QGNH01001411.1	19	14970	16610	1	E			YP_009212352.1	YP_009212352.1 baseplate hub subunit and tail lysozyme [Sinorhizobium phage phiN3]	False	0.192	65.0	1.121e-09									0	False	
QGNH01001411.1_20	QGNH01001411.1	QGNH01001411.1	20	16647	17036	1	C	K06903	uncharacterized protein	YP_010077070.1	YP_010077070.1 baseplate wedge subunit [Yersinia phage fPS-2]	False	0.357	75.0	3.467e-15	Baseplate wedge protein gp25 [PF04965.17]					VOG00875	sp|P09425|BP25_BPT4 Baseplate wedge protein gp25; XhXs	Xh;Xs	0	False	V
QGNH01001411.1_21	QGNH01001411.1	QGNH01001411.1	21	17056	20715	1	E																	0	False	
QGNH01001411.1_22	QGNH01001411.1	QGNH01001411.1	22	20725	26601	1	E																	0	False	F
QGNH01001411.1_23	QGNH01001411.1	QGNH01001411.1	23	26706	28034	1	E			YP_009352644.1	YP_009352644.1 endonuclease VII [Kaumoebavirus]	False	0.308	95.0	3.276e-19						VOG02202	sp|Q5UPT5|YL246_MIMIV Uncharacterized protein L246; Xu	Xu	0	False	F
