	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000693.1_1	QGNH01000693.1	QGNH01000693.1	1	1	741	-1	D			YP_010670587.1	YP_010670587.1 tail fiber protein; Ig-domain containing [Synechococcus phage S-H34]	False	0.304	111.0	4.344e-26	Phage Tail Collar Domain [PF07484.15]				0	False	F
QGNH01000693.1_2	QGNH01000693.1	QGNH01000693.1	2	752	1393	-1	D			YP_010764140.1	YP_010764140.1 hypothetical protein QE337_gp074 [Pseudomonas phage HJ01]	False	0.254	67.0	2.085e-11	Protein of unknown function (DUF2612) [PF11041.11]				0	False	F
QGNH01000693.1_3	QGNH01000693.1	QGNH01000693.1	3	1396	2349	-1	E			YP_010766630.1	YP_010766630.1 baseplate J-like protein [Pseudomonas phage M5.1]	False	0.313	107.0	7.667e-24					0	False	F
QGNH01000693.1_4	QGNH01000693.1	QGNH01000693.1	4	2352	2819	-1	E													0	False	F
QGNH01000693.1_5	QGNH01000693.1	QGNH01000693.1	5	2816	3169	-1	E													0	False	F
QGNH01000693.1_6	QGNH01000693.1	QGNH01000693.1	6	3166	3840	-1	D			YP_009191628.1	YP_009191628.1 baseplate spike [Salmonella phage SEN34]	False	0.337	109.0	1.042e-25	Phage protein Gp138 N-terminal domain [PF18352.4]	VOG00324	sp|P31340|SPIKE_BPP2 Spike protein; XhXpXs	Xp;Xh;Xs	0	False	VF
QGNH01000693.1_7	QGNH01000693.1	QGNH01000693.1	7	3837	4904	-1	E			YP_010683653.1	YP_010683653.1 putative lytic transglycosylase [Klebsiella phage vB_KpnM_15-38_KLPPOU148]	False	0.2	66.0	2.58e-10		VOG01442	REFSEQ baseplate hub; Xu	Xu	0	False	F
QGNH01000693.1_8	QGNH01000693.1	QGNH01000693.1	8	4901	5248	-1	E										VOG00258	REFSEQ virion structural protein; Xu	Xu	0	False	F
QGNH01000693.1_9	QGNH01000693.1	QGNH01000693.1	9	5257	5982	-1	E										VOG01485	REFSEQ tail fiber protein; Xu	Xu	0	False	
QGNH01000693.1_10	QGNH01000693.1	QGNH01000693.1	10	5992	7491	-1	E			YP_007006443.1	YP_007006443.1 tail fiber protein/ lysozyme [Vibrio phage vB_VchM-138]	False	0.252	68.0	1.023e-10		VOG00434	REFSEQ lytic tail protein; Xu	Xu	0	False	
