	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001425.1_1	QGNH01001425.1	QGNH01001425.1	1	1	102	1	E																	0	False	F
QGNH01001425.1_2	QGNH01001425.1	QGNH01001425.1	2	387	1382	1	C	K14059	integrase	YP_293708.1	YP_293708.1 integrase [Burkholderia phage phiE52237]	False	0.402	228.0	7.686e-65	Phage integrase family [PF00589.25]; Phage integrase SAM-like domain [PF13102.9]					VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	False	VF
QGNH01001425.1_3	QGNH01001425.1	QGNH01001425.1	3	1703	1879	1	E																	0	False	F
QGNH01001425.1_4	QGNH01001425.1	QGNH01001425.1	4	1838	2305	-1	E																	0	False	F
QGNH01001425.1_5	QGNH01001425.1	QGNH01001425.1	5	2302	3174	-1	D									Polysaccharide lyase [PF14099.9]								0	False	F
QGNH01001425.1_6	QGNH01001425.1	QGNH01001425.1	6	3171	3662	-1	E																	0	False	F
QGNH01001425.1_7	QGNH01001425.1	QGNH01001425.1	7	3662	3874	-1	E																	0	False	F
QGNH01001425.1_8	QGNH01001425.1	QGNH01001425.1	8	3947	4354	-1	D			YP_009784225.1	YP_009784225.1 DNA transfer protein [Enterobacteria phage IME_EC2]	False	0.329	64.0	2.073e-11	Transglycosylase SLT domain [PF01464.23]	GH23	GH23 lysozyme type G (EC 3.2.1.17); peptidoglycan lyase (EC 4.2.2.n1) also known in the literature as peptidoglycan lytic transglycosylase; chitinase (EC 3.2.1.14)	3.2.1.17,3.2.1.17_or_4.2.2.n1,4.2.2.n1	GH23.hmm				0	False	F
QGNH01001425.1_9	QGNH01001425.1	QGNH01001425.1	9	4381	4539	-1	E																	0	False	F
QGNH01001425.1_10	QGNH01001425.1	QGNH01001425.1	10	4536	4703	-1	D									Protein of unknown function (DUF3309) [PF11752.11]								0	False	F
QGNH01001425.1_11	QGNH01001425.1	QGNH01001425.1	11	4713	5453	-1	E			YP_009222576.1	YP_009222576.1 hypothetical protein AXJ08_gp26 [Rhodoferax phage P26218]	False	0.601	103.0	2.83e-23									0	False	F
QGNH01001425.1_12	QGNH01001425.1	QGNH01001425.1	12	5461	7656	-1	E																	0	False	
QGNH01001425.1_13	QGNH01001425.1	QGNH01001425.1	13	7659	9206	-1	E																	0	False	
QGNH01001425.1_14	QGNH01001425.1	QGNH01001425.1	14	9206	9964	-1	E			YP_009222579.1	YP_009222579.1 DNA ejection [Rhodoferax phage P26218]	False	0.388	150.0	3.16e-39						VOG01328	sp|Q01074|GP7_BPP22 Internal virion protein gp7; XhXpXrXs	Xp;Xh;Xs;Xr	0	False	V
QGNH01001425.1_15	QGNH01001425.1	QGNH01001425.1	15	9961	10422	-1	E			YP_008853927.1	YP_008853927.1 short tail fiber protein [Ralstonia phage RSB3]	False	0.352	76.0	4.385e-15						VOG01980	REFSEQ short tail fiber protein; Xu	Xu	0	False	
