	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001413.1_1	QGNH01001413.1	QGNH01001413.1	1	3	2276	-1	E																				0	False	F
QGNH01001413.1_2	QGNH01001413.1	QGNH01001413.1	2	2296	2517	-1	E																				0	False	F
QGNH01001413.1_3	QGNH01001413.1	QGNH01001413.1	3	2530	2820	-1	D																Phage tail assembly chaperone protein, TAC [PF09550.13]				0	False	F
QGNH01001413.1_4	QGNH01001413.1	QGNH01001413.1	4	2859	3221	-1	E																				0	False	F
QGNH01001413.1_5	QGNH01001413.1	QGNH01001413.1	5	3288	3482	-1	E																				0	False	F
QGNH01001413.1_6	QGNH01001413.1	QGNH01001413.1	6	3510	3875	-1	E																				0	False	F
QGNH01001413.1_7	QGNH01001413.1	QGNH01001413.1	7	3915	4442	-1	E																				0	False	F
QGNH01001413.1_8	QGNH01001413.1	QGNH01001413.1	8	4762	5490	-1	E																				0	False	F
QGNH01001413.1_9	QGNH01001413.1	QGNH01001413.1	9	5558	5971	-1	D																Protein of unknown function (DUF3168) [PF11367.11]				0	False	
QGNH01001413.1_10	QGNH01001413.1	QGNH01001413.1	10	5972	6550	-1	D																Phage head-tail joining protein [PF05521.14]				0	False	
QGNH01001413.1_11	QGNH01001413.1	QGNH01001413.1	11	6553	7434	-1	E																				0	False	
QGNH01001413.1_12	QGNH01001413.1	QGNH01001413.1	12	7492	7983	-1	E																				0	False	
QGNH01001413.1_13	QGNH01001413.1	QGNH01001413.1	13	8102	8545	-1	E																				0	False	
