locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_007497_123_512_-	K07451	K07451			phrog_589	VOG01580	PHROG:phrog_589	107	5.6e-27	86.1		HNH endonuclease
NC_007497_730_1320_-												Hypothetical
NC_007497_1366_1614_-					phrog_12352	VOG24433	VOG:VOG24433	71	5.8e-39	123.9		REFSEQ gp3
NC_007497_1611_1955_-					phrog_12620	VOG24432	VOG:VOG24432	108	7.9e-67	214.5		REFSEQ gp4
NC_007497_1946_2389_-					phrog_131	VOG00669	VOG:VOG00669	135	4e-31	99.6		sp|P68661|YBCO_ECOLI Putative nuclease YbcO
NC_007497_2386_2967_-		K21885	COG2345				COG:COG2345	155	5.5e-10	31.2		; 
NC_007497_2964_3434_-												Hypothetical
NC_007497_3434_3973_-		K01156			phrog_190	VOG02388	VOG:VOG02388	179	6.6e-36	115.5		REFSEQ hypothetical protein
NC_007497_3994_4170_-												Hypothetical
NC_007497_4167_4814_-												Hypothetical
NC_007497_4811_5548_-					phrog_11896	VOG00234	PHROG:phrog_11896	245	1.9e-80	261.7		primosomal protein
NC_007497_5899_6345_-					phrog_101	VOG01498	VOG:VOG01498	148	1.2e-45	147.5		sp|P21316|YR7B_ECOLX Protein ORFb in retron Ec67
NC_007497_6534_6770_+												Hypothetical
NC_007497_6813_7004_-												Hypothetical
NC_007497_7038_7379_+												Hypothetical
NC_007497_7463_7834_+					phrog_585	VOG04904	VOG:VOG04904	123	2.2e-34	110.3		REFSEQ DUF2513 domain-containing protein
NC_007497_7842_8315_+												Hypothetical
NC_007497_8377_8814_+		K22300	COG2932		phrog_8		PHROG:phrog_8	145	5.9e-15	47.6		transcriptional regulator
NC_007497_9420_9956_+												Hypothetical
NC_007497_9980_10147_+												Hypothetical
NC_007497_10367_10705_-												Hypothetical
NC_007497_10946_11359_+												Hypothetical
NC_007497_11533_11775_-												Hypothetical
NC_007497_11989_12165_+												Hypothetical
NC_007497_12275_12658_-												Hypothetical
NC_007497_13277_14023_+					phrog_18326	VOG04555	VOG:VOG04555	248	8.2e-87	250.5		REFSEQ hypothetical protein
NC_007497_14052_14396_+												Hypothetical
NC_007497_14444_14719_+												Hypothetical
NC_007497_14716_15033_+						VOG00040	VOG:VOG00040	105	7.5e-10	31.0		sp|P14107|Y8K6_BPP22 Uncharacterized 8.6 kDa protein in ral-gp17 intergenic region
NC_007497_15033_15347_+					phrog_8421	VOG00213	VOG:VOG00213	104	1.2e-29	94.9		REFSEQ hypothetical protein
NC_007497_15705_15866_-												Hypothetical
NC_007497_15867_16397_+					phrog_111	VOG00172	PHROG:phrog_111	176	2.5e-44	143.1		DNA methyltransferase
NC_007497_16416_16766_+												Hypothetical
NC_007497_16763_17947_+												Hypothetical
NC_007497_18502_18762_+												Hypothetical
NC_007497_18763_19206_+												Hypothetical
NC_007497_19203_19622_+			COG1403		phrog_2118	VOG00093	PHROG:phrog_2118	139	2.4e-41	132.7		HNH endonuclease
NC_007497_19762_20049_+						VOG35617	VOG:VOG35617	95	1.4e-59	190.1		REFSEQ gp52
NC_007497_20206_21888_+		K06400	COG1961		phrog_95	VOG00303	VOG:VOG00303	560	1.9e-80	263.1		sp|P03014|PINE_ECOLI Serine recombinase PinE
