	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001291.1_1	QGNH01001291.1	QGNH01001291.1	1	1	210	1	E																	0	False	F
QGNH01001291.1_2	QGNH01001291.1	QGNH01001291.1	2	1192	2346	-1	D									Acyl-CoA dehydrogenase, C-terminal domain [PF00441.27]; Acyl-CoA dehydrogenase, middle domain [PF02770.22]; Acyl-CoA dehydrogenase, N-terminal domain [PF02771.19]								0	False	MKFB
QGNH01001291.1_3	QGNH01001291.1	QGNH01001291.1	3	2411	3631	-1	D									Acyl-CoA dehydrogenase, C-terminal domain [PF00441.27]; Acyl-CoA dehydrogenase, middle domain [PF02770.22]; Acyl-CoA dehydrogenase, C-terminal domain [PF08028.14]; Acyl-CoA dehydrogenase, N-terminal domain [PF02771.19]								0	False	MKFB
QGNH01001291.1_4	QGNH01001291.1	QGNH01001291.1	4	3701	4789	-1	C	K00055	aryl-alcohol dehydrogenase [EC:1.1.1.90]	YP_004322344.1	YP_004322344.1 zinc containing alcohol dehydrogenase superfamily [Synechococcus phage S-SM2]	False	0.232	105.0	8.095e-23	Alcohol dehydrogenase GroES-like domain [PF08240.15]; Zinc-binding dehydrogenase [PF00107.29]					VOG09811	sp|Q5UQG2|YL498_MIMIV Probable zinc-type alcohol dehydrogenase-like protein L498; XhXs	Xs;Xh	1	False	VMFB
QGNH01001291.1_5	QGNH01001291.1	QGNH01001291.1	5	4813	6264	-1	D									Aldehyde dehydrogenase family [PF00171.25]								0	False	MKFB
QGNH01001291.1_6	QGNH01001291.1	QGNH01001291.1	6	7015	7425	-1	E																	0	False	
QGNH01001291.1_7	QGNH01001291.1	QGNH01001291.1	7	7438	7917	-1	D									Helix-turn-helix domain [PF12844.10]								0	False	
QGNH01001291.1_8	QGNH01001291.1	QGNH01001291.1	8	8398	9195	1	C	K03497	ParB family transcriptional regulator, chromosome partitioning protein	YP_010665122.1	YP_010665122.1 ParB-like partition protein [Ochrobactrum phage POA1180]	False	0.302	110.0	1.883e-25	ParB/Sulfiredoxin domain [PF02195.21]					VOG00403	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001291.1_9	QGNH01001291.1	QGNH01001291.1	9	9192	9521	1	E																	0	False	
QGNH01001291.1_10	QGNH01001291.1	QGNH01001291.1	10	9518	9610	1	E																	0	False	
QGNH01001291.1_11	QGNH01001291.1	QGNH01001291.1	11	10012	10389	1	E																	0	False	
QGNH01001291.1_12	QGNH01001291.1	QGNH01001291.1	12	10440	12344	1	D			YP_009285895.1	YP_009285895.1 Mu transposase C-terminal domain-containing protein [Rhodovulum phage vB_RhkS_P1]	True	0.396	422.0	1.276e-126	Bacteriophage Mu transposase [PF02914.18]; Mu DNA binding, I gamma subdomain [PF09039.14]; Mu DNA-binding domain [PF02316.19]; Mu transposase, C-terminal [PF09299.14]					VOG00376	sp|P16942|T629_SHISO Transposase for insertion sequence element IS629; Xr	Xr	0	False	V
QGNH01001291.1_13	QGNH01001291.1	QGNH01001291.1	13	12387	13385	1	D			NP_050608.1	NP_050608.1 DNA transposition protein [Escherichia phage Mu]	False	0.365	182.0	7.181e-49	Mu B transposition protein, C terminal [PF09077.14]; AAA domain [PF13401.9]; Bacterial TniB protein [PF05621.14]					VOG02271	sp|P03763|TARGB_BPMU ATP-dependent target DNA activator B; XhXr	Xr;Xh	0	False	V
QGNH01001291.1_14	QGNH01001291.1	QGNH01001291.1	14	13382	13732	1	E																	0	False	
QGNH01001291.1_15	QGNH01001291.1	QGNH01001291.1	15	13729	13935	1	E																	0	False	
QGNH01001291.1_16	QGNH01001291.1	QGNH01001291.1	16	14085	14633	1	D			YP_009274600.1	YP_009274600.1 host nuclease inhibitor [Pseudomonas phage JBD93]	False	0.452	138.0	2.813e-36	Bacteriophage Mu Gam like protein [PF07352.15]					VOG02333	sp|P06023|GAM_BPMU Putative DNA ends protecting protein gam; XhXp	Xh;Xp	0	False	
QGNH01001291.1_17	QGNH01001291.1	QGNH01001291.1	17	14633	14806	1	E																	0	False	
QGNH01001291.1_18	QGNH01001291.1	QGNH01001291.1	18	14803	15075	1	E																	0	False	
QGNH01001291.1_19	QGNH01001291.1	QGNH01001291.1	19	15072	15569	1	D			YP_024675.1	YP_024675.1 regulatory protein GemA [Burkholderia phage BcepMu]	False	0.386	90.0	6.247e-20	Bacteriophage Mu, GemA protein [PF06252.15]					VOG04428	sp|P24796|GEMA_BPD10 GemA protein; XhXp	Xh;Xp	0	False	
QGNH01001291.1_20	QGNH01001291.1	QGNH01001291.1	20	15566	15907	1	E																	0	False	
QGNH01001291.1_21	QGNH01001291.1	QGNH01001291.1	21	16049	16528	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_001700672.1	YP_001700672.1 bacteriophage lysis protein; endolysin; lysozyme [Phage Gifsy-2]	False	0.372	96.0	6.246999999999999e-22	Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	
QGNH01001291.1_22	QGNH01001291.1	QGNH01001291.1	22	16525	17124	1	E																	0	False	
QGNH01001291.1_23	QGNH01001291.1	QGNH01001291.1	23	17121	17294	1	E																	0	False	
QGNH01001291.1_24	QGNH01001291.1	QGNH01001291.1	24	17314	17568	1	E																	0	False	
QGNH01001291.1_25	QGNH01001291.1	QGNH01001291.1	25	17537	17923	1	E																	0	False	
QGNH01001291.1_26	QGNH01001291.1	QGNH01001291.1	26	17932	18249	1	E																	0	False	
QGNH01001291.1_27	QGNH01001291.1	QGNH01001291.1	27	18253	18615	1	E																	0	False	
QGNH01001291.1_28	QGNH01001291.1	QGNH01001291.1	28	18615	18914	1	E			NP_050630.1	NP_050630.1 hypothetical protein Mup26 [Escherichia phage Mu]	False	0.4	67.0	4.226e-13						VOG01421	sp|Q9T1W8|GP26_BPMU Uncharacterized protein gp26; Xh	Xh	0	False	
QGNH01001291.1_29	QGNH01001291.1	QGNH01001291.1	29	19035	19562	1	D									Bacteriophage Mu, Gp27 [PF11985.11]								0	False	
QGNH01001291.1_30	QGNH01001291.1	QGNH01001291.1	30	19562	20035	1	C	K13583	GcrA cell cycle regulator							GcrA cell cycle regulator [PF07750.14]								0	False	
QGNH01001291.1_31	QGNH01001291.1	QGNH01001291.1	31	20032	20223	1	E																	0	False	
