	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_048100_1	NC_048100	NC_048100	1	99	431	1	E			YP_009815830.1	YP_009815830.1 hypothetical protein HOU55_gp01 [Arthrobacter phage Kepler]	False	0.937	218.0	1.711e-65												0	False	TF
NC_048100_2	NC_048100	NC_048100	2	436	747	1	E			YP_009815831.1	YP_009815831.1 DNA binding protein [Arthrobacter phage Kepler]	False	0.942	206.0	3.001e-61									VOG00758	REFSEQ hypothetical protein; Xu	Xu	0	False	TF
NC_048100_3	NC_048100	NC_048100	3	848	2329	1	D			YP_009815832.1	YP_009815832.1 terminase [Arthrobacter phage Kepler]	True	0.969	1007.0	0.0								Terminase large subunit, ATPase domain [PF03354.18]; Terminase large subunit, endonuclease domain [PF20441.1]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	TF
NC_048100_4	NC_048100	NC_048100	4	2344	2697	1	E			YP_009815833.1	YP_009815833.1 RNA binding protein [Arthrobacter phage Kepler]	False	0.863	212.0	5.168e-63									VOG09366	REFSEQ hypothetical protein; Xu	Xu	0	False	TF
NC_048100_5	NC_048100	NC_048100	5	2713	4656	1	D			YP_009815834.1	YP_009815834.1 portal protein [Arthrobacter phage Kepler]	True	0.955	1301.0	0.0								Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xs;Xh;Xr;Xp	0	False	VTF
NC_048100_6	NC_048100	NC_048100	6	4683	5438	1	C	K06904	uncharacterized protein	YP_009815835.1	YP_009815835.1 head maturation protease [Arthrobacter phage Kepler]	True	0.932	492.0	1.1e-157	MER1086961	S78	MER1086961 - family S78 unassigned peptidases (Rhodococcus sp. MEB064) [S78.UPW]#S78#{peptidase unit: 22-174}~source A0A0D0LE97~	False	195.0	1.831e-54	0.643	Caudovirus prohead serine protease [PF04586.20]	VOG02183	sp|D3WAC4|PRO_BPLP2 Probable capsid maturation protease; XhXs	Xs;Xh	0	False	VPTF
NC_048100_7	NC_048100	NC_048100	7	5520	6833	1	D			YP_009815836.1	YP_009815836.1 major capsid protein [Arthrobacter phage Kepler]	True	0.91	832.0	1.3e-271								Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	VT
NC_048100_8	NC_048100	NC_048100	8	6915	7118	1	E			YP_009815837.1	YP_009815837.1 hypothetical protein HOU55_gp08 [Arthrobacter phage Kepler]	False	0.874	124.0	1.412e-33									VOG01600	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_048100_9	NC_048100	NC_048100	9	7140	7730	1	E			YP_009815766.1	YP_009815766.1 head-to-tail adaptor [Arthrobacter phage Coral]	True	0.95	393.0	1.949e-124									VOG00699	REFSEQ head-tail adaptor; Xu	Xu	0	False	T
NC_048100_10	NC_048100	NC_048100	10	7741	8082	1	E			YP_009815839.1	YP_009815839.1 head closure Hc1 [Arthrobacter phage Kepler]	False	0.993	239.0	1.056e-72									VOG00125	REFSEQ head closure Hc1; Xu	Xu	0	False	T
NC_048100_11	NC_048100	NC_048100	11	8088	8342	1	E			YP_009815768.1	YP_009815768.1 neck protein [Arthrobacter phage Coral]	False	0.846	149.0	5.186e-42									VOG00560	sp|Q05227|VG21_BPML5 Gene 21 protein; Xu	Xu	0	False	T
NC_048100_12	NC_048100	NC_048100	12	8335	8778	1	E			YP_009815769.1	YP_009815769.1 tail terminator [Arthrobacter phage Coral]	False	0.927	287.0	1.009e-88									VOG00096	sp|O64216|VG22_BPMD2 Gene 22 protein; Xu	Xu	0	False	T
NC_048100_13	NC_048100	NC_048100	13	8802	9383	1	E			YP_009815770.1	YP_009815770.1 major tail protein [Arthrobacter phage Coral]	True	0.965	394.0	8.990999999999999e-125									VOG00135	sp|Q05229|VG23_BPML5 Major tail protein Gp23; Xs	Xs	0	False	VT
NC_048100_14	NC_048100	NC_048100	14	9482	9835	1	E			YP_009815772.1	YP_009815772.1 tail assembly chaperone [Arthrobacter phage Coral]	False	0.896	221.0	3.607e-66									VOG08342	REFSEQ tail assembly chaperone; Xu	Xu	0	False	T
NC_048100_15	NC_048100	NC_048100	15	9778	10200	1	E			YP_009815843.1	YP_009815843.1 tail assembly chaperone [Arthrobacter phage Kepler]	False	0.957	266.0	2.51e-81									VOG00515	sp|O64219|TAP25_BPMD2 Tail assembly protein Gp25; XrXs	Xs;Xr	0	False	VT
NC_048100_16	NC_048100	NC_048100	16	10213	12348	1	D			YP_009815773.1	YP_009815773.1 tail length tape measure protein [Arthrobacter phage Coral]	True	0.904	1343.0	0.0								Phage-related minor tail protein [PF10145.12]				0	False	T
NC_048100_17	NC_048100	NC_048100	17	12348	13202	1	E			YP_009815846.1	YP_009815846.1 minor tail protein [Arthrobacter phage Kepler]	True	0.962	577.0	2.609e-186									VOG01003	REFSEQ minor tail protein; Xu	Xu	0	False	T
NC_048100_18	NC_048100	NC_048100	18	13215	14468	1	D			YP_009815847.1	YP_009815847.1 minor tail protein [Arthrobacter phage Kepler]	True	0.956	840.0	6.876000000000001e-275								Domain of unknown function (DUF5047) [PF16466.8]	VOG02574	REFSEQ tail protein; Xu	Xu	0	False	T
NC_048100_19	NC_048100	NC_048100	19	14471	15424	1	E			YP_009815848.1	YP_009815848.1 minor tail protein [Arthrobacter phage Kepler]	True	0.956	639.0	3.967e-207									VOG19802	REFSEQ minor tail protein; Xu	Xu	0	False	T
NC_048100_20	NC_048100	NC_048100	20	15434	16039	1	E			YP_009815849.1	YP_009815849.1 minor tail protein [Arthrobacter phage Kepler]	True	0.951	404.0	6.776e-128									VOG03971	REFSEQ virion structural protein; Xu	Xu	0	False	T
NC_048100_21	NC_048100	NC_048100	21	16096	16464	1	E			YP_009815850.1	YP_009815850.1 membrane protein [Arthrobacter phage Kepler]	False	0.891	229.0	8.274000000000001e-69									VOG04452	REFSEQ membrane protein; Xu	Xu	0	False	T
NC_048100_22	NC_048100	NC_048100	22	16477	16770	1	E			YP_009815851.1	YP_009815851.1 hypothetical protein HOU55_gp22 [Arthrobacter phage Kepler]	False	0.943	194.0	2.144e-57									VOG02065	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_048100_23	NC_048100	NC_048100	23	16814	17869	1	E			YP_009815852.1	YP_009815852.1 endolysin [Arthrobacter phage Kepler]	True	0.978	725.0	2.076e-236									VOG01034	REFSEQ lysM motif protein; Xu	Xu	0	False	T
NC_048100_24	NC_048100	NC_048100	24	17872	18219	1	E			YP_009815853.1	YP_009815853.1 membrane protein [Arthrobacter phage Kepler]	False	0.923	224.0	1.906e-67									VOG00578	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_048100_25	NC_048100	NC_048100	25	18350	18658	-1	D			YP_009815854.1	YP_009815854.1 hypothetical protein HOU55_gp25 [Arthrobacter phage Kepler]	False	0.955	207.0	1.107e-61								Domain of unknown function (DUF4429) [PF14472.9]	VOG04406	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_048100_26	NC_048100	NC_048100	26	18655	19014	-1	D			YP_009815855.1	YP_009815855.1 DNA binding protein [Arthrobacter phage Kepler]	False	1.0	256.0	1.7820000000000002e-78								Prophage CP4-57 regulatory protein (AlpA) [PF05930.15]				0	False	T
NC_048100_27	NC_048100	NC_048100	27	19011	19289	-1	E			YP_009815856.1	YP_009815856.1 hypothetical protein HOU55_gp27 [Arthrobacter phage Kepler]	False	0.967	190.0	7.451e-56									VOG32913	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_048100_28	NC_048100	NC_048100	28	19289	19678	-1	E			YP_009815857.1	YP_009815857.1 hypothetical protein HOU55_gp28 [Arthrobacter phage Kepler]	False	0.89	241.0	4.7200000000000003e-73									VOG06690	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_048100_29	NC_048100	NC_048100	29	19735	20469	-1	E			YP_009815858.1	YP_009815858.1 hypothetical protein HOU55_gp29 [Arthrobacter phage Kepler]	True	0.944	485.0	2.3070000000000007e-155									VOG19828	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_048100_30	NC_048100	NC_048100	30	20850	21194	-1	E			YP_009815859.1	YP_009815859.1 hypothetical protein HOU55_gp30 [Arthrobacter phage Kepler]	False	1.0	254.0	6.774000000000001e-78									VOG18359	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_048100_31	NC_048100	NC_048100	31	21191	21451	-1	E			YP_009815860.1	YP_009815860.1 hypothetical protein HOU55_gp31 [Arthrobacter phage Kepler]	False	1.0	186.0	1.3079999999999998e-54									VOG22829	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_048100_32	NC_048100	NC_048100	32	21448	21801	-1	E			YP_009815861.1	YP_009815861.1 HNH endonuclease [Arthrobacter phage Kepler]	False	1.0	257.0	1.179e-78												0	False	T
NC_048100_33	NC_048100	NC_048100	33	21798	22148	-1	D			YP_009815862.1	YP_009815862.1 DNA binding protein [Arthrobacter phage Kepler]	False	0.983	243.0	7.115e-74								MerR HTH family regulatory protein [PF13411.9]; Transposase [PF01710.19]				0	True	T
