	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001431.1_1	QGNH01001431.1	QGNH01001431.1	1	3	743	1	D	YP_010751176.1	YP_010751176.1 methyltransferase [Microbacterium phage Margaery]	False	0.466	171.0	1.193e-46	Spermine/spermidine synthase domain [PF01564.20]	VOG13530	REFSEQ methyltransferase; Xu	Xu	0	False	F
QGNH01001431.1_2	QGNH01001431.1	QGNH01001431.1	2	740	1120	1	D							Domain of unknown function (DUF3846) [PF12957.10]	VOG02604	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001431.1_3	QGNH01001431.1	QGNH01001431.1	3	1194	1361	1	E											0	False	F
QGNH01001431.1_4	QGNH01001431.1	QGNH01001431.1	4	1377	1577	1	E											0	False	F
QGNH01001431.1_5	QGNH01001431.1	QGNH01001431.1	5	1884	2153	1	E											0	False	F
QGNH01001431.1_6	QGNH01001431.1	QGNH01001431.1	6	2168	2572	1	E											0	False	F
QGNH01001431.1_7	QGNH01001431.1	QGNH01001431.1	7	2572	2862	1	E											0	False	F
QGNH01001431.1_8	QGNH01001431.1	QGNH01001431.1	8	2899	3348	1	E											0	False	F
QGNH01001431.1_9	QGNH01001431.1	QGNH01001431.1	9	3402	3605	1	E											0	False	F
QGNH01001431.1_10	QGNH01001431.1	QGNH01001431.1	10	3608	3754	1	E											0	False	F
QGNH01001431.1_11	QGNH01001431.1	QGNH01001431.1	11	3800	4483	1	E											0	False	F
QGNH01001431.1_12	QGNH01001431.1	QGNH01001431.1	12	4486	4950	1	E											0	False	F
QGNH01001431.1_13	QGNH01001431.1	QGNH01001431.1	13	4950	5507	1	E											0	False	F
QGNH01001431.1_14	QGNH01001431.1	QGNH01001431.1	14	5507	5800	1	E											0	False	
QGNH01001431.1_15	QGNH01001431.1	QGNH01001431.1	15	5802	6866	1	E											0	False	
QGNH01001431.1_16	QGNH01001431.1	QGNH01001431.1	16	6863	7504	1	E											0	False	
QGNH01001431.1_17	QGNH01001431.1	QGNH01001431.1	17	7509	7835	1	E											0	False	
QGNH01001431.1_18	QGNH01001431.1	QGNH01001431.1	18	7893	9452	1	E	YP_009603205.1	YP_009603205.1 terminase large subunit [Arthrobacter phage Amigo]	False	0.373	308.0	3.413e-89		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01001431.1_19	QGNH01001431.1	QGNH01001431.1	19	9873	10841	1	D	YP_010654325.1	YP_010654325.1 portal protein [Gordonia phage DobbysSock]	False	0.412	207.0	1.5810000000000002e-57	Protein of unknown function (DUF935) [PF06074.15]	VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	
QGNH01001431.1_20	QGNH01001431.1	QGNH01001431.1	20	10838	11578	1	D							ADP-ribosyltransferase exoenzyme [PF03496.17]				0	False	
QGNH01001431.1_21	QGNH01001431.1	QGNH01001431.1	21	11575	13485	1	E	YP_009302654.1	YP_009302654.1 hypothetical protein SP15_258 [Bacillus phage SP-15]	False	0.333	100.0	4.373e-20					0	False	
QGNH01001431.1_22	QGNH01001431.1	QGNH01001431.1	22	13479	14585	1	E	YP_009887270.1	YP_009887270.1 head maturation protease [Arthrobacter phage Abba]	False	0.348	77.0	9.361e-14		VOG18343	REFSEQ head maturation protease; Xu	Xu	0	False	
QGNH01001431.1_23	QGNH01001431.1	QGNH01001431.1	23	14633	15016	1	E											0	False	
QGNH01001431.1_24	QGNH01001431.1	QGNH01001431.1	24	15020	15376	1	E											0	False	
QGNH01001431.1_25	QGNH01001431.1	QGNH01001431.1	25	15415	16989	1	D	YP_009303387.1	YP_009303387.1 head maturation protease [Gordonia phage Schnabeltier]	False	0.324	237.0	5.012e-65	Mu-like prophage I protein [PF10123.12]	VOG03304	REFSEQ head maturation protease; Xu	Xu	0	False	
QGNH01001431.1_26	QGNH01001431.1	QGNH01001431.1	26	16989	17378	1	E	YP_009276361.1	YP_009276361.1 DUF2190 family protein [Gordonia phage GMA4]	False	0.334	70.0	1.511e-13		VOG00395	REFSEQ head scaffolding protein; Xu	Xu	0	False	
QGNH01001431.1_27	QGNH01001431.1	QGNH01001431.1	27	17388	18419	1	E	YP_009303389.1	YP_009303389.1 major head protein [Gordonia phage Schnabeltier]	False	0.494	271.0	2.603e-79		VOG08005	sp|A0A0H5AXT3|CAPSD_BPK21 Major capsid protein; Xs	Xs	0	False	V
QGNH01001431.1_28	QGNH01001431.1	QGNH01001431.1	28	18448	19266	1	E											0	False	
QGNH01001431.1_29	QGNH01001431.1	QGNH01001431.1	29	19281	19730	1	E											0	False	
QGNH01001431.1_30	QGNH01001431.1	QGNH01001431.1	30	19735	20235	1	D	YP_009885937.1	YP_009885937.1 tail completion or Neck1 protein [Arthrobacter phage DrYang]	False	0.288	68.0	1.813e-12	Phage virion morphogenesis family [PF05069.16]	VOG00556	sp|P36934|VPS_BPP2 Tail completion protein S; Xu	Xu	0	False	
QGNH01001431.1_31	QGNH01001431.1	QGNH01001431.1	31	20232	20885	1	E											0	False	
QGNH01001431.1_32	QGNH01001431.1	QGNH01001431.1	32	20885	21160	1	E											0	False	
QGNH01001431.1_33	QGNH01001431.1	QGNH01001431.1	33	21160	22617	1	D	YP_010676595.1	YP_010676595.1 tail sheath protein [Brevibacterium phage Cantare]	False	0.248	152.0	2.781e-37	Phage tail sheath protein subtilisin-like domain [PF04984.17]	VOG00168	sp|P13332|TSP_BPT4 Tail sheath protein; XpXrXs	Xp;Xs;Xr	0	False	VF
QGNH01001431.1_34	QGNH01001431.1	QGNH01001431.1	34	22632	23054	1	E											0	False	F
QGNH01001431.1_35	QGNH01001431.1	QGNH01001431.1	35	23089	23625	1	E											0	False	F
QGNH01001431.1_36	QGNH01001431.1	QGNH01001431.1	36	23881	26046	1	E	YP_009815702.1	YP_009815702.1 tail length tape measure protein [Arthrobacter phage Andrew]	False	0.181	71.0	3.588e-11					0	False	F
QGNH01001431.1_37	QGNH01001431.1	QGNH01001431.1	37	26046	26693	1	E											0	False	F
