	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000797.1_1	QGNH01000797.1	QGNH01000797.1	1	2	391	1	D																Phage portal protein [PF04860.15]				0	False	F
QGNH01000797.1_2	QGNH01000797.1	QGNH01000797.1	2	393	1004	1	C	K06904	uncharacterized protein	YP_009042654.1	YP_009042654.1 head maturation protease [Enterococcus phage IME-EFm1]	False	0.364	101.0	3.63e-23	MER0323041	S78	MER0323041 - family S78 unassigned peptidases (Leuconostoc mesenteroides) [S78.UPW]#S78#{peptidase unit: 6-169}~source ZP_03913459~	False	0.372	106.0	2.184e-24	Caudovirus prohead serine protease [PF04586.20]				0	False	PF
QGNH01000797.1_3	QGNH01000797.1	QGNH01000797.1	3	1008	2192	1	D			YP_001039818.1	YP_001039818.1 major head protein [Vibrio phage VP882]	False	0.287	115.0	1.101e-25								Phage capsid family [PF05065.16]	VOG02241	sp|B0ZSF3|CAPSD_BPHA1 Major capsid protein; XhXs	Xs;Xh	0	False	VF
QGNH01000797.1_4	QGNH01000797.1	QGNH01000797.1	4	2263	2763	1	E																				0	False	F
QGNH01000797.1_5	QGNH01000797.1	QGNH01000797.1	5	2825	3139	1	D																Phage gp6-like head-tail connector protein [PF05135.16]				0	False	F
QGNH01000797.1_6	QGNH01000797.1	QGNH01000797.1	6	3139	3465	1	D																Phage head-tail joining protein [PF05521.14]	VOG00080	sp|O48446|HCP16_BPSPP Head completion protein gp16; XpXrXs	Xs;Xr;Xp	0	False	VF
QGNH01000797.1_7	QGNH01000797.1	QGNH01000797.1	7	3458	3955	1	E																				0	False	F
QGNH01000797.1_8	QGNH01000797.1	QGNH01000797.1	8	3952	4350	1	E																				0	False	F
QGNH01000797.1_9	QGNH01000797.1	QGNH01000797.1	9	4379	5032	1	E																				0	False	F
QGNH01000797.1_10	QGNH01000797.1	QGNH01000797.1	10	5104	5412	1	E																				0	False	
QGNH01000797.1_11	QGNH01000797.1	QGNH01000797.1	11	5424	5720	1	E																				0	False	
QGNH01000797.1_12	QGNH01000797.1	QGNH01000797.1	12	5720	8128	1	E			YP_008241374.1	YP_008241374.1 tail length tape measure protein [Cellulophaga phage phi17:1]	False	0.246	80.0	7.257e-14												0	False	
QGNH01000797.1_13	QGNH01000797.1	QGNH01000797.1	13	8130	8732	1	E			YP_008242006.1	YP_008242006.1 structural protein [Cellulophaga phage phi10:1]	False	0.255	63.0	3.26e-10												0	False	
QGNH01000797.1_14	QGNH01000797.1	QGNH01000797.1	14	8801	10312	1	E																				0	False	
QGNH01000797.1_15	QGNH01000797.1	QGNH01000797.1	15	10312	10542	1	E																				0	False	
QGNH01000797.1_16	QGNH01000797.1	QGNH01000797.1	16	10586	11410	1	E			YP_010107138.1	YP_010107138.1 minor tail protein [Agrobacterium phage OLIVR1]	False	0.522	103.0	8.041999999999999e-23												0	False	
QGNH01000797.1_17	QGNH01000797.1	QGNH01000797.1	17	11411	13072	1	E																				0	False	
QGNH01000797.1_18	QGNH01000797.1	QGNH01000797.1	18	13076	13669	1	E																				0	False	
QGNH01000797.1_19	QGNH01000797.1	QGNH01000797.1	19	13708	14028	1	E																				0	False	
QGNH01000797.1_20	QGNH01000797.1	QGNH01000797.1	20	14052	14336	1	E																				0	False	
QGNH01000797.1_21	QGNH01000797.1	QGNH01000797.1	21	14359	14616	1	E																				0	False	F
QGNH01000797.1_22	QGNH01000797.1	QGNH01000797.1	22	14670	14993	1	E																				0	False	F
QGNH01000797.1_23	QGNH01000797.1	QGNH01000797.1	23	14990	15445	1	C	K08640	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	YP_010112963.1	YP_010112963.1 endolysin [uncultured phage cr114_1]	False	0.431	102.0	3.022e-24	MER0285261	M15A	MER0285261 - subfamily M15A non-peptidase homologues (Owenweeksia hongkongensis) [M15.UNA]#M15A#{peptidase unit: 3-138}~source YP_004988027~	False	0.464	117.0	2.605e-29	Peptidase M15 [PF08291.14]	VOG02154	REFSEQ endolysin; Xu	Xu	0	False	PF
QGNH01000797.1_24	QGNH01000797.1	QGNH01000797.1	24	15442	16059	1	E																				0	False	F
QGNH01000797.1_25	QGNH01000797.1	QGNH01000797.1	25	16112	16516	-1	E																				0	False	F
QGNH01000797.1_26	QGNH01000797.1	QGNH01000797.1	26	16802	17209	-1	E																				0	False	F
QGNH01000797.1_27	QGNH01000797.1	QGNH01000797.1	27	17613	17822	1	E																				0	False	F
QGNH01000797.1_28	QGNH01000797.1	QGNH01000797.1	28	18048	18437	1	E																	VOG15352	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000797.1_29	QGNH01000797.1	QGNH01000797.1	29	18439	18681	1	E																				0	False	F
QGNH01000797.1_30	QGNH01000797.1	QGNH01000797.1	30	18717	18959	1	E																				0	False	F
QGNH01000797.1_31	QGNH01000797.1	QGNH01000797.1	31	18972	19577	1	E																				0	False	F
