	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000558.1_1	QGNH01000558.1	QGNH01000558.1	1	3	590	1	E													0	False	F
QGNH01000558.1_2	QGNH01000558.1	QGNH01000558.1	2	592	1338	1	E										VOG03457	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000558.1_3	QGNH01000558.1	QGNH01000558.1	3	1351	1836	1	D									Siphovirus Gp157 [PF05565.14]				0	False	F
QGNH01000558.1_4	QGNH01000558.1	QGNH01000558.1	4	1837	2325	1	E													0	False	F
QGNH01000558.1_5	QGNH01000558.1	QGNH01000558.1	5	2330	2629	1	E													0	False	F
QGNH01000558.1_6	QGNH01000558.1	QGNH01000558.1	6	2646	4265	1	E			YP_010768608.1	YP_010768608.1 putative repressor C protein [Pseudomonas phage pf8_ST274-AUS411]	True	0.412	378.0	6.306e-113					0	False	F
QGNH01000558.1_7	QGNH01000558.1	QGNH01000558.1	7	4346	5269	1	E													0	False	F
QGNH01000558.1_8	QGNH01000558.1	QGNH01000558.1	8	5266	5517	1	E													0	False	
QGNH01000558.1_9	QGNH01000558.1	QGNH01000558.1	9	5522	5692	1	E													0	False	
QGNH01000558.1_10	QGNH01000558.1	QGNH01000558.1	10	6044	7027	-1	C	K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	YP_010056528.1	YP_010056528.1 DNA methyltransferase [Streptomyces phage Werner]	False	0.408	250.0	1.654e-72	DNA methylase [PF01555.21]	VOG00517	sp|A9M916|CCRM_BRUC2 DNA methyltransferase CcrM; XhXr	Xh;Xr	0	False	V
QGNH01000558.1_11	QGNH01000558.1	QGNH01000558.1	11	7031	7240	-1	D									Helix-turn-helix [PF01381.25]; Helix-turn-helix domain [PF12844.10]				0	False	
