	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000908.1_1	QGNH01000908.1	QGNH01000908.1	1	3	206	1	E																	0	False	F
QGNH01000908.1_2	QGNH01000908.1	QGNH01000908.1	2	209	1600	1	D									Glycosyltransferase like family 2 [PF10111.12]; Glycosyltransferase like family 2 [PF13641.9]; Galactosyltransferase [PF01762.24]; Fringe-like [PF02434.19]; Glycosyl transferase family group 2 [PF13632.9]								0	False	MKF
QGNH01000908.1_3	QGNH01000908.1	QGNH01000908.1	3	1561	2280	1	E																	0	False	F
QGNH01000908.1_4	QGNH01000908.1	QGNH01000908.1	4	2241	3020	1	C	K00718	galactoside 2-L-fucosyltransferase 1/2 [EC:2.4.1.69]	YP_010669819.1	YP_010669819.1 glycosyltransferase [Synechococcus phage S-SCSM1]	False	0.343	142.0	2.778e-36	Glycosyl transferase family 11 [PF01531.19]	GT11	GT11 GDP-L-Fuc: galactoside alpha-1,2-L-fucosyltransferase (EC 2.4.1.69); GDP-L-Fuc: beta-LacNac alpha-1,3-L-fucosyltransferase (EC 2.4.1.-)	2.4.1.69,2.4.1.-	GT11.hmm	VOG01593	sp|Q58YV9|WBNK_ECOLX O-antigen biosynthesis glycosyltransferase WbnK; Xh	Xh	0	False	F
QGNH01000908.1_5	QGNH01000908.1	QGNH01000908.1	5	3017	3178	1	E																	0	False	F
QGNH01000908.1_6	QGNH01000908.1	QGNH01000908.1	6	3175	4131	1	C	K01711	GDPmannose 4,6-dehydratase [EC:4.2.1.47]	YP_007674420.1	YP_007674420.1 nucleotide-sugar epimerase [Synechococcus phage S-SKS1]	True	0.62	398.0	1.144e-123	GDP-mannose 4,6 dehydratase [PF16363.8]; NAD dependent epimerase/dehydratase family [PF01370.24]; RmlD substrate binding domain [PF04321.20]					VOG00055	sp|Q9SYM5|RHM1_ARATH Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1; Xh	Xh	0	False	MKF
QGNH01000908.1_7	QGNH01000908.1	QGNH01000908.1	7	4128	4664	1	E			YP_010670050.1	YP_010670050.1 nuclease associated modular domain 3 protein [Synechococcus phage S-SRM01]	False	0.379	112.0	3.2909999999999996e-27						VOG01036	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000908.1_8	QGNH01000908.1	QGNH01000908.1	8	4657	5586	1	C	K02377	GDP-L-fucose synthase [EC:1.1.1.271]	YP_009323159.1	YP_009323159.1 nucleotide-sugar epimerase [Synechococcus phage S-CAM7]	False	0.431	233.0	1.091e-66	GDP-mannose 4,6 dehydratase [PF16363.8]; NAD dependent epimerase/dehydratase family [PF01370.24]; 3-beta hydroxysteroid dehydrogenase/isomerase family [PF01073.22]; RmlD substrate binding domain [PF04321.20]; Polysaccharide biosynthesis protein [PF02719.18]					VOG00055	sp|Q9SYM5|RHM1_ARATH Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1; Xh	Xh	0	False	MKF
QGNH01000908.1_9	QGNH01000908.1	QGNH01000908.1	9	5573	6346	1	D			YP_009173265.1	YP_009173265.1 hypothetical protein ceV_010 [Chrysochromulina ericina virus]	False	0.335	105.0	1.119e-23	Glycosyltransferase family 10 (fucosyltransferase) C-term [PF00852.22]	GT10	GT10 galactoside alpha-1,3/1,4-L-fucosyltransferase (EC 2.4.1.65); galactoside alpha-1,3-L-fucosyltransferase (EC 2.4.1.152); glycoprotein alpha-1,3-L-fucosyltransferase (EC 2.4.1.214)	2.4.1.152,2.4.1.214,2.4.1.65	GT10.hmm	VOG03726	REFSEQ putative transferase; Xu	Xu	0	False	
QGNH01000908.1_10	QGNH01000908.1	QGNH01000908.1	10	6361	7536	1	D			YP_009134436.1	YP_009134436.1 aminotransferase [Synechococcus phage ACG-2014f]	False	0.258	130.0	6.714e-31	DegT/DnrJ/EryC1/StrS aminotransferase family [PF01041.20]; Cys/Met metabolism PLP-dependent enzyme [PF01053.23]; Aminotransferase class-V [PF00266.22]					VOG01698	sp|Q5UPL1|YL136_MIMIV Uncharacterized protein L136; Xu	Xu	0	False	MK
QGNH01000908.1_11	QGNH01000908.1	QGNH01000908.1	11	7518	7964	1	E			YP_009611129.1	YP_009611129.1 HNH endonuclease [Streptomyces phage Paradiddles]	False	0.51	86.0	1.063e-18						VOG00155	sp|P34081|HMUI_BPSP1 DNA endonuclease I-HmuI; Xh	Xh	1	False	
QGNH01000908.1_12	QGNH01000908.1	QGNH01000908.1	12	7975	8745	1	E																	0	False	
QGNH01000908.1_13	QGNH01000908.1	QGNH01000908.1	13	8745	9434	1	D									Galactosyltransferase [PF01762.24]								0	False	MK
QGNH01000908.1_14	QGNH01000908.1	QGNH01000908.1	14	9421	9651	1	E																	0	False	
QGNH01000908.1_15	QGNH01000908.1	QGNH01000908.1	15	9691	10068	1	E																	0	False	
QGNH01000908.1_16	QGNH01000908.1	QGNH01000908.1	16	10078	11112	1	D									Ice-binding-like [PF11999.11]					VOG02907	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000908.1_17	QGNH01000908.1	QGNH01000908.1	17	11117	11368	1	E																	0	False	F
QGNH01000908.1_18	QGNH01000908.1	QGNH01000908.1	18	11592	12185	1	E																	0	False	F
QGNH01000908.1_19	QGNH01000908.1	QGNH01000908.1	19	12182	12787	1	E			YP_007006111.1	YP_007006111.1 virion structural protein and packaging [Cyanophage S-TIM5]	False	0.421	60.0	2.788e-09									0	False	F
